search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca de Celular,Modelo de Celular,Marca da Capa,Modelo da Capa,Tipo de capa,Material
1782, Capa Case Capinha O Pequeno Príncipe - iPhone 8 ,32,NA,1,188,6x,5.99,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/ABC+CASES,https://produto.mercadolivre.com.br/MLB-936615978-capa-case-capinha-o-pequeno-principe-iphone-8-_JM,NA,NA,NA,NA,NA,#936615978,Apple,iPhone 8,Fanatic Store,iPhone 8,capinha,Emborrachada
1783, Capa Capinha Case 50 Tons De Cinza - iPhone 8 Plus ,32,NA,NA,195,6x,5.99,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/ABC+CASES,https://produto.mercadolivre.com.br/MLB-936741557-capa-capinha-case-50-tons-de-cinza-iphone-8-plus-_JM,NA,NA,NA,NA,NA,#936741557,Apple,iPhone 8,Fanatic Store,iPhone 8,capinha,Emborrachada
1784, Capa Case Capinha Pokedex Pikachu - iPhone 8 Plus ,32,NA,NA,300,6x,5.99,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/ABC+CASES,https://produto.mercadolivre.com.br/MLB-937419935-capa-case-capinha-pokedex-pikachu-iphone-8-plus-_JM,NA,NA,NA,NA,NA,#937419935,Apple,iPhone 8 Plus,Fanatic Store,iPhone 8 Plus,capinha,Emborrachada
1785," Capinha Capa Silicone Tpu Colors iPhone 8 (4,7) + Película ",3119,NA,NA,NA,12x,298.19,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/LUC_FERREIRADESALES,https://produto.mercadolivre.com.br/MLB-939215542-capinha-capa-silicone-tpu-colors-iphone-8-47-pelicula-_JM,NA,NA,NA,NA,NA,#939215542,Apple,"iPhone 8 - 4,7""",H'maston,Capa em TPU - Flexível,Capa em TPU - Flexível,Silicone
1786, Capinha Tpu Silicone Flexivel Novo Apple iPhone 8 Tela 4.7 ,15,NA,NA,999,3x,5.67,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/PEREGRINUS_OFICIAL,https://produto.mercadolivre.com.br/MLB-941168243-capinha-tpu-silicone-flexivel-novo-apple-iphone-8-tela-47-_JM,NA,NA,NA,NA,NA,#941168243,Apple,Iphone 8,Importada,Silicone,Protetora,Silicone
1787, Capa Capinha Flexivel iPhone 7 8 7 Plus X + Pelicula Vidro ,14,NA,NA,999,2x,7.86,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/NOVAERASTORE,https://produto.mercadolivre.com.br/MLB-948755355-capa-capinha-flexivel-iphone-7-8-7-plus-x-pelicula-vidro-_JM?searchVariation=18998543020,NA,NA,NA,NA,NA,#948755355,Apple,Iphone,NovaEra,Silicone,Silicone,TPU/Policarbonato
1788, Capa Capinha P/ Apple Iphone 8 Plus - Moto Radical ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967095672-capa-capinha-p-apple-iphone-8-plus-moto-radical-_JM,NA,NA,NA,NA,NA,#967095672,Apple,Iphone 8,QuarkCase,Iphone 8,Tpu Flexivel Personaizada,Gel
1789, Capa Capinha P/ Apple Iphone 8 Plus - Medicina ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967099100-capa-capinha-p-apple-iphone-8-plus-medicina-_JM,NA,NA,NA,NA,NA,#967099100,Apple,NA,Quark,NA,NA,Gel
1790, Capa Capinha P/ Apple Iphone 8 Plus - Biologia Masc ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967100503-capa-capinha-p-apple-iphone-8-plus-biologia-masc-_JM,NA,NA,NA,NA,NA,#967100503,Apple,Iphone 8,QuarkCase,Iphone 8,Tpu Flexivel Personaizada,Gel
1791, Capa Capinha P/ Apple Iphone 8 Plus - Borboleta 4 ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967103092-capa-capinha-p-apple-iphone-8-plus-borboleta-4-_JM,NA,NA,NA,NA,NA,#967103092,Apple,Iphone 8,QuarkCase,Iphone 8,Tpu Flexivel Personaizada,Gel
1792, Capa Capinha P/ Apple Iphone 8 Plus - Administração Fem ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967105077-capa-capinha-p-apple-iphone-8-plus-administraco-fem-_JM,NA,NA,NA,NA,NA,#967105077,Apple,Iphone 8,QuarkCase,Iphone 8,Tpu Flexivel Personaizada,Gel
1793, Capa Capinha P/ Apple Iphone 8 Plus - Sharpei ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967105560-capa-capinha-p-apple-iphone-8-plus-sharpei-_JM,NA,NA,NA,NA,NA,#967105560,Apple,Iphone 8,QuarkCase,Iphone 8,Tpu Flexivel Personaizada,Gel
1794, Capa Capinha P/ Apple Iphone 8 Plus - Ballet Pug ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967106034-capa-capinha-p-apple-iphone-8-plus-ballet-pug-_JM,NA,NA,NA,NA,NA,#967106034,Apple,Iphone 8,QuarkCase,Iphone 8,Tpu Flexivel Personaizada,Gel
1795, Capa Capinha P/ Apple Iphone 8 Plus - Odonto ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967106036-capa-capinha-p-apple-iphone-8-plus-odonto-_JM,NA,NA,NA,NA,NA,#967106036,Apple,Iphone 8,QuarkCase,Iphone 8,Tpu Flexivel Personaizada,Gel
1796, Capa Capinha P/ Apple Iphone 8 Plus - Mandala Azul 3 ,49,NA,3,20,6x,9.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/STORECASE-BR,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=M1q%2F9DNbvlw%2FCbFJi89RnM%2Fk147QnCuFqKfk3j6R%2BpgHmgW%2F6%2Fx4k3B0yUvG1Eg5RVVrWH4s3UFfiv00ueexeudeAAxoPSUvWWjqA9K7LfWl0yVWwGicyWczBLoOJKeXge0Y3Y5DJEaQyNnbiVFcCTQt9mRtPb8B1Y8m94vlBGWYbflzADY28K%2FEe63H5GhHnMCOKy6b8sbXynv%2FWrnzrEIh9ieGxXtq2uRP2bB0%2BZVBwvISlNkCKLE1MhaijfzjDXGB25yzem1520YaijLd9kAhuh78v8LaiR%2F21Ct%2B0aXADNch%2F8lJNK0lLqFWf9Oe9hWuu6Enxu5iFkJLBA%2BHIFEx9f8%2F0FI1CYOx9gPjkQqvzmINIlsvrjjszDWyHmzuB9hk7FA6ZsmeBIP6sJSyHmlzsigKxLEHuX4PYg1WPHZXS%2Fo6nc5wQdAdoZOy%2FjxMPd%2FUE4gOEmau7td0z49JB%2BDpJ3Nm3NPjL%2FM7CHwnfC0ExR3cX%2FuLutRvVUDd3%2FQO94Es%2Fo5vSE1RsXbZeY%2BCHdx8UkC1tNYG3TKO0EejhV0vOKin2ye8CTqVn4CCUhqorbY%2BNcvSfNGPThNTlb7cfZWhnneMJWGaEQiCEsgz9dYMNwQz%2BYob8SQ99xkBF6NsEwLJ0uC4q9HkB6dg8aYL6y7n6yLbDBANSeOvZh9O5wNp61CU04F6QEwSqdzeto0jx8KTI%2BLs%2BbJNi1sS5F3NL1Obf6D03uBQopFU%2FcOeK6wxoRsRk3310IlKzo%2B3ZG%2BVZZWeXtWsuaRLVBDdopbFHvnKl4QXbNPNmrGEvBqdQLlX1K9SSWvHcFXmziu6%2Bt9CiAS7HtgLSG84ycMTh5Lmf6aIZw96IsLQV7J5JQQlsLRzZ9KrgGHk0DItS9BQGkl2ejxn%2BtDzUpC50If7D5wJkqkfWUuiWheG%2Fj1axu7DpBaALehUiYSSY8VNYAvRIZ6UF0SweEdw39VrrQVTvyYz643oK0pA%2BVm27qRADSoT3q8ZCWHL%2FfkkmN8M4Lbjtv29ztx1HrTGwjGPhHt69IPqZm8iKDkm1%2BCbqjHp0BNk39Lc846tFFTR9osjuUqiw8r2aoQYRhNilE71KoK8hUlwf8UHmEf08vILFaTLXqzFKtxbXOQ%2FfRlwJY0cDg6M95%2BBhE%2FVPY7awPwWLG5MF46FTldEn4fCVS%2Bwraoi5HMms9VH6vM8N9wvTQF16X1qTLUTrOYLnE1q5TL2hQ%2BXZOkGxqzbKzkAvAFxbArF6q8Xu%2FVYHkLyzOXLeU2%2B3eC2yzKOsfgmM2y7Al5XJ4XfqAqzbruFIEnNoSEMHFW5UEJA%2BwwjhTNxukGFd8lP%2FhZMzJQIuDwgi3xU9UyS48MwqjU%2FVoWARYSSXn1p6HBAzIkfgGYKzxp3gROxfPT65c2MvgSw7QBWQaWrnWntutpt6Rrhl0qwM90OyU3AbQmuUOSCBqCT%2BaQF3%2FD%2BAsEssYdv1jkjocLNyA%3D%3D,NA,NA,NA,NA,NA,#942282397,Apple,Iphone 8 / 8 Plus / 7 / 7 Plus,Caseology,Vault,protetora,TPU/Policarbonato
1797, Capa Capinha P/ Apple Iphone 8 Plus - Pattern Olhos ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967108719-capa-capinha-p-apple-iphone-8-plus-mandala-azul-3-_JM,NA,NA,NA,NA,NA,#967108719,Apple,Iphone 8,QuarkCase,Iphone 8,Tpu Flexivel Personaizada,Gel
1798, Capa Capinha iPhone 7 / 8 4.7 Caseology Vault ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967108748-capa-capinha-p-apple-iphone-8-plus-pattern-olhos-_JM,NA,NA,NA,NA,NA,#967108748,Apple,Iphone 8,QuarkCase,Iphone 8,Tpu Flexivel Personaizada,Gel
1799, Capa Capinha P/ Apple Iphone 8 - Letra \\ R\ \ ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967110982-capa-capinha-p-apple-iphone-8-letra-r--_JM,NA,NA,NA,NA,NA,#967110982,Apple,Iphone 8,QuarkCase,Iphone 8,Tpu Flexivel Personaizada,Gel
1800, Capa Capinha P/ Apple Iphone 8 - Pedagogia 2 ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967111534-capa-capinha-p-apple-iphone-8-pedagogia-2-_JM,NA,NA,NA,NA,NA,#967111534,Apple,Iphone 8,QuarkCase,Iphone 8,Tpu Flexivel Personaizada,Gel
1801, Capa Capinha P/ Apple Iphone 8 Plus - Pedagogia 2 ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967112918-capa-capinha-p-apple-iphone-8-plus-pedagogia-2-_JM,NA,NA,NA,NA,NA,#967112918,Apple,Iphone 8,QuarkCase,Iphone 8,Tpu Flexivel Personaizada,Gel
1802, Capa Capinha P/ Apple Iphone 8 Plus - Cabeleireira ,14,NA,NA,86,2x,7.50,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/HEBIN+SUN,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=Ac99AO%2FLjoatNCbtzU2mwppCUzAlaIgYcjm7t4Ai1k4%2BdLKxUxjAlk6fDulaLwpddBsG98MjUW0feHD1itslfZ6qs7UTO0Y0N8jzDngHCIUXz1mvSjlpvXXcFeRuF7r6NpGBbkI6BwpY7uKKcu%2Fv1wn5UF3UJUriVyw1eY0Lqb3re0rFGYpTd7PU%2FUAqs%2F3wP0mwefOnmn8xT0srSop6amfAWtZyTZMp2Pdtx6P%2F2%2FAarn3KyF42t%2Fazj9rYEsREe3TlFeFpgkW270HC9TZ1HFY%2F4gQ%2FhAPZJJVlDZ7Z6xeLKPS%2FCi5KDb9T%2BSJJhzqQALmM0I1KXhyoyMO%2BfnGCycRn0pTxJDEC1v7bhuzudMwDmbaf5ZqvOYrUkjMtlvw1RSzd3Lvr1P%2BWCbLtG34qHDUzpykjkqt0lXt6zMVi%2B8AS6ZH0EBMCscNkvpSbrCHYteg6Vp5iLdckftZ6Xvngix%2BFxshXgwkOvkCI%2FNpo%2Bpfmyx6Jg6NVgVICEWjOv0VZ6xq7UMcpMcgHYy8KgToxLpgTUTHo2xllnT922kRRpJkjq9rc3OTmYZFrJs%2FcvKQhAxBYqxnjl6XfMk%2B5ojhdZhTdyS9iUKjrYUu37y4gnWmYakFmvLHMPpnycFZgdyd2wLJd3C3UQTRzh2ASh9J7lsn1Yo%2FxZkLj7OcwIYBDFSU36BVfa4IrBSjXBazflo0rvBPcqrqWkkUMW6qGvgQP3rPQzm3O8FKSGh%2BLqOIWj3l8SNvLjl1MhaPr8eUhoCZFK%2FvRFYNZ8U%2BAHAhvRxAt4UlWxzIRRddtqYKupoHa2yyZ26zZV%2BwHYL%2BIs1IabCP0e81HNWw0JV7lFETzrYk5LbXAH9KR60xlEb3wKSoSQ7pFG3k%2FMgLnPjEXJ4SWptssNeqUf4nXxS7TT8DGW%2FI9diS3qp9GM1KGm7JVIRqPpc6J6GT4MOpd%2Fo7Z%2FoUO8VrpSikTZLU3hEQNPh7t%2FkDHPLMyCVkKWHrxwwWsVt7El4drIdUiie0j6ZmoFqXgYwzXLBJ8ksjj7v6V0iZO3tCjilWEG4jOEfCj0yUo4b1WLbKa1kLKy7mDJRzl5UmWZFEj98nUam7d8JEXzKSnc54oWuAyIZ%2FtY%2BwgeHYn4ndEMtxzshjk0ErYGDrjPTZcB31hEjrywGsAXLofU2ir8eSEnv9nXWsBP4o41gPDf%2BsKjMvKeY%2BH1hhvbrOZXkXX95OUuQ7m9JkOsad7hOq2R5hDUt%2FKios0ahEJvGGoffuueoi4ccD%2FVCeS8ZJAIrkaEWfQm7SHsoBO3CNTmdVkes7VIi5prZUGwZCI6rNMppGoZ1Fj5Hl3aFIMLXELhuBM4CAoeOCEtRJ704kTs08Xdr23j6Z6xVKu7nOihohsX0QebA9%2FaYXI71%2BqMkJAEIOMAiJX07xnptaBoaFfl7Sz0yMjs8C5FMNvVYCA88cT0Kz9xINiv4br0IDEPNW2l%2Bn8FCA8%2FyQ9mc7%2Bx66CuEpggt3Asvt7KaA%3D,NA,NA,NA,NA,NA,#1220385987,Apple,6 7 8Plus X Xs Xr XsMax,XHFilm,Anti Impacto,Anti Impacto,Silicone
1803, Capa Capinha P/ Apple Iphone 8 Plus - Pequeno Príncipe ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967112925-capa-capinha-p-apple-iphone-8-plus-cabeleireira-_JM,NA,NA,NA,NA,NA,#967112925,Apple,Iphone 8,QuarkCase,Iphone 8,Tpu Flexivel Personaizada,Gel
1804, Capinha Anti Queda Silicone iPhone X Xs Xr Max 6s 7 8 P ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967113218-capa-capinha-p-apple-iphone-8-plus-pequeno-principe-_JM,NA,NA,NA,NA,NA,#967113218,Apple,Iphone 8,QuarkCase,Iphone 8,Tpu Flexivel Personaizada,Gel
1805, Capa Capinha P/ Apple Iphone 8 Plus - Nutricionista ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967113242-capa-capinha-p-apple-iphone-8-plus-nutricionista-_JM,NA,NA,NA,NA,NA,#967113242,Apple,Iphone 8,QuarkCase,Iphone 8,Tpu Flexivel Personaizada,Gel
1806, Capa Capinha P/ Apple Iphone 8 - Administração ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967113868-capa-capinha-p-apple-iphone-8-administraco-_JM,NA,NA,NA,NA,NA,#967113868,Apple,Iphone 8,QuarkCase,Iphone 8,Tpu Flexivel Personaizada,Gel
1807, Capa Capinha P/ Apple Iphone 8 - Cabeleireira ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967115623-capa-capinha-p-apple-iphone-8-cabeleireira-_JM,NA,NA,NA,NA,NA,#967115623,Apple,Iphone 8,QuarkCase,Iphone 8,Tpu Flexivel Personaizada,Gel
1808, Capa Capinha P/ Apple Iphone 8 - Gatinho Fofo ,34,NA,108,3399,6x,5.83,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/AJCAPA,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=PhDyItiLK%2B2iGu7gI5fdt2jXOGtTd3oiQ3ZN43MH60wxJYpwf2GnSO2%2F5hx3JnCJffEusLkXmxuY0tkNLDKjDMsp2nEvX53Tnp3k7nWJn77iQ69%2F9FVBkjRnRJb0ss%2F82%2BSrmja48wXlDCaAI78OZlCKa%2B66KSDC4VJ9sD%2B8impZL4LjGZTXrepkxjwU6d6pazWcQ3E5TEK6tzRT9j4tqBLIOtNl6eW7sYiIukw21MC2J705LWZK6L6gBrpvp96SjeQmVDuTFBjkr2YMHVhNs6sGwQnFTBq7jMFFVtz7IJgq%2FIkRAQMG6BT9ytk9MXFUfK251EZ1fKJgux9xVnamT%2Btj5pF3T4a7NbGA7FXe%2BcYhWP4BMgy8JShF0NfPqB5QivTXU25IIz2PUaWtsd%2B8vbRjErA2BGZ7CpF5gSiQajs9I8heBjOD88HrhRgrg546UwXVcE%2BrfSsKGbPWykoVl2s%2B7mcG1VxQCUQaB7wm%2FsC7Y15Lbq7vMsTBH%2FhTCGVhGXvELyvRQcPm%2FkYaQO3jW9kGi9ObZzW28av8WAYbnjrIqe9YKe2M68zqB50uFaxPwq0A9WBtTstcoKtVXbZ7DOHiJvjDznZnW%2FGFLe0rm8LcK0BL3O6t%2F1uMzPBD4jZ%2Ffc2gB%2BMnZJzf%2BRL6SgRgcNM4IWx56MYSLFt9t5yyfZCb8YZSNVxbQgw7YDU4PePHmwImyRDrx72gSgdEGmizZBltCH%2FqNIzStWNOVOOozp0itk0iuUIor7hZ0TuAcIwP8qHqe7gLfen6tF8cqYRQ2jynfYgZXW9%2BK5xQgw4%2BjsNQ6Cej2TSNfCtxzBtejD%2FL04tawvjpqoaeP3iIb3o%2F%2BUi0bZqkgL9ne278Rr4mNLw6kET5zPxCP7yMltPGQKL1MHsiZZ%2BV6a%2Bbs6Xt26h3lthksXgElj4c5HOrN0YpsA3M%2BnEMnjaBN2mciYGFLLuGU3aTiE19IiDgCeC%2BfKxdilZm%2BJPuuqalDTo13342VqDNKWuLJoF2yJVlvcBt2nUzPji5zZQIyu1r5y8LheK6IK8bUvwURNf%2B3YuVvyTo58IyT8w0DF1U7sQefNCvLhwaJ7SB9iUxSYUWMT61TCLuY0yNAqgrS2dsNB8DBcYVj0NCqWIz3qlvKU%2FuT3dFpDSt%2BX7OoiCN63%2Bw2DJTz35JvS8ufqM4woZEpIL0TyCsHdb6UxSmH3%2Fe1JnjlxfGnNk73tVVbVHFGt3xsVgl5LyvJMoe3KqJHi3BrQ0PSseqsib087ks3sYqURdGnXYE5qqYedIE0RGiolC%2Fi1RthiyaJpGv2LuOTkkM4VPfW9G593zVbRO2djbwSg73mHi1rCmJGJPw8YwJUHxbngc9R%2BXOa34wyXlCQzYPbK3LwP%2FA8FZZSjhMg5m6EOx0HINbZwGHyKTDJMd3lL2zM%2Brk5bsoJuBZk5mrmpw0XJiWqF4mgZLElxlbG0aYQcK%2B%2FRUbV7emnhqA1hKFC8o9MgqVAKE%3D,NA,NA,NA,NA,NA,#1234100623,Apple,Iphone 5_Se_6_6+_7_7+_8_8+,ADS,Capa Fina 3 em 1,Case cabido,TPU/Policarbonato
1809, Pelicula + Case Capinha Capa Iphone 7 E 8 Silicone Colors ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967116956-capa-capinha-p-apple-iphone-8-gatinho-fofo-_JM,NA,NA,NA,NA,NA,#967116956,Apple,Iphone 8,QuarkCase,Iphone 8,Tpu Flexivel Personaizada,Gel
1810, Capinha Capa Case Silicone iPhone 7 Plus 8 Plus Lacrada ,21,NA,NA,286,4x,5.94,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/LOJA_4_REIS,https://produto.mercadolivre.com.br/MLB-973811309-pelicula-case-capinha-capa-iphone-7-e-8-silicone-colors-_JM,NA,NA,NA,NA,NA,#973811309,Apple,"iPhone 7 e iPhone 8 4,7""",H'maston,Capa em Silicone / TPU,Capa em Silicone / TPU,Silicone
1811, Case Capa Silicone Iphone 8 - Pronta Entrega ,30,NA,NA,5,6x,5.73,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/REY+SHOP,https://produto.mercadolivre.com.br/MLB-976461620-case-capa-silicone-iphone-8-pronta-entrega-_JM,NA,NA,NA,NA,NA,#976461620,Apple,Iphone 8,Capinha Case Capa Silicone Iphone 8,Capinha Case Capa Silicone Iphone 8,Capinha Case Capa Silicone Iphone 8,Silicone
1812, Capinha Case Silicone Para iPhone 8 Ultra + Película Vidro ,18,NA,NA,12,3x,6.73,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/VIRTUAL+CASE,https://produto.mercadolivre.com.br/MLB-992782714-capinha-case-silicone-para-iphone-8-ultra-pelicula-vidro-_JM,NA,NA,NA,NA,NA,#992782714,Apple,iPhone 8,Yeah,Capa transparente,Tpu,Silicone
1813, Capinha Case Capa Rigida Furada Iphone 8 Top ,449,NA,NA,NA,12x,43.01,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/LOJA_4_REIS,https://produto.mercadolivre.com.br/MLB-993967994-capinha-case-capa-rigida-furada-iphone-8-top-_JM,NA,NA,NA,NA,NA,#993967994,Apple,"iPhone 8 - 4,7""",H'maston,Capa Rígida,Capa Rígida,TPU/Policarbonato
1814," Capa Capinha Iphone 7 8 (4,7) Mickey Minnie + Película Vidro ",62,NA,NA,10,12x,6.02,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/LOJA_4_REIS,https://produto.mercadolivre.com.br/MLB-997247919-capa-capinha-iphone-7-8-47-mickey-minnie-pelicula-vidro-_JM,NA,NA,NA,NA,NA,#997247919,Apple,"iPhone 7 e iPhone 8 (4,7)",H'maston,Capa em TPU - Flexível,Capa em TPU - Flexível,Silicone
1815, Capinha Capa Iphone 7 Mickey Mouse ,2370,NA,NA,10,12x,226.51,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/LUC_FERREIRADESALES,https://produto.mercadolivre.com.br/MLB-997265283-capinha-capa-iphone-7-mickey-mouse-_JM,NA,NA,NA,NA,NA,#997265283,Apple,"iPhone 7 ou Iphone 8 4,7""",H'maston,Capa em TPU - Flexível,Capa em TPU - Flexível,Silicone
1816, Capa Case Capinha Iphone 7 E 8 Silicone Colors Top ,1047,NA,NA,10,12x,100.16,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/LUC_FERREIRADESALES,https://produto.mercadolivre.com.br/MLB-998713500-capa-case-capinha-iphone-7-e-8-silicone-colors-top-_JM,NA,NA,NA,NA,NA,#998713500,Apple,"iPhone 7 ou Iphone 8 4,7""",H'maston,Capa em Silicone / TPU,Capa em Silicone / TPU,Silicone
1817, Capa Capinha Personalizada Iphone 8 Com A Sua Foto ,75,NA,NA,100,12x,6.25,NA,Frete grátis,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/BENPICSCAPASDECELULARES,https://produto.mercadolivre.com.br/MLB-1011844774-capa-capinha-personalizada-iphone-8-com-a-sua-foto-_JM,NA,NA,NA,NA,NA,#1011844774,LG,iPhone 8,Benpics,iPhone 8,Silicone,Silicone
1818, Capinha Serie Game Of Thrones Daenerys - iPhone 8 8 Plus ,35,NA,NA,100,6x,5.96,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/SALES+PERSONALIZADOS,https://produto.mercadolivre.com.br/MLB-1017497625-capinha-serie-game-of-thrones-daenerys-iphone-8-8-plus-_JM,NA,NA,NA,NA,NA,#1017497625,Apple,Variados,Capinha 2D Sublimação,Case,2D,TPU/Policarbonato
1819, Capinha Harry Potter Alvo Dumbledore - iPhone 8 8 Plus ,35,NA,NA,100,6x,5.96,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/SALES+PERSONALIZADOS,https://produto.mercadolivre.com.br/MLB-1017563330-capinha-harry-potter-alvo-dumbledore-iphone-8-8-plus-_JM,NA,NA,NA,NA,NA,#1017563330,Apple,Variados,Capinha 2D Sublimação,Case,2D,TPU/Policarbonato
