search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca da Capa,Marca de Celular,Modelo de Celular,Modelo da Capa,Tipo de capa,Material,Cor
650," Capinha Case Anti Impacto Anti Shock Silicone + Película De Vidro iPhone 7, 8, 7 Plus, 8 Plus E X Promoção ",19,NA,"
			
				Novo
			
			
		",(5 disponíveis),"
	
		
			
		
		3x 
		
			
				R$ 708
		
		 sem juros
		
	

	
		",08,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/ZETSTORE,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=%2F4vIbdyLu4gbJljWIrRpeiGbg4KfDohOWT%2Fhiwg2e12epOJN3ntm5IPf8diX%2Fa%2Bd8tJMG1c5kcWsofMZTDogJuzAGVz5lSg3nWugMQVHCCUrDkPZJJu9%2F6M%2F6HItscZ1hqniUYND0vmkdnSsVm8NJy%2BQVfwyK%2BtPhJXhxkd3ymoDqPyEnApntl0uAwJ83PtKPhrZZodlzQpY%2FI67Eivj5J%2BAu4tadKBi3%2BEMLSsjCAO04KRDjGkrNBi97EoxFkFFqiTFF7wdkTwA8WhKuPV2q6%2FDVoq5ewOXXW9PrXuVsanjQ8L7aJ5shM9SZSZQxx8Nepa9YG88EpSMhBAG70EnYvuJfmymMPm%2BTqZYp7Kvr5Q2CWupLb4m%2F%2BYUjcmVM%2FsErvV%2BBsztPXFrk8c3dTTH9N7hORQ%2Bgex7tBwt8AhloyhLR2uZGuIdGwJjS%2FLp0Xgto29MxQasz6bh%2BDjxztujZRzsf%2B0BWjAh7uTS2%2FZ%2FWznYA81GrVn1fK9ch1dxgOVp2pbgmmW6WSCQnStwxCVPpxwd5Vungjtr0XF5JLYcneNJPqkgEvafESrmCa5Q3sr69xI2Sa%2FnvnRZdfbQKeyVqP73ZC%2Fpu%2FaE9AxSU1zdqiFKw3V0z1n8LImmvcw7SB%2FtOXGmF2fI0x%2FwgAhC0nwXY0DyO5tu4cmcg2bB7WkebUMdiOnu185Oqxm%2Fp%2F8xEQQRsWfWxoU71P5NqXJGps7g4VhsxBEZGDiLcAONrhN%2FjKIcZBwgdmBFrdkfI%2FgGkw69RpiwjGXoWcEiBIK%2F9Zw81g2gvtPlYpHAhZbpz%2BsMaFVngtqo9G4eVjLhEBvGBymitRk8FTCy7WDJyU4yedhLw2CVDwFxhlw1NayzK5CNfi%2B3%2BXD6XcelUPJsb9YqNXPPM6L1aqtRGNgEBza5bAqLpBcqALYwNu04x0qhWrpKJd0G8S5dfoRWNTcE%2FsGnKkPUzV1N%2B5%2FamLhahkm56BHBie%2BTcM7h%2FqjpeHYHf7QaPeQqB5Fzie0bSd1KPwXzID%2FQVIg%2FwoFJYAFqza6ilBeytAqdo%2FTgpZe0%2BqIMLVfCbW%2BwdqHx4CWnFbPxh23aajRQKmC0ipujfkECowhy8p7ycgiAmiEb5sm7X6Cvm7LCwTaYrBrrAvBGPUQFYuOyTS%2Brffjq3B0g8cP2tzcbVWEZV2KmQPLfzsfsGe4%2BRtZDJ6oXrGTPX4ZQQGS0D3g7dTid4UT6RNO%2BhqL5Lfi7BcKKXwzZi5IY5JnESVc4AVpApPynqEWYYqbMxJShUof9j64tpL%2FGsLO3vC4kKORFixE4pDGE3wL32CL07QPjRmmbHLq6zAY%2BZSvzxo3RKhHPhMfqE98sPl%2BcqlQCU1yEJEFCFqAj%2FQLoRhlvKvWQiRFoBEitJuvQ2%2FSEKgwNqR9uUJt9WpEULZI%2BB74%2BsCPmf3ZU%2BYZY2X4mdDypT4A2RXNjWHAnepItlhP%2BH5nS4b3SiWgRZ855TEJlZsnMi14fpZIxm2aF%2Fa3puzo8sDCcqGbBumLgAqbH0G5odoWFqSK0HQLbzUNxxfzen20D34BAgmT07GX5nLCkkciBcRPlWRSV0ivv%2FiUub%2F2wHEtwwzh2dvp5UAUDL3bpaElgm5ND5ov2XjejYgObb5yi1VYRbB5rZZMlfQWRehXyEvR2thc6bbatcaoKY%2F8qjKNJfZTRhj%2FUYHZ0u%2Bq5j2YLKFbiWkD7dmH4RFNVOtP4%2FUGzBF1AYEMg%2BOI%3D,NA,NA,NA,NA,NA,#1302416180,Zet Store,Apple,"Iphone 7, 8, 7 Plus, 8 Plus e X",Anti Impacto,Anti Shock,Silicone,NA
651, Capinha Corações Rosas Com Nome iPhone 8 Plus ,22,NA,"
			
				Novo
			
			
		",(2000 disponíveis),"
	
		
			
		
		4x 
		
			
				R$ 572
		
		 sem juros
		
	

	
		",72,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/NOVALOJALUCASES,https://produto.mercadolivre.com.br/MLB-1173369682-capinha-coracoes-rosas-com-nome-iphone-8-plus-_JM,NA,NA,NA,NA,NA,#1173369682,Lucases,Apple,Iphone,iPhone 8 Plus,Personalizada,Silicone,NA
652, Capa Case Capinha Homem Aranha Spiderman iPhone 8 Plus ,32,NA,"
			
				Novo
			
			
		",(297 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 599
		
		 sem juros
		
	

	
		",99,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/ABC+CASES,https://produto.mercadolivre.com.br/MLB-937412182-capa-case-capinha-homem-aranha-spiderman-iphone-8-plus-_JM,NA,NA,NA,NA,NA,#937412182,Fanatic Store,Apple,iPhone,iPhone 8,capinha,Emborrachada,NA
653, Capinha Anime Naruto Sasuke Madara - iPhone 8 8 Plus ,35,NA,"
			
				Novo
			
			
				
					 - 
				
				1
				vendido
			
		",(99 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 596
		
		 sem juros
		
	

	
		",96,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/JEJO5699786,https://produto.mercadolivre.com.br/MLB-1021247433-capinha-anime-naruto-sasuke-madara-iphone-8-8-plus-_JM,NA,NA,NA,NA,NA,#1021247433,Capinha 2D Sublimação,Apple,Variados,Case,2D,TPU/Policarbonato,NA
654, Capinha Flamengo Fluminense Time - iPhone 8 8 Plus ,35,NA,"
			
				Novo
			
			
		",(100 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 596
		
		 sem juros
		
	

	
		",96,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/JEJO5699786,https://produto.mercadolivre.com.br/MLB-1026289530-capinha-flamengo-fluminense-time-iphone-8-8-plus-_JM,NA,NA,NA,NA,NA,#1026289530,Capinha 2D Sublimação,Apple,Variados,Case,2D,TPU/Policarbonato,NA
655, Case Capa Capinha iPhone 8 Plus Anti Impacto Borda Fume ,18,NA,"
			
				Novo
			
			
		",(579 disponíveis),"
	
		
			
		
		3x 
		
			
				R$ 633
		
		 sem juros
		
	

	
		",33,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/ALVAROMARIODESOUZA,https://produto.mercadolivre.com.br/MLB-1222304766-case-capa-capinha-iphone-8-plus-anti-impacto-borda-fume-_JM,NA,NA,NA,NA,NA,#1222304766,Extreme.deal,Apple,iPhone 7 Plus ou iPhone 8 Plus,Anti-impacto,Anti impacto,Silicone,NA
656," Capinha Case Anti Impacto Anti Shock Silicone Transparente iPhone 7, 8, 7 Plus, 8 Plus E X Promoção Frete Grátis ",54,NA,"
			
				Novo
			
			
		",(5 disponíveis),"
	
		
			
		
		10x 
		
			
				R$ 625
		
		 sem juros
		
	

	
		",25,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/ZETSTORE,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=ze7YTLg6hWdv2bJIi6HQJXlP1PG9oUHMZsEoJOrMkzNevGGGecfz1i6jAwp04salRQMhwgWgcHQ%2FZ6G8X5wbPyephMurocQYTDa%2F9qQeETEG7E2Qtm%2FghPC1LzFKP4BMC7Kfqt5sM9S8xyC%2FeMkHhZwL6tg85W5gAev%2BsifrasRKOZ2xw3vdXlLy7WG97mLu8074MferAyUHpEiKtGMYa98HmQbAotU5rzngiI%2BxPmbIQNSRE%2FOZfvftvEWn5dnehVfiFB3HHAMV1DIzTztC%2F0aCVcpZ07X%2FNWC%2B40oxgJZVxXRk2q49OElc%2FufRYQRh9cpRDbkNViuPq%2Byz3OM78m%2F0y82CVMc%2FPPIcVzUPYXl1TQgyCm7jlAF9MclNBGXdGOVXHhaKfyyCJ52Q0OQKgWOMeH%2F7oFOnIGvYAzcNJM%2FDwUZUE2HlZaxxaTnJsXKdvHUxfdTRTOgUAZSU%2FzmCAnXzxxjLCkZYYmZb3XXdIXLGUUEGNLiBa%2BsFxJ2bgFETWVw%2BLWXY2B4f1JVFxbkqYQ9zyohOsvFvrCiaPt%2BInImkfCF4jOiGDQxnVVz2FUeqY9wn7V45yau7XQv3rnsYExVjby4kzId5SQyYSR8u%2F5fR3Hq0ipWbZdiQR8NhTmDCG5MUQsCnU08ChnBE5F61xvWkPq2XIG77NKxWaM17ifi7CYBbGN9%2Fu9odL3BxbPuYQzlzOZSc3rtvNFo05EgHdspEsARKv2OM5hHckNlwvlz12mSHSUcuvTnxOb87Ckh7cmuOv8fOlGHgULy5mg9owciukj%2FFlw2ef2qghoyBSbfSqE%2BpN636Nc4v0O%2BB%2FjBcKqylDvU7mP4UjaG4CWeLITngcu9F0qzA%2FXyuv6FJd7KlXJDaLSStK4fViSH%2Bflq30Sx%2FAv6txUfh14vtNzW2cvxlr9yGTCD%2F%2BSLg1rZSq1vF3HasOMDfw9lvqiMEzOUtw7y97Tbo%2BP2uLSN3J%2F9jefqXuu8V2MjulmVbzpkjEw6H%2F5pIU33U6hSVAWcmPv0IYusa7In%2BJ4qxXYnCCthhSS35yF%2Fgq0tNh8YdUUbJE99tAFn%2BUocCiS8I4vbGZoep3f09vlSKQaWYgYint2RENLXqEy1PRtzbNf%2BP21UuVnEttbv6d3cWsoNijU13MzsmHKp8x7wX4W6gjbfqByk0U%2Fqkx42SgP02wOj4XUaNE1wHP%2Fvd8Slokt8C5r538HNuUReWWZnECl2xXe2cs5QuylAI09R2pPVvZ603qVAISgMD0qqBXb64JMNbWkHztUIFzGZl98iRUvSuAIgY6yHw%2F5mm6NlCgmv7Zk3w60CRYf1UCwk6mxK2ZxxJ6HSmJHRYWZAhX9MOkUP6PIUoeP32khJ%2FZ92Odi2jHfKwUJyYHC28l1usudPAhtJsK8g6nF3Maj6yrBiYWZuiCMmH4XBHegLf9uP4lTsqCG2yEGAU6FYLFjTD8wGetk4s4m5FrqOBO8IM7yMHs1Tgfxp6pSggBs5%2BGTjH%2FzftO20YlUOj3aZmY2DQKN8T%2B2evOUYgwRXNDaztTwMzqieMglc1qZcGvq2Itgw%2BCoECJInihgCcOXw12svWhEr6e%2B%2B1uQSIS%2FHC1GZzG01Mm9W9BmvQg9MEg7Gw5EP3sN9wao5DTwXezEbd4IzwlcS21k1z7BfVBrIgXR%2BZdKzv9kxd9HaCVpg0YIUGLAzFijKdtaePR8qceNuqDSooaHWR6r0rLcex9kT%2FuFZuoKnHaWC4yA%3D%3D,NA,NA,NA,NA,NA,#1302416375,Zet Store,Apple,"Iphone 7, 8, 7 Plus, 8 Plus e X",Anti Impacto,Anti Shock,Silicone,NA
657, Capinha iPhone X Xs 7 8 Plus Couro Original Usams ,69,NA,"
			
				Novo
			
			
				
					 - 
				
				7
				vendidos
			
		",(198 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 582
		
		 sem juros
		
	

	
		",82,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/FAVA+STORE,https://produto.mercadolivre.com.br/MLB-955523864-capinha-iphone-x-xs-7-8-plus-couro-original-usams-_JM?searchVariation=23622532333,NA,NA,NA,NA,NA,#955523864,Usams,Apple,iPhone X / iPhone 10,Usams,Case,Couro,NA
658, Capinha/ Case iPhone 7 Plus / iPhone 8 Plus Preta Ou Rose ,55,NA,"
			
				Novo
			
			
		",(1 disponíveis),"
	
		
			
		
		10x 
		
			
				R$ 550
		
		 sem juros
		
	

	
		",50,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/MONIQUE.M.CORREA,https://produto.mercadolivre.com.br/MLB-1226055790-capinha-case-iphone-7-plus-iphone-8-plus-preta-ou-rose-_JM,NA,NA,NA,NA,NA,#1226055790,NA,iPhone,7/8 Plus,Tradicional,NA,NA,NA
659, Capinha Flor Rosa Nome No Cabo iPhone 8 Plus ,24,NA,"
			
				Novo
			
			
		",(2000 disponíveis),"
	
		
			
		
		4x 
		
			
				R$ 622
		
		 sem juros
		
	

	
		",22,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/NOVALOJALUCASES,https://produto.mercadolivre.com.br/MLB-1242686490-capinha-flor-rosa-nome-no-cabo-iphone-8-plus-_JM,NA,NA,NA,NA,NA,#1242686490,Lucases,Apple,Iphone,iPhone 8 Plus,Personalizada,Silicone,NA
660, Capa Capinha iPhone 8 Plus / 7 Plus Caseology Envoy Original ,99,NA,"
			
				Novo
			
			
		",(30 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 833
		
		 sem juros
		
	

	
		",33,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/STORECASE-BR,https://produto.mercadolivre.com.br/MLB-1275971388-capa-capinha-iphone-8-plus-7-plus-caseology-envoy-original-_JM,NA,NA,NA,NA,NA,#1275971388,caseology,Apple,iPhone 8 Plus / 7 Plus,Envoy,protetora,TPU/Policarbonato,NA
661, Capinha iPhone 8 Plus Carteira Pronta Entrega Frete Gratis ,122,NA,"
			
				Novo
			
			
		",(1 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 1021
		
		 sem juros
		
	

	
		",21,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/ANDRO200392,https://produto.mercadolivre.com.br/MLB-913082787-capinha-iphone-8-plus-carteira-pronta-entrega-frete-gratis-_JM,NA,NA,NA,NA,NA,#913082787,Outros,Apple,iPhone,Plus,Carteira,Couro,NA
662, Capa Case Capinha Celular Frida Kahlo- iPhone 8 Plus ,32,NA,"
			
				Novo
			
			
		",(198 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 599
		
		 sem juros
		
	

	
		",99,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/ABC+CASES,https://produto.mercadolivre.com.br/MLB-936741102-capa-case-capinha-celular-frida-kahlo-iphone-8-plus-_JM,NA,NA,NA,NA,NA,#936741102,Fanatic Store,Apple,iPhone 8,iPhone 8,capinha,Emborrachada,NA
663, Capa Capinha P/ Apple iPhone 8 Plus - Odontologia ,24,NA,"
			
				Novo
			
			
		",(1000 disponíveis),"
	
		
			
		
		4x 
		
			
				R$ 625
		
		 sem juros
		
	

	
		",25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967099137-capa-capinha-p-apple-iphone-8-plus-odontologia-_JM,NA,NA,NA,NA,NA,#967099137,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Gel,Transparente
664, Capinha Textura Couro Borda Dourada iPhone 6 6s 7 8 E Plus ,67,NA,"
			
				Novo
			
			
		",(400 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 566
		
		 sem juros
		
	

	
		",66,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/FAVA+STORE,https://produto.mercadolivre.com.br/MLB-975776557-capinha-textura-couro-borda-dourada-iphone-6-6s-7-8-e-plus-_JM?searchVariation=21634312595,NA,NA,NA,NA,NA,#975776557,HA,Apple,iPhone,Silicone,Comum,Silicone,NA
665, Capinha Flip Cover Couro Original Mofi iPhone 7 8 Plus X Xs ,65,NA,"
			
				Novo
			
			
				
					 - 
				
				1
				vendido
			
		",(3 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 549
		
		 sem juros
		
	

	
		",49,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/FAVA+STORE,https://produto.mercadolivre.com.br/MLB-1082882039-capinha-flip-cover-couro-original-mofi-iphone-7-8-plus-x-xs-_JM?searchVariation=26441956541,NA,NA,NA,NA,NA,#1082882039,Mofi,Apple,iPhone,Vintage Classical,Flip Cover,Couro,NA
666, Capinha Silicone Transparente Antichoque iPhone 7 7 Plus ,13,NA,"
			
				Novo
			
			
		",(92 disponíveis),"
	
		
			
		
		2x 
		
			
				R$ 695
		
		 sem juros
		
	

	
		",95,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/JPMAGAZINE.GYN,https://produto.mercadolivre.com.br/MLB-1173063763-capinha-silicone-transparente-antichoque-iphone-7-7-plus-_JM,NA,NA,NA,NA,NA,#1173063763,HRebros,iPhone,Iphone 8 / 8 Plus,Antichoque,Braçadeira,Silicone,NA
667, Capinha Capa Case Pai Papai iPhone 8/ 8 Plus/ X / Xr ,24,NA,"
			
				Novo
			
			
		",(974 disponíveis),"
	
		
			
		
		4x 
		
			
				R$ 622
		
		 sem juros
		
	

	
		",22,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/TAMIRISLENHARO,https://produto.mercadolivre.com.br/MLB-1278658671-capinha-capa-case-pai-papai-iphone-8-8-plus-x-xr-_JM,NA,NA,NA,NA,NA,#1278658671,Tudo Celular,Samsung,Mais de 150 Modelos,Silicone,Silicone,Silicone,NA
668, Capa Case Capinha Tpu Transparente iPhone 8 Plus ,9,NA,"
			
				Novo
			
			
		",(1000 disponíveis),"
	
		
			
		
		1x 
		
			
				R$ 999
		
		 sem juros
		
	

	
		",99,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/L.AELETRONICOS,https://produto.mercadolivre.com.br/MLB-1177251492-capa-case-capinha-tpu-transparente-iphone-8-plus-_JM,NA,NA,NA,NA,NA,#1177251492,Silicone,Apple,Iphone,8 Plus,Trazeira,TPU,NA
669, Capinha Cachorro Cachorrinho Com Nome iPhone 8 Plus ,22,NA,"
			
				Novo
			
			
		",(2000 disponíveis),"
	
		
			
		
		4x 
		
			
				R$ 572
		
		 sem juros
		
	

	
		",72,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/NOVALOJALUCASES,https://produto.mercadolivre.com.br/MLB-1188992150-capinha-cachorro-cachorrinho-com-nome-iphone-8-plus-_JM,NA,NA,NA,NA,NA,#1188992150,Lucases,Apple,Iphone,iPhone 8 Plus,Personalizada,Silicone,NA
670, Capinha Sistema Solar Preta Com Nome iPhone 8 Plus ,24,NA,"
			
				Novo
			
			
		",(2000 disponíveis),"
	
		
			
		
		4x 
		
			
				R$ 622
		
		 sem juros
		
	

	
		",22,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/NOVALOJALUCASES,https://produto.mercadolivre.com.br/MLB-1242696530-capinha-sistema-solar-preta-com-nome-iphone-8-plus-_JM,NA,NA,NA,NA,NA,#1242696530,Lucases,Apple,Iphone,iPhone 8 Plus,Personalizada,Silicone,NA
671, Capinha Mandala Mandalas Com Nome iPhone 8 Plus ,24,NA,"
			
				Novo
			
			
		",(2000 disponíveis),"
	
		
			
		
		4x 
		
			
				R$ 622
		
		 sem juros
		
	

	
		",22,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/NOVALOJALUCASES,https://produto.mercadolivre.com.br/MLB-1242703192-capinha-mandala-mandalas-com-nome-iphone-8-plus-_JM,NA,NA,NA,NA,NA,#1242703192,Lucases,Apple,Iphone,iPhone 8 Plus,Personalizada,Silicone,NA
672, Capa Capinha Anti Impacto Luxo iPhone 7 8 Plus+1 Pelicula ,49,NA,"
			
				Novo
			
			
		",(1250 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 833
		
		 sem juros
		
	

	
		",33,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/JKCAPAS,https://produto.mercadolivre.com.br/MLB-1263230161-capa-capinha-anti-impacto-luxo-iphone-7-8-plus1-pelicula-_JM?searchVariation=39569614363,NA,NA,NA,NA,NA,#1263230161,jk capas,Apple,iphone 7 tela 4.7,hibrido,capa protetor,TPU/Policarbonato,NA
673, Capinha iPhone 8 Plus Carteira Porta Cartão Couro Importada ,120,NA,"
			
				Novo
			
			
				
					 - 
				
				1
				vendido
			
		",(1 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 1006
		
		 sem juros
		
	

	
		",06,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/ANDRO200392,https://produto.mercadolivre.com.br/MLB-735620031-capinha-iphone-8-plus-carteira-porta-carto-couro-importada-_JM,NA,NA,NA,NA,NA,#735620031,Outros,Apple,iphone,Plus,Carteira,Couro,NA
674, Capinha Preta iPhone 8 Plus Porta Cartao Couro Sintetico Pr ,121,NA,"
			
				Novo
			
			
		",(1 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 1016
		
		 sem juros
		
	

	
		",16,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/CLAD68,https://produto.mercadolivre.com.br/MLB-842739108-capinha-preta-iphone-8-plus-porta-cartao-couro-sintetico-pr-_JM,NA,NA,NA,NA,NA,#842739108,Outros,Apple,iphone,Plus,Carteira,couro sintetico,NA
675, Capa Capinha Case Fitas Senhor Do Bonfim iPhone 8 Plus ,32,NA,"
			
				Novo
			
			
				
					 - 
				
				1
				vendido
			
		",(195 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 599
		
		 sem juros
		
	

	
		",99,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/ABC+CASES,https://produto.mercadolivre.com.br/MLB-937417688-capa-capinha-case-fitas-senhor-do-bonfim-iphone-8-plus-_JM,NA,NA,NA,NA,NA,#937417688,Fs Store,Apple,iPhone 8 Plus,Case,capinha,Acrílico,NA
676, Capinha Celular iPhone 8 Plus Antishock Contra Impacto ,56,NA,"
			
				Novo
			
			
		",(99965 disponíveis),"
	
		
			
		
		10x 
		
			
				R$ 560
		
		 sem juros
		
	

	
		",60,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/KELL+MIX,https://produto.mercadolivre.com.br/MLB-989978612-capinha-celular-iphone-8-plus-antishock-contra-impacto-_JM,NA,NA,NA,NA,NA,#989978612,Apple,Apple,Iphone 8 Plus 5.5,Impacto,NA,Gel,NA
677, Capinha Serie Stranger Things Dustin - iPhone 8 8 Plus ,35,NA,"
			
				Novo
			
			
		",(100 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 596
		
		 sem juros
		
	

	
		",96,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/SALES+PERSONALIZADOS,https://produto.mercadolivre.com.br/MLB-1017491177-capinha-serie-stranger-things-dustin-iphone-8-8-plus-_JM,NA,NA,NA,NA,NA,#1017491177,Capinha 2D Sublimação,Apple,Variados,Case,2D,TPU/Policarbonato,NA
678, Capinha Serie Stranger Things Dustin - iPhone 8 8 Plus ,35,NA,"
			
				Novo
			
			
		",(100 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 596
		
		 sem juros
		
	

	
		",96,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/JEJO5699786,https://produto.mercadolivre.com.br/MLB-1021399210-capinha-serie-stranger-things-dustin-iphone-8-8-plus-_JM,NA,NA,NA,NA,NA,#1021399210,Capinha 2D Sublimação,Apple,Variados,Case,2D,TPU/Policarbonato,NA
679, Capa Capinha Case Gremio iPhone 8 / iPhone 8 Plus ,27,NA,"
			
				Novo
			
			
		",(38 disponíveis),"
	
		
			
		
		5x 
		
			
				R$ 550
		
		 sem juros
		
	

	
		",50,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/CAROLL41,https://produto.mercadolivre.com.br/MLB-1095677890-capa-capinha-case-gremio-iphone-8-iphone-8-plus-_JM,NA,NA,NA,NA,NA,#1095677890,Tudo Celular,Outros,Mais de 150 MODELOS,Silicone Flexível,Silicone,Silicone,NA
680, Capinha Minnie Mouse Disney Mickey - iPhone 8 8 Plus ,33,NA,"
			
				Novo
			
			
		",(100 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 625
		
		 sem juros
		
	

	
		",25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/SALES+PERSONALIZADOS,https://produto.mercadolivre.com.br/MLB-1115132108-capinha-minnie-mouse-disney-mickey-iphone-8-8-plus-_JM,NA,NA,NA,NA,NA,#1115132108,Capinha 2D Sublimação,Apple,Variados,Case,2D,TPU/Policarbonato,NA
681, Kit Capinha Ultra Fina E Pelicula Gel iPhone 8 / 8 Plus ,15,NA,"
			
				Novo
			
			
		",(86 disponíveis),"
	
		
			
		
		3x 
		
			
				R$ 530
		
		 sem juros
		
	

	
		",30,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/JPMAGAZINE.GYN,https://produto.mercadolivre.com.br/MLB-1149557401-kit-capinha-ultra-fina-e-pelicula-gel-iphone-8-8-plus-_JM,NA,NA,NA,NA,NA,#1149557401,HRebros,iPhone,Iphone 8 / 8 Plus,Ultra Fina Casca de Ovo,Braçadeira,Silicone,NA
682, Capa Capinha Case Kids Infantil iPhone 8 / iPhone 8 Plus ,27,NA,"
			
				Novo
			
			
		",(89 disponíveis),"
	
		
			
		
		5x 
		
			
				R$ 552
		
		 sem juros
		
	

	
		",52,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/CAROLL41,https://produto.mercadolivre.com.br/MLB-1183902113-capa-capinha-case-kids-infantil-iphone-8-iphone-8-plus-_JM,NA,NA,NA,NA,NA,#1183902113,Tudo Celular,Outros,Mais de 150 MODELOS,Silicone Flexível,Silicone,Silicone,NA
683, Capinha Capa Case Silicone Tpu iPhone 8 Plus Fume Preta ,15,NA,"
			
				Novo
			
			
		",(101 disponíveis),"
	
		
			
		
		3x 
		
			
				R$ 500
		
		 sem juros
		
	

	
		",00,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/CAPAS+DELIVERY,https://produto.mercadolivre.com.br/MLB-1222277553-capinha-capa-case-silicone-tpu-iphone-8-plus-fume-preta-_JM,NA,NA,NA,NA,NA,#1222277553,Apple,Apple,Iphone 8 Plus,Silicone,Silicone,Silicone,NA
