search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca del celular,Color,Modelo del celular,Marca,Modelo,Material
359," Funda Cases Protector 360 + Mica iPhone 7, 7 Plus 8, 8 Plus ",45,NA,1,99,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ASMOBILEACCESORIES,https://articulo.mercadolibre.com.pe/MPE-427816611-funda-cases-protector-360-mica-iphone-7-7-plus-8-8-plus-_JM#position=9&type=item&tracking_id=39dc4a68-e470-4605-afc0-dbc0edd8c068,NA,NA,NA,NA,NA,#427816611,Apple,NA,NA,NA,NA,NA
360, Protector Bumper Funda Case iPhone 6 / 6s 7 / 8plus Aluminio ,75,NA,1,14,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ZONAMOVILPERU1,https://articulo.mercadolibre.com.pe/MPE-434400438-protector-bumper-funda-case-iphone-6-6s-7-8plus-aluminio-_JM#position=10&type=item&tracking_id=39dc4a68-e470-4605-afc0-dbc0edd8c068,NA,NA,NA,NA,NA,#434400438,NA,NA,NA,NA,NA,NA
361, iPhone 8 Funda Protector Armor Cover Clip Gancho Antishock ,59,NA,0,6,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MACMELLOWMIRAFLORES,https://articulo.mercadolibre.com.pe/MPE-422001127-iphone-8-funda-protector-armor-cover-clip-gancho-antishock-_JM#position=11&type=item&tracking_id=39dc4a68-e470-4605-afc0-dbc0edd8c068,NA,NA,NA,NA,NA,#422001127,Apple,NA,NA,NA,NA,NA
362," Silicone Case Protector iPhone 5s, 6, 6s, 7, 8, 8 Plus, X ",22,NA,6,1000,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/IMANIA.PERU,https://articulo.mercadolibre.com.pe/MPE-427852567-silicone-case-protector-iphone-5s-6-6s-7-8-8-plus-x-_JM#position=12&type=item&tracking_id=39dc4a68-e470-4605-afc0-dbc0edd8c068,NA,NA,NA,NA,NA,#427852567,Apple,NA,NA,Silicone,NA,Cuero
363, Lensun Vidrio Protector Pantalla 360 iPhone 7/8/plus/x/r/ma ,129,NA,3,19,NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/HAPPYSHOPVENTAS,https://articulo.mercadolibre.com.pe/MPE-427694168-lensun-vidrio-protector-pantalla-360-iphone-78plusxrma-_JM#position=13&type=item&tracking_id=39dc4a68-e470-4605-afc0-dbc0edd8c068,NA,NA,NA,NA,NA,#427694168,Apple,NA,NA,NA,NA,NA
364, Case Otterbox iPhone 7 8 Plus Estuche Protector Antigolpe ,59,NA,11,82,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/TECHNOW+1,https://articulo.mercadolibre.com.pe/MPE-429538702-case-otterbox-iphone-7-8-plus-estuche-protector-antigolpe-_JM#position=14&type=item&tracking_id=39dc4a68-e470-4605-afc0-dbc0edd8c068,NA,NA,NA,NA,NA,#429538702,Apple,NA,NA,OtterBox,NA,NA
365, Protector Funda Case Bumper Auminio S9/plus/note8/9 ,55,NA,69,36,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,4,1,http://perfil.mercadolibre.com.pe/HAPPYSHOPVENTAS,https://articulo.mercadolibre.com.pe/MPE-422979840-protector-funda-case-bumper-auminio-s9plusnote89-_JM#position=15&type=item&tracking_id=39dc4a68-e470-4605-afc0-dbc0edd8c068,0,1,0,0,0,#422979840,NA,NA,NA,NA,NA,NA
366, Case Silk Grip Armor Para iPhone 7 8 Y Plus De Policarbonato ,99,NA,0,99,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/PASAJECENTRALSAC,https://articulo.mercadolibre.com.pe/MPE-435990415-case-silk-grip-armor-para-iphone-7-8-y-plus-de-policarbonato-_JM#position=16&type=item&tracking_id=39dc4a68-e470-4605-afc0-dbc0edd8c068,NA,NA,NA,NA,NA,#435990415,Apple,Negro,NA,NA,NA,Silicona
367, Case Mate Estuche Flip 100% Cuero iPhone X Xs 8 7 6 6s Plus ,149,NA,0,99,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/PASAJECENTRALSAC,https://articulo.mercadolibre.com.pe/MPE-436147651-case-mate-estuche-flip-100-cuero-iphone-x-xs-8-7-6-6s-plus-_JM#position=17&type=item&tracking_id=39dc4a68-e470-4605-afc0-dbc0edd8c068,NA,NA,NA,NA,NA,#436147651,Apple,Black,NA,NA,NA,Cuero
368, Smart Flip Cover Para Samsung Y iPhone ,45,NA,0,20,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MRL+IMPORT,https://articulo.mercadolibre.com.pe/MPE-436222621-smart-flip-cover-para-samsung-y-iphone-_JM#position=18&type=item&tracking_id=39dc4a68-e470-4605-afc0-dbc0edd8c068,NA,NA,NA,NA,NA,#436222621,Huawei,NA,"S8, s9,s9 plus",Genérico,NA,Silicona
369, Estuche Case Gel iPhone 7 8 Apple Protector Transparente ,9,NA,1,16,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/TECHNOW+1,https://articulo.mercadolibre.com.pe/MPE-429890456-estuche-case-gel-iphone-7-8-apple-protector-transparente-_JM#position=19&type=item&tracking_id=39dc4a68-e470-4605-afc0-dbc0edd8c068,NA,NA,NA,NA,NA,#429890456,Apple,NA,NA,Apple,NA,Gel
370, Case Silicona iPhone 8 / 8plus + Mica De Vidrio / Colores ,39,NA,4,900,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MALUPHONE,https://articulo.mercadolibre.com.pe/MPE-430652602-case-silicona-iphone-8-8plus-mica-de-vidrio-colores-_JM#position=20&type=item&tracking_id=39dc4a68-e470-4605-afc0-dbc0edd8c068,NA,NA,NA,NA,NA,#430652602,Apple,NA,NA,NA,NA,Silicona
371, Protector Funda Case Bumper Auminio S7edge/s8/plus Antishock ,79,NA,1,51,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/HAPPYSHOPVENTAS,https://articulo.mercadolibre.com.pe/MPE-432578451-protector-funda-case-bumper-auminio-s7edges8plus-antishock-_JM#position=21&type=item&tracking_id=39dc4a68-e470-4605-afc0-dbc0edd8c068,NA,NA,NA,NA,NA,#432578451,NA,NA,NA,NA,NA,NA
372, Case Ringke Fusion Para iPhone 8 Plus A Prueba Golpes Clear ,49,NA,2,17,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/JAPIMPORTA,https://articulo.mercadolibre.com.pe/MPE-436061210-case-ringke-fusion-para-iphone-8-plus-a-prueba-golpes-clear-_JM#position=22&type=item&tracking_id=39dc4a68-e470-4605-afc0-dbc0edd8c068,NA,NA,NA,NA,NA,#436061210,Sony,NA,NA,Ringke,Fusion,Silicona
373, Case Protector Flip Cover Tapa Nillkin Qin iPhone 7 iPhone 8 ,65,NA,0,10,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/NILLKIN+PERU,https://articulo.mercadolibre.com.pe/MPE-433687324-case-protector-flip-cover-tapa-nillkin-qin-iphone-7-iphone-8-_JM#position=23&type=item&tracking_id=39dc4a68-e470-4605-afc0-dbc0edd8c068,NA,NA,NA,NA,NA,#433687324,Apple,NA,NA,Nillkin,Qin,Cuero
374, Case Spigen Apple iPhone 8 iPhone 7 Ultra Hybrid 2 ,99,NA,0,999,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MASPLAY+PERU,https://articulo.mercadolibre.com.pe/MPE-430248786-case-spigen-apple-iphone-8-iphone-7-ultra-hybrid-2-_JM#position=24&type=item&tracking_id=39dc4a68-e470-4605-afc0-dbc0edd8c068,NA,NA,NA,NA,NA,#430248786,Apple,NA,NA,Spigen,Ultra Hybrid,Acrílico
375," Case iPhone 6,7, 7plus,8, 8 Plus,x,xs,xr ",30,NA,0,50,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/TECNO-ACCESORIOS-PERU,https://articulo.mercadolibre.com.pe/MPE-433397160-case-iphone-67-7plus8-8-plusxxsxr-_JM#position=25&type=item&tracking_id=39dc4a68-e470-4605-afc0-dbc0edd8c068,NA,NA,NA,NA,NA,#433397160,Apple,Roja,NA,NA,NA,Acrílico
376, Flip Cover Original Goospery Mansoor Diary iPhone 7 8 Plus ,49,NA,2,98,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/DASTOREPUNTOPE,https://articulo.mercadolibre.com.pe/MPE-423693636-flip-cover-original-goospery-mansoor-diary-iphone-7-8-plus-_JM#position=26&type=item&tracking_id=39dc4a68-e470-4605-afc0-dbc0edd8c068,NA,NA,NA,NA,NA,#423693636,Apple,NA,NA,NA,NA,Cuero
377, Case Protector En Silicona Reforzada Para Iphone6/7/8 ,20,NA,0,20,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/RODRI+STORE01,https://articulo.mercadolibre.com.pe/MPE-433982810-case-protector-en-silicona-reforzada-para-iphone678-_JM#position=27&type=item&tracking_id=39dc4a68-e470-4605-afc0-dbc0edd8c068,NA,NA,NA,NA,NA,#433982810,Apple,NA,NA,NA,NA,TPU silicona
378, Case Spigen Apple iPhone 8 / 7 Plus Ultra Hybrid 2 Masplay ,109,NA,7,992,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MASPLAY+PERU,https://articulo.mercadolibre.com.pe/MPE-427761860-case-spigen-apple-iphone-8-7-plus-ultra-hybrid-2-masplay-_JM#position=28&type=item&tracking_id=39dc4a68-e470-4605-afc0-dbc0edd8c068,NA,NA,NA,NA,NA,#427761860,Apple,NA,NA,Spigen,Ultra Hybrid,Acrílico
379, Case Personalizados Para Ellos iPhone 4 5 6 7 8 Plus ,45,NA,0,100,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ZABIVAKA,https://articulo.mercadolibre.com.pe/MPE-428428987-case-personalizados-para-ellos-iphone-4-5-6-7-8-plus-_JM#position=29&type=item&tracking_id=39dc4a68-e470-4605-afc0-dbc0edd8c068,NA,NA,NA,NA,NA,#428428987,Apple,NA,NA,NA,NA,NA
380," Case Gkk Imantado Para iPhone, Samsung Y Huawei ",35,NA,0,10,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MRL+IMPORT,https://articulo.mercadolibre.com.pe/MPE-436677698-case-gkk-imantado-para-iphone-samsung-y-huawei-_JM#position=30&type=item&tracking_id=39dc4a68-e470-4605-afc0-dbc0edd8c068,NA,NA,NA,NA,NA,#436677698,NA,NA,"S8, S9",Samsung,NA,Gel
381, Estuche Case Verus iPhone 7 8 Protector Antigolpe Duro ,15,NA,1,15,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/TECHNOW+1,https://articulo.mercadolibre.com.pe/MPE-430327720-estuche-case-verus-iphone-7-8-protector-antigolpe-duro-_JM#position=31&type=item&tracking_id=39dc4a68-e470-4605-afc0-dbc0edd8c068,NA,NA,NA,NA,NA,#430327720,Apple,NA,NA,NA,NA,NA
382, Estuche Case Gel iPhone 7 8 Apple Autofocus Tipo Cuero ,19,NA,0,10,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/CARLOSAVENDANO15,https://articulo.mercadolibre.com.pe/MPE-435503574-estuche-case-gel-iphone-7-8-apple-autofocus-tipo-cuero-_JM#position=32&type=item&tracking_id=39dc4a68-e470-4605-afc0-dbc0edd8c068,NA,NA,NA,NA,NA,#435503574,Apple,NA,NA,Apple,NA,Gel
383, Lunatik Taktik iPhone 5/6/6s/plus 7/7plus 8/8plus D Aluminio ,135,NA,45,5,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,5,1,http://perfil.mercadolibre.com.pe/ALBERTOPP75,https://articulo.mercadolibre.com.pe/MPE-428540359-lunatik-taktik-iphone-566splus-77plus-88plus-d-aluminio-_JM#position=33&type=item&tracking_id=39dc4a68-e470-4605-afc0-dbc0edd8c068,1,0,0,0,0,#428540359,Apple,Negro,NA,NA,NA,Aluminio
384, Case iPhone 7 7+ 8 Plus 8+ 5.5 Protector Supcase Extremo Pro ,149,NA,6,24,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/GLOBAL+CELS,https://articulo.mercadolibre.com.pe/MPE-421273231-case-iphone-7-7-8-plus-8-55-protector-supcase-extremo-pro-_JM#position=34&type=item&tracking_id=39dc4a68-e470-4605-afc0-dbc0edd8c068,NA,NA,NA,NA,NA,#421273231,Apple,NA,NA,NA,NA,NA
385, Case iPhone 8 Plus 7 Plus Bumper Espejo Elegante ,29,NA,16,4,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,5,2,http://perfil.mercadolibre.com.pe/YAJOMATECH,https://articulo.mercadolibre.com.pe/MPE-423191621-case-iphone-8-plus-7-plus-bumper-espejo-elegante-_JM#position=35&type=item&tracking_id=39dc4a68-e470-4605-afc0-dbc0edd8c068,2,0,0,0,0,#423191621,Apple,NA,8 PLUS Y 7 PLUS,Apple,CASE BUMPER ESPEJO,Aluminio
386, Case Protector Gel iPhone 7 8 Apple Autofocus Tipo Cuero ,20,NA,0,10,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/CARLOSAVENDANO15,https://articulo.mercadolibre.com.pe/MPE-435920377-case-protector-gel-iphone-7-8-apple-autofocus-tipo-cuero-_JM#position=36&type=item&tracking_id=39dc4a68-e470-4605-afc0-dbc0edd8c068,NA,NA,NA,NA,NA,#435920377,Apple,NA,NA,Apple,NA,Gel
387, Para iPhone 6 7 8 Cartera Telefono Celular Estuche Para Mu ,184,NA,0,12,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/NEGOCIOS+DANTE1920,https://articulo.mercadolibre.com.pe/MPE-436787565-para-iphone-6-7-8-cartera-telefono-celular-estuche-para-mu-_JM#position=37&type=item&tracking_id=39dc4a68-e470-4605-afc0-dbc0edd8c068,NA,NA,NA,NA,NA,#436787565,Apple,Brown,NA,ICAZE,NA,Cuero
388, Lensun Vidrio Protector Pantalla 360 iPhone 7/8/plus/x/r/ ,139,NA,0,20,NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/HAPPYSHOPVENTAS,https://articulo.mercadolibre.com.pe/MPE-434241390-lensun-vidrio-protector-pantalla-360-iphone-78plusxr-_JM#position=38&type=item&tracking_id=39dc4a68-e470-4605-afc0-dbc0edd8c068,NA,NA,NA,NA,NA,#434241390,Apple,NA,NA,NA,NA,NA
389, Estuche De Goma 3d Para iPhone X 8 7 6 7 Plus ,30,NA,0,20,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MVH+STORE,https://articulo.mercadolibre.com.pe/MPE-428548641-estuche-de-goma-3d-para-iphone-x-8-7-6-7-plus-_JM#position=39&type=item&tracking_id=39dc4a68-e470-4605-afc0-dbc0edd8c068,NA,NA,NA,NA,NA,#428548641,Apple,NA,NA,NA,NA,Silicona
390, Case Bumper Protector Ringke Maximo iPhone 7/8 & 7/8 Plus ,85,NA,0,9,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ZONAMOVILPERU1,https://articulo.mercadolibre.com.pe/MPE-429724857-case-bumper-protector-ringke-maximo-iphone-78-78-plus-_JM#position=40&type=item&tracking_id=39dc4a68-e470-4605-afc0-dbc0edd8c068,NA,NA,NA,NA,NA,#429724857,NA,NA,NA,NA,NA,NA
391, Protector Otterbox Simmetry Para iPhone 7 Plus Y 8 Plus ,120,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/HIPERCELLVENTASONLINE,https://articulo.mercadolibre.com.pe/MPE-425826903-protector-otterbox-simmetry-para-iphone-7-plus-y-8-plus-_JM#position=41&type=item&tracking_id=39dc4a68-e470-4605-afc0-dbc0edd8c068,NA,NA,NA,NA,NA,#425826903,Apple,NA,NA,OtterBox,NA,NA
392," Silicone Case Apple Para iPhone X, iPhone 8 Caja Original ",49,NA,0,195,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ACCESORIESSTORE+PER%C3%9A,https://articulo.mercadolibre.com.pe/MPE-430007672-silicone-case-apple-para-iphone-x-iphone-8-caja-original-_JM#position=42&type=item&tracking_id=39dc4a68-e470-4605-afc0-dbc0edd8c068,NA,NA,NA,NA,NA,#430007672,Apple,NA,NA,Silicone,NA,Silicona
393, Case Personalizado Para Ellas iPhone 4 5 6 7 8 Plus ,45,NA,0,100,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ZABIVAKA,https://articulo.mercadolibre.com.pe/MPE-427602423-case-personalizado-para-ellas-iphone-4-5-6-7-8-plus-_JM#position=43&type=item&tracking_id=39dc4a68-e470-4605-afc0-dbc0edd8c068,NA,NA,NA,NA,NA,#427602423,Apple,NA,NA,NA,NA,Acrílico
394," Protector Silicona Original iPhone 6/6s, 7/8 & Plus, Xr, Xs ",35,NA,0,1,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.pe/MPE-437017398-protector-silicona-original-iphone-66s-78-plus-xr-xs-_JM?searchVariation=39963309842#position=44&type=item&tracking_id=39dc4a68-e470-4605-afc0-dbc0edd8c068,NA,NA,NA,NA,NA,#437017398,Apple,NA,IPHONE,Original,Original,Silicona
395, Lunatik iPhone 6/6s Plus 7/7 Plus 8/8 Plus De Aluminio ,140,NA,3,3,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ALBERTOPP75,https://articulo.mercadolibre.com.pe/MPE-428313360-lunatik-iphone-66s-plus-77-plus-88-plus-de-aluminio-_JM#position=45&type=item&tracking_id=39dc4a68-e470-4605-afc0-dbc0edd8c068,NA,NA,NA,NA,NA,#428313360,Apple,Negro,NA,NA,NA,Aluminio
396, Case Mate Brilliance iPhone 6 6s 7 8 Y Plus + Mica Glass 3d ,109,NA,0,99,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/PASAJECENTRALSAC,https://articulo.mercadolibre.com.pe/MPE-436283280-case-mate-brilliance-iphone-6-6s-7-8-y-plus-mica-glass-3d-_JM#position=46&type=item&tracking_id=39dc4a68-e470-4605-afc0-dbc0edd8c068,NA,NA,NA,NA,NA,#436283280,Apple,NA,NA,NA,NA,Silicona
397, Case iPhone Colores Delivery Lima Callao 6 7 8 Xr Xs Max Plu ,29,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ELMER+ALFARO,https://articulo.mercadolibre.com.pe/MPE-437293010-case-iphone-colores-delivery-lima-callao-6-7-8-xr-xs-max-plu-_JM#position=47&type=item&tracking_id=39dc4a68-e470-4605-afc0-dbc0edd8c068,NA,NA,NA,NA,NA,#437293010,iPhone,NA,6 7 8 plus X XS Max,NA,NA,NA
398," Case Silicone iPhone 5s, Se, 6, 6s, 6 Plus, 7, 7 Plus, 8, X ",39,NA,2,48,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/TECNOLOGIAS_AQP,https://articulo.mercadolibre.com.pe/MPE-432334911-case-silicone-iphone-5s-se-6-6s-6-plus-7-7-plus-8-x-_JM#position=48&type=item&tracking_id=39dc4a68-e470-4605-afc0-dbc0edd8c068,NA,NA,NA,NA,NA,#432334911,Apple,NA,NA,Silicone,NA,Silicona
399, Protector Laut Exoframe Rosado Para iPhone 7 Plus Y 8 Plus ,120,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/HIPERCELLVENTASONLINE,https://articulo.mercadolibre.com.pe/MPE-425692793-protector-laut-exoframe-rosado-para-iphone-7-plus-y-8-plus-_JM#position=49&type=item&tracking_id=39dc4a68-e470-4605-afc0-dbc0edd8c068,NA,NA,NA,NA,NA,#425692793,Apple,NA,NA,NA,NA,NA
400, Case iPhone 7 8 Y Plus Protector Resistente C/ Mica Y Gancho ,129,NA,0,99,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/PASAJECENTRALSAC,https://articulo.mercadolibre.com.pe/MPE-435990428-case-iphone-7-8-y-plus-protector-resistente-c-mica-y-gancho-_JM#position=50&type=item&tracking_id=39dc4a68-e470-4605-afc0-dbc0edd8c068,NA,NA,NA,NA,NA,#435990428,Apple,Negro,NA,NA,NA,NA
401, Cover Protector Gear4 D3o Trafalgar iPhone 6/7/8 ,55,NA,0,1,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.pe/MPE-437387122-cover-protector-gear4-d3o-trafalgar-iphone-678-_JM#position=1&type=item&tracking_id=fe05b0e8-098f-47b3-a03d-9cb774eca0db,NA,NA,NA,NA,NA,#437387122,iPhone,NA,6/7/8,Gear4,Trafalgar,TPU/Policarbonato/Goma
402," Lunatik iPhone 7/7 Plus, 8/8 Plus Armadura Original ",140,NA,16,4,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ALBERTOPP75,https://articulo.mercadolibre.com.pe/MPE-428313368-lunatik-iphone-77-plus-88-plus-armadura-original-_JM#position=2&type=item&tracking_id=fe05b0e8-098f-47b3-a03d-9cb774eca0db,NA,NA,NA,NA,NA,#428313368,Apple,NA,NA,NA,NA,Aluminio
403, Protector De Piel Para iPhone 7 Y iPhone 8 ,21,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/CMARYLIN,https://articulo.mercadolibre.com.pe/MPE-436193875-protector-de-piel-para-iphone-7-y-iphone-8-_JM#position=3&type=item&tracking_id=fe05b0e8-098f-47b3-a03d-9cb774eca0db,NA,NA,NA,NA,NA,#436193875,Apple,NA,NA,NA,NA,Cuero
404, Flip Cover Estuche Libreta iPhone 6 7 8 ,40,NA,1,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ACCESORIOS+SB,https://articulo.mercadolibre.com.pe/MPE-423809596-flip-cover-estuche-libreta-iphone-6-7-8-_JM#position=4&type=item&tracking_id=fe05b0e8-098f-47b3-a03d-9cb774eca0db,NA,NA,NA,NA,NA,#423809596,Apple,NA,NA,NA,NA,NA
405, Estuche Armor Gancho Correa iPhone 8plus 7 Plus 6 Plus ,52,NA,10,2,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ACCESORIOS+SB,https://articulo.mercadolibre.com.pe/MPE-431921505-estuche-armor-gancho-correa-iphone-8plus-7-plus-6-plus-_JM#position=5&type=item&tracking_id=fe05b0e8-098f-47b3-a03d-9cb774eca0db,NA,NA,NA,NA,NA,#431921505,Apple,NA,NA,NA,NA,NA
406, Cover Protector Laut Exoframe iPhone 6/7/8 ,55,NA,0,1,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.pe/MPE-437385535-cover-protector-laut-exoframe-iphone-678-_JM#position=6&type=item&tracking_id=fe05b0e8-098f-47b3-a03d-9cb774eca0db,NA,NA,NA,NA,NA,#437385535,iPhone,NA,6/7/8,Laut,Exoframe,Aluminio/Tpu
407, Case Mate Naked Tough iPhone 6 6s 7 8 Protector + Glass 3d ,79,NA,0,99,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/PASAJECENTRALSAC,https://articulo.mercadolibre.com.pe/MPE-437414599-case-mate-naked-tough-iphone-6-6s-7-8-protector-glass-3d-_JM#position=7&type=item&tracking_id=fe05b0e8-098f-47b3-a03d-9cb774eca0db,NA,NA,NA,NA,NA,#437414599,Apple,NA,iphone 6 6s 7 8,Case Mate,Naked Tough One,TPU + PC
408, Lensun Vidrio Protector Pantalla 360 iPhone 7/8/plus/x/r ,139,NA,0,8,NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/HAPPYSHOPVENTAS,https://articulo.mercadolibre.com.pe/MPE-434239903-lensun-vidrio-protector-pantalla-360-iphone-78plusxr-_JM#position=8&type=item&tracking_id=fe05b0e8-098f-47b3-a03d-9cb774eca0db,NA,NA,NA,NA,NA,#434239903,Apple,NA,NA,NA,NA,NA
409, Protector Laut Exoframe Gris Para iPhone 7 Plus Y 8 Plus ,120,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/HIPERCELLVENTASONLINE,https://articulo.mercadolibre.com.pe/MPE-426199675-protector-laut-exoframe-gris-para-iphone-7-plus-y-8-plus-_JM#position=9&type=item&tracking_id=fe05b0e8-098f-47b3-a03d-9cb774eca0db,NA,NA,NA,NA,NA,#426199675,Apple,NA,NA,NA,NA,NA
410, Protector Cover Softek Negro Para iPhone 7 Plus Y 8 Plus ,110,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/HIPERCELLVENTASONLINE,https://articulo.mercadolibre.com.pe/MPE-426549618-protector-cover-softek-negro-para-iphone-7-plus-y-8-plus-_JM#position=10&type=item&tracking_id=fe05b0e8-098f-47b3-a03d-9cb774eca0db,NA,NA,NA,NA,NA,#426549618,Apple,NA,NA,NA,NA,NA
411," Protector De Gel Iphone7, Iphone8 Tipo Cuero Negro ",20,NA,0,10,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/CARLOSAVENDANO15,https://articulo.mercadolibre.com.pe/MPE-435913155-protector-de-gel-iphone7-iphone8-tipo-cuero-negro-_JM#position=11&type=item&tracking_id=fe05b0e8-098f-47b3-a03d-9cb774eca0db,NA,NA,NA,NA,NA,#435913155,Apple,NA,NA,NA,NA,Gel
412," Silicone Case iPhone 6, 6s, 7/8, 7/8plus, Xr, Xs, Xsmax ",45,NA,0,1,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.pe/MPE-437204608-silicone-case-iphone-6-6s-78-78plus-xr-xs-xsmax-_JM#position=12&type=item&tracking_id=fe05b0e8-098f-47b3-a03d-9cb774eca0db,NA,NA,NA,NA,NA,#437204608,iPhone,NA,"6, 6s, 7/8, 7/8plus, Xr, Xs, Xsmax",Silicone,NA,NA
