search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca da Capa,Marca de Celular,Modelo de Celular,Modelo da Capa,Tipo de capa,Material,Cor
367, Case Capinha Palace Company Para iPhone X/xs/7plus/8plus/7&8 ,39,NA,5,23,6x,6.65,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/GRWMULTIMARCAS,https://produto.mercadolivre.com.br/MLB-1148031421-case-capinha-palace-company-para-iphone-xxs7plus8plus78-_JM?searchVariation=30701478437,NA,NA,NA,NA,NA,#1148031421,PALACE COMPANY,Apple,iPhone 7 Plus iPhone 8 Plus / iPhone X / iPhone Xs / iPhone 7 / iPhone 8,PALACE COMPANY BLACK and WHITE,Protetora,Emborrachada,NA
368, Capinha Anti Impacto Armadura iPhone 7 Plus E 8 Plus ,89,NA,4,194,12x,8.59,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/L%C3%8DDER+STORE,https://produto.mercadolivre.com.br/MLB-1274049668-capinha-anti-impacto-armadura-iphone-7-plus-e-8-plus-_JM?searchVariation=40428846921,NA,NA,NA,NA,NA,#1274049668,NA,Apple,iPhone,NA,Anti-choque,Alumínio e Borracha,NA
369, Capa Capinha P/ Apple iPhone 8 Plus - Veterinária ,24,NA,4,996,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967109884-capa-capinha-p-apple-iphone-8-plus-veterinaria-_JM,NA,NA,NA,NA,NA,#967109884,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Gel,Transparente
370, Capa Capinha iPhone 6 6s 7 8 E Plus Xr Xs Max Antiderrapante ,24,NA,11,688,4x,6.22,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/L%C3%8DDER+STORE,https://produto.mercadolivre.com.br/MLB-1117785055-capa-capinha-iphone-6-6s-7-8-e-plus-xr-xs-max-antiderrapante-_JM?searchVariation=28681035105,NA,NA,NA,NA,NA,#1117785055,I-ZORE,Apple,iPhone,Case,Case,Emborrachada,NA
371, Capa Capinha P/ Apple iPhone 8 Plus - Pug ,24,NA,2,998,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967095756-capa-capinha-p-apple-iphone-8-plus-pug-_JM,NA,NA,NA,NA,NA,#967095756,Quark,Apple,iPhone 8 plus,iPhone 8 Plus,NA,Gel,Transparente
372, Capa Capinha P/ Apple iPhone 8 Plus - Justiça Direito ,24,NA,2,998,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967099108-capa-capinha-p-apple-iphone-8-plus-justica-direito-_JM,NA,NA,NA,NA,NA,#967099108,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Gel,Transparente
373, Capinha iPhone 8 Plus Apple 5.5 Poleg. Silicone Case Lacrada ,43,NA,64,5,6x,7.21,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5,1,https://perfil.mercadolivre.com.br/VITRINEDOSIMPORTADOS,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=4uLBrcGSIMiMXmGujnSUZ5jpXWWRuhHTV%2BpnKh6F9XthRk4WNG1VNj7lqYj05A4sPu1SWIk3VQYCmwrYvkUE2roGJPtGzhIJVp5iYUXLBhyG5SrrEYh6%2F77UIQa5PKiz5K6ZJSnjsJv%2BqDVJzm6StwKRS1HySkpNoWECjXiY%2B17nNqee6xXGt0GAIT5ogWlFpKylOfGwa0kCZx6d%2BMBkItCgs4WavZoPoM%2B36KEL5bHnXABJoYfxBwFjiDFMDG3X4Jsf%2Bxb7eaZj4vsxTqZMuXA9zpKnuHuZI8n%2BpJHacUUOYGqR4Bqr34fIVFNNTdCuQIFvJfenO%2BVkwvVRbLOjo7JSLWvgfTlqNbLlqs3w455Z7mL7h%2FD3i0Wpw%2BoCjG7%2BCh7GYczyuuGx8IhZYBtaJrRZpN%2F9JUZaABP1%2FDQJ9U9xRkr%2FScBkBdYxpQ6a65UgVvGuuvZHl9jQPDSIsdh11GVveZJDmDInPxyEsNpuEMYrP92xZdwDj%2FrJAsPJHANnQcCgnuyex2z3PL8xIkM7vLUGzRcockbsINb%2FgB3qk%2Ft4W8MFl8mhprqwiXPQMuuW%2FNYpHO4qsR7Ibuz5w8l6nOKOXV0XGSs3TBHICwV%2FePYNT2qjtzea%2BaCW2AAPAEgxQFRJXSrQD3N3WFZ2fJrD7A%2BSgG1%2Bz1Y5w6aofNT8%2BQoLw1ghjRPq7uTLrn1HPn7nIu%2FKbGGQZToAmY3TQ8Z%2BYU%2F%2Fxba5%2B2tXTjE1MTbPn8vOqY078SZeEZQp3Ggyvvis0e6hnUuo115RO5JyYJDExVCIzeJQg8e4hQFDfOgzNMDGNC9WhfPP94zBLqhZ6zpZORjS7123Z8LxF5oEDF8AxaQLnzkc3GX12YZaMHmDLBK%2FBeSUmaAg4mdjecBtWxyG3wXZds%2B9xGKCDZbSdo7I%2FAujQoAAMv3n4lYpnzBgmEEDX%2BIkQjv5LF6doPzR5doY73%2B7EH8ofpDjtwLTiSIShQLmmXQE%2BN9G6uvlak7ij25GPbK5TtMS0u%2FLNRwULEPcYFHpPoLsqCfe79Z366W60qlDZGhIhvjukQjbj0uMh8uG5tf7wwOlR9zqXUPEX1unjyWQuWhoj23%2BQsDywBKwbnOEpqNCBkeefMDbNd9%2BAWLvD8PPoCwSLfN7xBe2QfMxIUPYLmO64xQFXhwwTQj3gau7a2qjncWMuPMLNYgCq88kEOhKlvBsHaAztuIC9352e%2B2SvElbKCIonKYYCEHbK5OWwnp%2Bin2TkMtAKzm5QB507wyGppYr2EyH54jorv9DHwgRsnbUFpN%2FIYz0nG%2B5iIKEO7Yc9UKQccSDZyzzvrtI0jhpOFgmI8SFOdLLTsrm%2BgkYLo0BOPeJMPdpdWT6KsZb2khYiAdh%2B9EqYzEfjr9GzeYV1uq3m6w%2B1o6iRjJ2hn7Se%2Fi%2Bzi0QAWGCYa2v%2FFWeyM0fFNNSNKZo9Q5umWPZJ43kihfatH0tYrR9NCwobpddQOtdLeCoQfJ%2FQ24%2B73VAlnTgD%2Fvgi68irSAYQUCLGXJijTH13vV5u88VXVaM%2FKF%2FRXaROC82Ec7CAeD4zLDihTWn98agR%2F7UVgSRUnIWVIitpNZuqxOn5eXPOPiyyRKU%2F6GOr8Az8QEGmo2vaYGZ3BIT8WYQ3IY0yKk638whLkaB3FGDQXLtXcF4zvprM3uFtp7Y%2Bw%3D%3D,1,0,0,0,0,#959015003,Apple Inc.,Apple,iPhone 8 Plus,Silicone Case,Silicone,Silicone,NA
374, Capa Capinha iPhone 7 Ou 8 Com Logo Apple Colorida Emborra ,80,NA,1,3500,12x,6.67,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/ANARITAROCHASOUZA,https://produto.mercadolivre.com.br/MLB-1212891083-capa-capinha-iphone-7-ou-8-com-logo-apple-colorida-emborra-_JM?searchVariation=40223981699,NA,NA,NA,NA,NA,#1212891083,Apple,iPhone,6 7 8 x,Silicone Case,silicone,Silicone,NA
375, Capa Anti Impacto P/ iPhone 5 6 7 8 10 X Xs Xr + Pelicula ,47,NA,1,799,6x,8.00,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/DYEGOTRYNDADE,https://produto.mercadolivre.com.br/MLB-1276850798-capa-anti-impacto-p-iphone-5-6-7-8-10-x-xs-xr-pelicula-_JM?searchVariation=40628453395,NA,NA,NA,NA,NA,#1276850798,Tonyou,Apple,Escolher no anúncio.,TPU,capinha de silicone,Silicone,NA
376, Capinha Case 360 Graus Apple iPhone 8 Plus 5.5 Frete / Verso ,15,NA,9,99678,3x,5.33,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5,1,https://perfil.mercadolivre.com.br/LIQUIDA+10,https://produto.mercadolivre.com.br/MLB-1116280368-capinha-case-360-graus-apple-iphone-8-plus-55-frete-verso-_JM?searchVariation=40344581683,1,0,0,0,0,#1116280368,Samsung,Apple,Iphone 8 plus 5.5,Impacto,Transparente,Acrílico,NA
377, Capa Anti Impacto Queda iPhone 5 Se 6 6s 7 8 Plus Xs Max Xr ,12,NA,5,907,2x,6.50,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/ROCHA_ACESS%C3%93RIOS,https://produto.mercadolivre.com.br/MLB-1226550684-capa-anti-impacto-queda-iphone-5-se-6-6s-7-8-plus-xs-max-xr-_JM?searchVariation=36636397160,NA,NA,NA,NA,NA,#1226550684,HR,Apple,Escolher no anúncio.,TPU,Capinha,Silicone,NA
378, 3 Capinhas Anti Impacto Choque Queda iPhone 8 Plus Tela 5.5 ,29,NA,1,92244,5x,5.98,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/KELL+MIX,https://produto.mercadolivre.com.br/MLB-1105171513-3-capinhas-anti-impacto-choque-queda-iphone-8-plus-tela-55-_JM,NA,NA,NA,NA,NA,#1105171513,Apple,Apple,Iphone 8 Plus 5.5,Impacto,NA,Gel,NA
379, Capinha Holográfica iPhone 6 6s Plus 7 8 Plus X Xr Xs Max ,19,NA,1,10,3x,6.63,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/EXTURO,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=giom%2F%2BLAmspwO9XbVke2RA67HX%2B650AlrhL1MvV52L0QJqE6NMPe1EOb1Fd6cTUJzHcseQbYtF72toizLTHJlHZHv4bt9d6O%2FJUhgRmjm%2FqOc8Lp5WKlpQHpI%2FomUA7VSPxbAgdrayUaiPdP%2BmX9D13YLJMbnS2St5K4ocOYniSDt1BPEywxSh%2FYMIXjN9vMfkTNfjuhJflptAAuyDtm0Ey1uQ291qdteQj7eYt8pKqqyMFZ4cWjVtjgl1OnWaUwRC%2BkpkvjgtLsAL%2BVm2w4CDHWDPmu3PFLMD4yBICJwQSuoawESknX%2BDpD%2B2unJjyEoNO8go%2FFKaQBCtqtJsVTakQ5HnCf7JDtTWaHyxfWvzJjxYzNmRXi3eaqrLdDwH8DYCBwi%2Bh%2FWXqWesClquItsg6ByNXLfxoJZmJp2N3k1XC8oImbD4WnwKql8NUk%2BGjg7UMEUF7B4CteeTJ7wW4dphu7E4iOn6YTpYPflCRAlDkFsS21bXU3Wop%2B5OPEpYkpivZex0UrOuSdRnLSHp%2FeMzZ4eWG6h%2BDjrrYjw%2F0%2FSgQPpdbmY%2F5jfJfFkHOyO7eA3dnCOd6%2B%2FZeY%2FTkm7CLK2mOCAMVSKs1IZxuRUD8Th8AB2vrzQJYE%2BL%2BVq%2FIFf06rH%2Bj3sQ4qSpAXHHMsOUWokrIPVgBpajEi0PvmBta4Rx2Onb1RBZn%2FKarYbUisBS3pgAXc1ZLtFlvlIAv5rFtJ6r7V4RP3JQdlJNzXit6%2BsTmlJzRRYS4eeLfagiU6htsMX7GroDrDWV1n6rLitt%2F0BBa9k8T8LYG34L7%2Fg8o1e%2Byi%2BpKQWjoFO2PZCeMfhktPM5SoGZWgcq37Gj7BvpD4jwGtSJAgcEKnp4lzLGPtKa%2F0yjlGEA8Lmpa1jJiRaieozqQeHukmcNmaleTE2BNvK96D27i4q3bUbMxyDOT8qPaNUZkk2%2FuUEb%2FWdGMySWMxrKAtYvAYdwXs%2B3JkNl9HyZhWNh%2BlBk2%2BqkLkliIC%2FlKI%2BN3gORMRV6M9R2ITx1KxwSwAGXBy0sFhBIZojsbeknRSJAioZegamK%2BZUvymvrHwcbzMKZylnsILX1u5%2FouMW2CznXbgspXZPIGZgNYdDCGxd1vnIXZACs03NZcc8j%2FA%2BH44xW9R%2Blr9CQ9MNyPGKqw7ZvhQPx5yOcw9hzIUOpOyEbucdpeH%2BfNDBl9GDgst9j%2B1%2Bbmr%2BHZrA2TjMqKPMZKfzZujxsBCH8cU4UtiPVBoYyqkrl7VEUPOXYpdcxINbDQWilEDEbMWxvPzVblZsmVOj2rNr3UN2VeDdHpOcemNj%2BZfIP5ENFkorP6bV3%2B13fddvoJLcbXdgqhkBwjP9nLs5Eg0NuGRmCTQ8%2BNJsV1Pk1XGd9blQwC8wKXNXhJudBsSbp%2FHjQLgzMKU7KSeJpPhZjZletP0Nc%2B1qZoo2rOAC0fOJtVwXG0dwCd0hG%2FPZ5YxszazrBRYqWoHqEUkv89XrJIJaKhSmsP5eK06JRjeYr8AFTvRyAO40GhPMBjzc4sHfMnBThLJOnJs3bX7QKK9hYCPp7hsIJUmhqRK5B6MLa9QjPqbTH3vuFfIXgXclmsSYbkCikQ5qETDJvgiDspkZcXui2sjiT9CwsVITsuA2OTAzdxOblS22RXOkHDhHZX3q9uxdJIwhM1aLJ9DtESyytiI9GJa,NA,NA,NA,NA,NA,#1295273051,NA,Apple,Iphone,Holográfica,TPU,TPU/Policarbonato,NA
380, 2 Capinhas Anti Impacto Todos Iphones + Película De Brinde ,26,NA,NA,500,5x,5.91,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/DYEGOTRYNDADE,https://produto.mercadolivre.com.br/MLB-1266912972-2-capinhas-anti-impacto-todos-iphones-pelicula-de-brinde-_JM?searchVariation=39852894644,NA,NA,NA,NA,NA,#1266912972,Marketmix1,Apple,Iphone,Silicone,Silicone,Silicone,NA
381, Capinha Impacto Choque iPhone 8 Plus Tela 5.5 + Película Gel ,24,NA,2,98872,4x,6.22,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/KELL+MIX,https://produto.mercadolivre.com.br/MLB-1105169642-capinha-impacto-choque-iphone-8-plus-tela-55-pelicula-gel-_JM,NA,NA,NA,NA,NA,#1105169642,Apple,Apple,Iphone 8 Plus 5.5,Impacto,NA,Gel,NA
382, Capa Capinha P/ Apple iPhone 8 Plus - Flores Brancas ,24,NA,5,995,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4,1,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967099259-capa-capinha-p-apple-iphone-8-plus-flores-brancas-_JM,0,1,0,0,0,#967099259,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Gel,Transparente
383, Capa Capinha iPhone 4 5 5s 5c Se 6 6s 7 7 8 X Xs Xr Plus Max ,19,NA,5,9995,3x,6.66,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-888335896-capa-capinha-iphone-4-5-5s-5c-se-6-6s-7-7-8-x-xs-xr-plus-max-_JM,NA,NA,NA,NA,NA,#888335896,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Silicone,NA
384, Capinha P/ Smartphone iPhone 8 Plus Tela 5.5 Antiqueda ,17,NA,2,95576,3x,5.98,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/KELL+MIX,https://produto.mercadolivre.com.br/MLB-989982325-capinha-p-smartphone-iphone-8-plus-tela-55-antiqueda-_JM,NA,NA,NA,NA,NA,#989982325,Apple,Apple,Iphone 8 Plus 5.5,Impacto,NA,Gel,NA
385, Capinha Holográfica iPhone 6 6s Plus 7 8 Plus X Xr Xs Max ,50,NA,NA,10,10x,5.08,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/EXTURO,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=44pl%2BT5ndE5yG6nEv0yINShPT1ReMweIPZdqvtRI9s%2Bh2gseEQwtGmyv5xQe%2FYFAOGfPtXt7qDcShAcsAg0Wyi0exLvjhctnGElpPZuZ7Mg1EfC0eIiaW8U3LVO12X9BBTZrG3Rwz7dkLGbAISG1B%2BHRReZXwUpSmQhXLfwlnGCx1MiR3Uf9yC0idpccVc7oRxgdWUqLUg6%2BO4tKgR3RdrYLSWqvgj0ODr5fNAbN0LOfJ9oRY%2B88Jkgn4HzG7cA%2FS%2BFk0ERYzPzdJT1l9TwVQqiUUc6lor96CoCHzBcZQUwdWd7QFkhj9cHwwyjD9S18Ozo4FnjDEvc2Z9VKe7e1KjRkZ33%2B3gx5fVkQ22TqLjEkMwM%2F328slCdWIfPbFESnOJAVzEARqDnMERkei7Uy%2F9gFv4A0lp24wIVIRLuke0y3%2Fegj0v3iyaBFu%2BcUQO6Qr14z%2F8VG89NamMLLAp2C9rs17nMRFkKsR%2FxSDL2U557KjR22VuPqJ3iKD1ya3LtTfyyWgbMJ6nsXpBaYt1Spm9HJMk6ebEjyBjZk7X9eZEys960ehvbrs917cxJLenI2dqkNGAp5FI0RfLqGSI6UWZsO2DDgPKahywe%2F72jA4iyxcv9tAk3%2FG6G%2BAj5bJ1xH0gAgqk7eyVk%2BdAGrTbo0s6YBwi9D7VPNmzOQPdjRWr6qc9wesw65%2FnVqlTQuNcdSS09rluPyb9RSEoC4yA190u%2BS7IhTWL9i7nj%2Bn8sqEhxFyfgv8hwKHf%2FnFBgwb%2Fc0kFquaTXr1FfO7f%2FdqGyWotPVYQM2sUUyqP96O8O3KN68c1J2Uyy3jD1c2%2Bqtcc9s4bSz7E3Yw6JTOtCpM95lhEmUv274EXR0NFdoPc0PT%2BfZoD2w555tJ4MQS48xdl5E6KUGtFhYq4lxwFduRdpbc0lEyiw0P2jIlNJlUghSc9QHjCoACMGNqVcPXlp0dqQuPN9h85TpiZd7AT5%2BK%2Fz8wklF%2FdBU4oAydZLXSBOM3YDD54pWtj702WW2ZNPTlWuUWZ1RPS1kSk27VR3ooUJI3XvaopNQK4t3QxgiRLjwQUbMlR1SMKgnTIHZzSZ1ilQuNLAiY375anAfxFGyiy9ExHI%2B2bZvvblid%2FY3xqcqRln1wL0duvNFAEJRA3uUCEsQtgESqUSyqXnA%2FBMRExqxsIQiIxvPWckrx%2FK%2Fjrf3BBCrvxWKE3naoPnX9gWb6KrIl%2BSx0DKzXzpz88J2Em3tOTZ7g6JLhovX%2BxX1NGs8QQot8SxFJyS9JfvUacz2FqHWJcDLdPoAqZotCVKM08T1LQVVpppq95%2BANiuQMNKBJUAd2eMWXXCxAaX8etOjezvMwQkBsscOrHyLDuNSIm2upQYN%2F55zGffIDR5%2Bn7v9KeaMzmLjOR%2BwdKDoyHbtCaHUhjFfMxnsQcinfe%2BgkjwEYhUdqbOah1LV%2BjuzG4USuVecukjkj%2FsSa6Ek2Rp7BER5y%2BEG7vRmzA%2F6vXp1Cnq3SCfHzDS5XVTGRL6GBhEkcxnUu18WS250i5WKgOy6v3UrNp1UrjkcuSwjbN3kGjRyNeUQXGsAPiUsf5lhMKxaR4fRpTK1QaFql61r9fd6Dr4GSTHlNGX4O455vU53gIh1Lg%2FIDJgxnu52uUK2X4zX3BaQQOXVw6yl2QkLFxqN26wzOU8CtPV6zje9,NA,NA,NA,NA,NA,#1295280664,NA,Apple,Iphone,Holográfica,TPU,TPU/Policarbonato,NA
386, Capa Capinha P/ Apple iPhone 8 Plus - I Love Pug ,24,NA,1,999,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967105829-capa-capinha-p-apple-iphone-8-plus-i-love-pug-_JM,NA,NA,NA,NA,NA,#967105829,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Gel,Transparente
387, Capa Capinha P/ Apple iPhone 8 Plus - Fisioterapia Fem ,24,NA,1,999,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967100568-capa-capinha-p-apple-iphone-8-plus-fisioterapia-fem-_JM,NA,NA,NA,NA,NA,#967100568,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Gel,Transparente
388, Capa Capinha P/ Apple iPhone 8 Plus - Torre Eiffel S2 ,24,NA,1,999,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967108911-capa-capinha-p-apple-iphone-8-plus-torre-eiffel-s2-_JM,NA,NA,NA,NA,NA,#967108911,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Gel,Transparente
389, Capa Capinha P/ Apple iPhone 8 Plus - Patas 3 ,24,NA,1,999,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967099207-capa-capinha-p-apple-iphone-8-plus-patas-3-_JM,NA,NA,NA,NA,NA,#967099207,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Gel,Transparente
390, Capa Capinha P/ Apple iPhone 8 Plus - Direito Fem ,24,NA,1,999,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967105421-capa-capinha-p-apple-iphone-8-plus-direito-fem-_JM,NA,NA,NA,NA,NA,#967105421,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Gel,Transparente
391, Capa Capinha P/ Apple iPhone 8 Plus Gestão Ambiental F ,24,NA,1,999,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967105115-capa-capinha-p-apple-iphone-8-plus-gesto-ambiental-f-_JM,NA,NA,NA,NA,NA,#967105115,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Gel,Transparente
392, Capa Capinha P/ Apple iPhone 8 Plus - Veterinária Fem ,24,NA,1,999,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967112665-capa-capinha-p-apple-iphone-8-plus-veterinaria-fem-_JM,NA,NA,NA,NA,NA,#967112665,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Gel,Transparente
393, Capa Capinha P/ Apple iPhone 8 Plus - Foda-se ,24,NA,1,999,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967112815-capa-capinha-p-apple-iphone-8-plus-foda-se-_JM,NA,NA,NA,NA,NA,#967112815,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Gel,Transparente
394, Capa Capinha P/ Apple iPhone 8 Plus - Veterinária Símb. ,24,NA,1,999,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967105159-capa-capinha-p-apple-iphone-8-plus-veterinaria-simb-_JM,NA,NA,NA,NA,NA,#967105159,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Gel,Transparente
395, Capa Capinha P/ Apple iPhone 8 Plus - Eng. Civil Masc ,24,NA,1,999,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967108754-capa-capinha-p-apple-iphone-8-plus-eng-civil-masc-_JM,NA,NA,NA,NA,NA,#967108754,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Gel,Transparente
396, Capa Capinha P/ Apple iPhone 8 Plus - Medicina Fem ,24,NA,1,999,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967104364-capa-capinha-p-apple-iphone-8-plus-medicina-fem-_JM,NA,NA,NA,NA,NA,#967104364,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Gel,Transparente
397, Capa Capinha P/ Apple iPhone 8 Plus - Glitter Estrelas ,24,NA,1,999,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967105282-capa-capinha-p-apple-iphone-8-plus-glitter-estrelas-_JM,NA,NA,NA,NA,NA,#967105282,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Gel,Transparente
398, Capa Capinha P/ Apple iPhone 8 Plus - Não Toque No Cel. ,24,NA,1,999,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967095933-capa-capinha-p-apple-iphone-8-plus-no-toque-no-cel-_JM,NA,NA,NA,NA,NA,#967095933,Quark,Apple,NA,NA,NA,Gel,Transparente
399, Capa Capinha P/ Apple iPhone 8 Plus - Harry Potter ,14,NA,5,995,2x,7.50,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967106049-capa-capinha-p-apple-iphone-8-plus-harry-potter-_JM,NA,NA,NA,NA,NA,#967106049,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Gel,Transparente
400, Capa Capinha P/ Apple iPhone 8 Plus - Potter ,24,NA,1,999,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967112800-capa-capinha-p-apple-iphone-8-plus-potter-_JM,NA,NA,NA,NA,NA,#967112800,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Gel,Transparente
401, Capa Capinha P/ Apple iPhone 8 Plus - Enfermagem ,24,NA,1,999,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967099199-capa-capinha-p-apple-iphone-8-plus-enfermagem-_JM,NA,NA,NA,NA,NA,#967099199,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Gel,Transparente
