search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Modelo,Potencia de salida (RMS),Tipos de parlante,Tipos de filtros del parlante,Lugares de colocación,Formato del parlante,Conectores de entrada,Peso,Línea,Configuración de canales,Voltaje,Ancho,Altura
2128, Parlante Portátil Panacom Sp-3060 Local San Isidro ,4199,NA,"
			
				Nuevo
			
			
				
					 - 
				
				3
				vendidos
			
		",(1 disponibles),12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.7,98,https://perfil.mercadolibre.com.ar/DISPLAYCOM,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=IGVjhBWzDKcJjUYv6GXtP85ItcYvilWWjDh%2F1diQ9O2lIXO2CI3Hh%2FvU6CeeBBHs2c%2FcjSInvaGDFyg%2FFPChGgEzcSz9bWwCoxOZKLFJUaHkSfr238T8MZV9L6LuwcP4Ag2A25Z7KO6XLbS12njT8bEOj92AveNUvcJTsS5bLpZEYhSokEZhDYok%2B%2Fks7KMVXrAPk8DDf0zF3u0%2F1ixvpMlEfXAcrVnAUCi6yLz%2FJEW7vUbVj73AzrCXNR8yjVkcCez%2BA%2BnydzM10TtneRr7ym8S6lVl1wgZ%2BYDhqBHEha7KZ5gIUxEw1v2BaFRSRdFH3fxATUkOsCTljW18waYk28GNmld%2BKBMNCXNnYuvWF1y%2FZu0I1j04%2F9NtYrOAVKSmvE6pVCeTLnmd2KfpM3X8tN3pcJQo9sz3LE0Id9%2Frq46xaP93XCcPmrqOR9wVDJblysvzehbp9R83nL2ZjUeCXk3mZwcaNM7UgRfnDDgNBnS2Nu%2Bzq773njcqaw7ZHyUj6T%2BL%2BZCxwPzNkrmLPmrFP6K90dqKosyTqllMOdBEwINjCl0hfBb9UArkwWiWntjU4CrqsV3L0EmUQAIK4Lr4KpsoImTy6qQE8b7Ul5X2WRWrMlh70JvhpT%2Bu0P5uZ9t%2FcthOaasr%2BewywscusfqRZFM8CxyKBhAq72YAKU1Njx9lqGgUjq9CZzYZepSQt%2BjUJBOKnKNPnLbAvpa8V8ZIqa59hUEZJwMgcNaUl3RSesmQ4VRRPzTRUF4tqLJsueKCO1zuxbuHRpVcws0eF7YwNyvb1Y8CsdfV1LumFTaRJsNYKXKPpBPD4Gk2BJ6uKEz6vbZti78mLOIuDn0xm0UkJ6DUQ0EBqU7PCkrEtHRSSPY9yPRdDhsaiqAcNqN4YuznwW0y9r3jFxHKzaasU2XcMxydYPcOheYxgl%2BeebAKK2GQkhASLr%2FtMmLprGu1ITsEUGy%2F6vT1kJjS2h9xe7QP6NQfl%2FBr7pYiCp8O6YJ9xLac%2F9W4blDKCuh6zme06ZsBjQhXuWi26%2B9m7wJscbSaJIK%2Fu4B20WK5RmvIV%2BS8L2uG08RUzp65TgA19Z25wQHFIiwk2wcVBrANgcRm2SsK7NxNgVQ7cYN%2BVpIybhBLtkpEWnjwrP2hsrUrmNep27a%2BuRtc3YKYviJL5l%2BFQxTccqMdI46kx6W8iXDyaQJ59xwOrVVyonD4ajOSxbsYJSvecNiwfyZMvuq1vxjreu9P%2Fbwwcfe5rKzUrr7QJtqWgYpTciQhhtntB7h%2BSFgqx4%2FBKbQU2Dy0hsRj9e2NdAXLtBeZBMZOzGTeUaG%2Bsjoc7nR6dz%2Fy7zZ4uoTUWdNSY72d81wlSCk6d0dS4qfaZsgk%2FrQV8hSyM1F1mecPe%2Fbuu9bKfgxGlXBgQJhTZbX%2FH5T59Khgah%2FYB5H%2FOTDRH%2F6bktLY5mz43SYz6IkYYRhr64X9K2d59bPSDj9pUDRJFMblhf54LLBojhapW8YyzPLCnBuz5c4%2FQD9LL1IfldS6aaPpLRdw6qcLyXd5Ch5HSn7NLMOtLPCCLPtCZvtUGwUBfCwB6ItLObjlxt8Fthx45UWwUIW5Lhlp%2B4InPkUya%2F%2FfS52U0rBFPcbkOkz9lOlodGaGkDcBLpsNNezQqhQCEVQOYu%2B4NMehJr7EwuwIj0Ivd6C4GtQTw%2BNPb23MaZguMxEb1Qx8FX5pY%2F2RMRi3ykwk72YZFZkAvxhyS6zYPhEv4mOAGoCX%2BvU4c9lN%2BYIa%2F5rxrMfEPxCtVYx%2BsLuHYUPWCXQ9o5yfgPGjdCSXb72VtYJt3AbQcr6qIwCLULbVlCWSH17SNW8PSKyFWcBcaf6C0nkkOyRywrgRLV171JCG0tQUn8%2FHe32q12IqOsLj9CR7Uq1KWMkUBg3nN9nePqvG%2BaEJ9KHNoOB1XG0iBdbJNRLQcjHGKLlj%2FErpBNsa%2BH0Tgh07orzRwFe%2F8L0O5bnShcaX6Qbf5SxaBcO4tPsSgUwRM1M7E6B1nbm9uLrulPhXpFV6kQ%3D%3D,73,21,2,1,1,#755877857,Panacom,SP3060,25 W,NA,Portátil,NA,Portatil,NA,NA,NA,NA,NA,26 cm,26 cm
2129, Bafle Potenciado Moon Stone 15a Usb Para Dj Fiesta Sum Esdj ,15799,NA,"
			
				Nuevo
			
			
				
					 - 
				
				2
				vendidos
			
		",(1 disponibles),6 cuotas sin interés,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.5,24,https://perfil.mercadolibre.com.ar/EDUARDOSUAREZ_DJ,https://articulo.mercadolibre.com.ar/MLA-706087366-bafle-potenciado-moon-stone-15a-usb-para-dj-fiesta-sum-esdj-_JM#position=9&type=item&tracking_id=91e30b3b-e867-47c6-b77c-4278717e56d5,15,7,2,0,0,#706087366,Moon,STONE15A,150 W,NA,BAFLE POTENCIADO,"DJS, SALONES DE FIESTAS, RESIDENCIAS, SUMS, IDEAL PARA LA CASA",Caja,NA,NA,NA,NA,220V,NA,NA
2130, Parlante Anker Soundcore Motion B / Sumergible Premium Bluetooth / No Jbl / No Xiaomi / Garantia / ,4989,NA,"
			
				Nuevo
			
			
				
					 - 
				
				14
				vendidos
			
		",(7 disponibles),12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,5.0,1,https://perfil.mercadolibre.com.ar/FI+SHOP,https://articulo.mercadolibre.com.ar/MLA-751385985-parlante-anker-soundcore-motion-b-sumergible-premium-bluetooth-no-jbl-no-xiaomi-garantia--_JM#position=10&type=item&tracking_id=91e30b3b-e867-47c6-b77c-4278717e56d5,NA,NA,NA,NA,NA,#751385985,Xiaomi,Mi bluetooth Speaker Basic 2,6 W,NA,Activo,NA,NA,"Plug, Lector SD",270 g,Mi,NA,NA,24.5 mm,168 mm
2131, Parlante Reproductor Kazz Tower Dj-1002 55w Sd Bluetooth ,12729,NA,"
			
				Nuevo
			
			
				
					 - 
				
				2
				vendidos
			
		",(4 disponibles),12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/TELRIV,https://articulo.mercadolibre.com.ar/MLA-682777887-parlante-reproductor-kazz-tower-dj-1002-55w-sd-bluetooth-_JM#position=11&type=item&tracking_id=91e30b3b-e867-47c6-b77c-4278717e56d5,NA,NA,NA,NA,NA,#682777887,Parlante Reproductor Kazz,DJ-1002,55 W,torre,NA,NA,Columna,NA,10 kg,NA,NA,NA,NA,NA
2132, Bafle Activo Probass Elevate 115 15bt Sd Usb Wpan Remoto Pce ,10299,NA,"
			
				Nuevo
			
			
				
					 - 
				
				161
				vendidos
			
		",(2 disponibles),12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.5,35,https://perfil.mercadolibre.com.ar/OVERHARD+DIGITAL,https://articulo.mercadolibre.com.ar/MLA-687468448-bafle-activo-probass-elevate-115-15bt-sd-usb-wpan-remoto-pce-_JM#position=12&type=item&tracking_id=91e30b3b-e867-47c6-b77c-4278717e56d5,21,11,2,0,1,#687468448,Pro Bass,Elevate 115,800 W,NA,Activo,NA,NA,Auxiliar,20 kg,NA,NA,NA,NA,NA
2133, Parlante Portatil Rca Rsnuke Bluetooth Aux 450w Tarjeta Sd ,3889,NA,"
			
				Nuevo
			
			
				
					 - 
				
				8
				vendidos
			
		",(2 disponibles),12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/ANSILA,https://articulo.mercadolibre.com.ar/MLA-691167564-parlante-portatil-rca-rsnuke-bluetooth-aux-450w-tarjeta-sd-_JM#position=13&type=item&tracking_id=91e30b3b-e867-47c6-b77c-4278717e56d5,NA,NA,NA,NA,NA,#691167564,RCA,Rsnuke,NA,NA,Portátil,NA,Caja,USB,NA,Portátil,NA,NA,NA,NA
2134, Parlante Portable Con Bluetooth Portatil 3 Bocinas Altavoces ,3999,NA,"
			
				Nuevo
			
			
		",(2 disponibles),12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/QUINOTOYS,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=JYFoTYP7gxUo2SJmiD27s5wTxqXN1RHGhpcFAd2ZhUQY76dsYbCP3D%2FrAFpuqH1%2BFtz4YKXO2peqYzoC2KrjNo20NzkTN6%2BEBrJuRyDVdRlrXqGIs4di6Z%2B5lBZpBTBYQOhums4aj8%2BYREg2ZHlNoygWCeTwJPCbkGfZVFemcgfHZMN08fsdZzAYnl1Z6V5yLG43ARJ1sax1ygJDaigEPaDxz4Y7ofZdXCry3Fu8nMFtrJmAjQPhRTyGSzEarKpXsPYEse4Xyd1b%2BpVvQitkMcgV7213gnWfX38fyDoGR%2Fc8DaddIxtYLBOKpn4aTVUvZlOLCf6qV9LCbjN2p2T1mG8CzDkW5zMPpec4Qewr9ECMPE7Sp1sjz7CHOR%2FuKl1%2BYwAdKq6i9w6YJPjTsyiQ7qwTQX9EbuvRRhkPLqWncXEu3sSpa0IGFdgwkNwRIaPkypmjCgHqmBFetzzEgMTxslvZmtfyu49Ax5P1F7NAKDegpZ8uhmev9T5l2d69U09sx4aCUNcLxec%2BtfqNAuL3uSJkzqmfDDEit5nbqbWoLJGyKnpe%2FYg%2BF4wF%2FoABXVKDcZ6PeSSjXHyff6zO55eAq4cUk9TGpgzP3tNw5cgqT%2BAJRmRLo4XIvd11BTiM0L6lRcpMkWD3dNiagp9Q3ttw40StHfmdIJAdyT104TA9DeQqDBnQ0CnxYtp4xWGZkEaWGaYRY1aOUE5%2FMIGMu%2BA47ra5qV9XrarELSf6nSMSyZd61dNzgOYEmL4CHgfDn6aNIFRTIVjURsSfRcd1hM8KYYT5RuVcgklEbG9A5adWMIrbra3sQYlSkrtNSDJH7QOP7DBE7vh2mAeJY%2Bvav0pPNAv1RgRv5pnpM9%2BeJZczPWs4NuxTZTwlcXF4YfuZIIkOgZABDmZtKgb5g71LDbnDWzNnAf68BYWi7kESzhpNusFjSZ9XvjyYUS8BN%2BFJu7OBELrGd1Z4ztBCYGcbaQqkVAvTTlbmzsagDeYLkCehsHxO1cArwTMXNkOBfbT9TME5jTuymuP1d2wIMuRKbTbn%2Bpmds5qImL1AcAszinoNYG4Png8FI90ZW90J3VFGeicFSHpaeMUFwfpz3k3wxdL%2BJe0xcnStWaQNxRR50Q1DmYEgVZpIG9rr%2B3bQFYXd%2Faz2zYMGnnzcUeFhzWI7ys4nniw7XvMoKpBXBKODhU6gK6qeGvON7ZuhNnk5C1ItfRhlSSa8JVelPbov1g1jnpuqt7eIsmDfdFbu6BkrOmGBO8cRGTo5U0hlpLNz0IvUZqB2f5bURebLunUY574hKf4Ed2PIl2wrbK8FYvzUJEvm4Qbr1jIJtLcK7Y8bLV35XQCt%2FZGa4jZMMk5qBYmVK%2BClmUNJD5h1Fb1apsX2s3dUqCCKeA5k69brPoM8rLf5oVdRFL4hvwVedTJa%2Fdhc5wiS7pchwpSltO7MSMRd3cvgSo8WTXi44ucQ%2FbuxPIYQMpPrL%2B9u245on7ud17qwdf%2B1%2BI3TSjq%2FGVDR%2F4qr%2BgG1oZAbC5bEq4XJ7op8KsMKBghIUt541Y%2FU%2BfPVbl74QKn79KvLN5Lgj2v6gGufWQgXlqw7%2F7g47NoPuFu677gI4hEQQ%2FhrcQ2zfeOVBUZZiltXypvj%2FTNTTl86YYKYsASGK3cMA8ClLo0%2B7ioU9CN1BYaqW9LJ2ShQjc4R%2BUInx5N7nlcIiICMEgvcP8%2BQsrQgoM9YDKt7JFupRsS00myhTKle8ylKVF5vURs1kWj6HQ%2B31c4eV%2FxsU5pW8dXttwiqQZRqn9rDGlbk%2BOUpvfpFmpbzZcBP4k7DYQOHiy2dhiufHJMUz9XTEl9l4zkdIHUQCXIGo1oyoE5Izb12ltARab7WFo9NQVGfOWL5LTJqJsNuYfNDPViChT3pan5E3oLPF0ubGoKSrfRV3uq4YQiYDGC%2Fje6wVDfKBp6mSeWrKuHslG4Bex7nL8dcftTfvyiMXr%2BL%2BkwXWQW%2FTLZum9L%2BolfNeq8jDhp%2F103NJDP5rR8cMvyhKlMkLR1qraSoV3SWOW3iTg%3D%3D,NA,NA,NA,NA,NA,#810683435,WOW,MW-S345,5 W,Bluetooth,Portátil,varios,Columna,NA,NA,NA,NA,NA,NA,NA
2135, Jbl Xtreme 2 Parlante Portatil Waterproof Inalambrico Azul ,40259,NA,"
			
				Nuevo
			
			
				
					 - 
				
				2
				vendidos
			
		",(10 disponibles),12 cuotas,NA,NA,Entrega a acordar con el vendedor,NA,NA,4.6,169,https://perfil.mercadolibre.com.ar/ELBAZARDIGITAL,https://articulo.mercadolibre.com.ar/MLA-766432192-jbl-xtreme-2-parlante-portatil-waterproof-inalambrico-azul-_JM#position=15&type=item&tracking_id=91e30b3b-e867-47c6-b77c-4278717e56d5,133,24,6,0,6,#766432192,JBL,JBLXTREME2BLUIN,40 W,Woofer,Activo,NA,NA,USB,2.56 kg,NA,NA,NA,283 mm,126 mm
2136, Parlante Portátil Rec. Usb-bluetooth-sd-fm Pier100 ,744,NA,"
			
				Nuevo
			
			
				
					 - 
				
				74
				vendidos
			
		",(98 disponibles),12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.5,2,https://perfil.mercadolibre.com.ar/INCOPAR+DIGITAL,https://articulo.mercadolibre.com.ar/MLA-620201882-parlante-portatil-rec-usb-bluetooth-sd-fm-pier100-_JM#position=16&type=item&tracking_id=91e30b3b-e867-47c6-b77c-4278717e56d5,NA,NA,NA,NA,NA,#620201882,Senon,PIER100,3 W,NA,Activo,NA,NA,USB,NA,NA,NA,220,NA,NA
2137, Parlante Jbl Charge 3 Bluetooth 20w Negro Original ,13856,NA,"
			
				Nuevo
			
			
				
					 - 
				
				3
				vendidos
			
		",(2 disponibles),12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.9,27,https://perfil.mercadolibre.com.ar/MATROX-DIGITAL,https://articulo.mercadolibre.com.ar/MLA-768666088-parlante-jbl-charge-3-bluetooth-20w-negro-original-_JM#position=17&type=item&tracking_id=91e30b3b-e867-47c6-b77c-4278717e56d5,24,2,0,0,0,#768666088,JBL,Charge 3,20 W,PORTATIL,Activo,PORTATIL,Caja,NA,NA,NA,NA,NA,NA,NA
2138, Parlante Reproductor Bluetooth Stromberg Dj-1002 55w Cuotas ,12799,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		","
		
			¡Último disponible!
		
	",6 cuotas sin interés,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/TIOMUSA,https://articulo.mercadolibre.com.ar/MLA-720490578-parlante-reproductor-bluetooth-stromberg-dj-1002-55w-cuotas-_JM#position=18&type=item&tracking_id=91e30b3b-e867-47c6-b77c-4278717e56d5,NA,NA,NA,NA,NA,#720490578,Stromberg,DJ-1002,55 W,NA,NA,NA,Columna,Auxiliar,NA,NA,NA,NA,NA,NA
2139, Parlante Portatil Crown Mustang 7000 W. Usb Bluetooth ,5999,7199,"
			
				Nuevo
			
			
				
					 - 
				
				3
				vendidos
			
		",(6 disponibles),6 cuotas sin interés,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/RIVERAHOGARSOCIEDADANONIMA,https://articulo.mercadolibre.com.ar/MLA-803556865-parlante-portatil-crown-mustang-7000-w-usb-bluetooth-_JM#position=19&type=item&tracking_id=91e30b3b-e867-47c6-b77c-4278717e56d5,NA,NA,NA,NA,NA,#803556865,NA,NA,NA,NA,NA,NA,NA,Auxiliar,NA,NA,NA,NA,NA,NA
2140, Parlantes Bluetooth Thonet Vander Frei Funda 6 Cuotas ,4178,NA,"
			
				Nuevo
			
			
		",(63 disponibles),6 cuotas sin interés,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.5,325,https://perfil.mercadolibre.com.ar/ROITZSA,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=nk04ZCAi%2FQGjeen0wsSba4gEI9GV96cwRuQ55KFFjC%2FZHqtsmcowpcHj6b93nWEpx7%2BsJ5jP5r46%2FcLdIADNOn9XNTTC%2BTqRlZpJ6ARvOtOmw88xCv%2Fr7glrVwLrXpVUCYc6gvbbSeOwybZJMw9XBIQMYPUgNX9GRyCO2OkrwzUaULbVjq4jtJjUhIta5RxEDoE5eJsGlok%2BwM%2BytPGI2inkEJsaJhkOykTBxrrAMBanoxkMrz3pHW7s2pb0Auoxcprz4WkRIbANDhobvK%2BVsWBBkxQwG96bz%2F%2FyMHWBL1ndwrsymL%2Bc0gRSzK0rDsdBvqhubwuJXd0nY19hkbmrw0ceeNvTKNme%2Br98F4pnmmb8w164%2BCbwEqv9jkulTHKaBPrv%2FSvw0Rhax4vq8B7f8Y%2B4zScJ%2BeRid6ol3i9hwG9VhjOqSdlOTqdrpQoftfa8Iddi%2Bp3ykJFNY2L1sIWL4JIi1NZAKdt3JCwOeO2UcBg4seY6gdOrjotz5lPe%2FeE5jls1ddE9zDtZc6an6b1In9HEmxs8f4mAJ6wVa1ofAwLr2WLMz3LmAnE4HdJNwqQaWGVIhiv0F81PQOTY14sxXZCFgfROs4q5vbGcTBpHHsyfNRU2oKcJSBRph7dgZ%2FZQ3%2Fv%2FqQhvvwoOrnHFObszGvYcGKGB8Xk%2BBvaZQV9X8zSKDaKumoj%2BbvJWV9bH01ljG97AuoDKFY9xjnYmD86OxphU1e%2FoMLLWUDhAr94FK0KPCRlT%2B2T1If%2BqU%2BCWmjfJ%2F%2BIXVyOnqe%2Ftm2OmsTVZzKF82wbIhkCiacACvwudvaNOkXc460MKuLvD5X1foaOZq1fpZ6tt%2BA9wJsPUtX%2BjHUkh%2BoqIccwBa8OUXNbC%2FWXaenheKcR2VUpCgIAiufgFAURAtWF0TyxghkmwsL1tSpIBUgMBQIdoL1NaJdLrxD%2BFo4ESnNObqsRy4ztvvT0fwZGHzFEwZtlSb5d8kjYZ1rymeZ5iNt7voNfJRcGTBS6oOqDKRbfMomE6zctO6s56HmUoufbEQkt4jNkXFIg%2Bzeb2jjbRAYBESN94ENlAaIqq9izD%2F2QL%2FDdpN8MgRbhtpqkuqycMPrAzl4z1e2cjawIp2Ji9mfjgvIC%2B2m2cpvFGCRFCULcc3kePt6YZUa5rzN8sDAgc3HEGGFbRvEZ0%2B%2BTrRjjACcYCuEMA96zk17TazKtN65V8cUPgCn5%2B4ptQTAFWsnZoybujuIG54hyZi6IO6fXynzGSSiCkV3SHlx9m8%2B1ZUlY20ICGn2UwlHD3tQKiAjznXhb3ZigWEqxmWPz%2BaFgUjjVCpAJo7qMP4aN%2BW5IjAKCcUW0I9iAD2WvtsFuttVAtY9kDUmIsjZ0sKXijmIBWbLMb7Gt69xI92IDM2KZ3V%2Byh5ssqRmtW1M0TD3DUEMTWYs79ruFWu8Gro0UwehTfOwzqnLYtBxyIA8YAvCVHVW5DctOvQby8Vwiw6CMCVhXYyugJNJUqp9x%2BhDT3qmIyFeXjSNOQlwxMvhlVgluxPCgEUZBcnVJnCRqb2iRrFccn1yqFvCH1WgAXZEtDPjAxPNopVlXhAx5xD6d4axFV8TSRScUq7yI10xPWERiSh%2FOtYyFcBBNIQzt369xWRRovBDS%2BedfX2C8Mp21jeCkBdvzRZ6pJRJ7dGoCQb8xOLu%2B2NS1wlfrJWzqPoIzpAXX2hQpa7WLmhNHZkdQP7JsydPueVbntRzIjbdLNvcWVMZGBmd75D4dSrITYUadLiJEN3ANLW%2F6JXCyj7oxLfqgCi6FKitnW%2Fqrqb0KXta3ud6i1uox8sD2Xihkm7hdR4rH7M4AzncGXttIne%2BBUFFwxO4BPxP4ja9Bf1k6UXgjMDojUJS4y%2FtDjOkaNmDdj38q5d4cGLsDh87p2y6Y4naOqkVxBhH%2FN1Odj0GJ8tZt2Aa7Nf5Ltf%2BWxwsjvvhawJVlaNoy%2FU3dPlcgdWf%2BsMrSpODNup6UQJ2iPaAnEtzGNZm7kvQD9iSDqUYCVPkyeM0fonVA%2BE3pk,199,90,26,6,4,#805072286,Thonet & Vander,Frei,16 W,Activo,Parlante Portatil,Living,Caja,NA,NA,NA,1.0,NA,NA,NA
2141, Parlante Wireless Bluetooth Portatil 10w Gofreetech Bajos Hd ,1299,NA,"
			
				Nuevo
			
			
				
					 - 
				
				8
				vendidos
			
		",(23 disponibles),12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/MUNDOFIX,https://articulo.mercadolibre.com.ar/MLA-716451534-parlante-wireless-bluetooth-portatil-10w-gofreetech-bajos-hd-_JM#position=21&type=item&tracking_id=91e30b3b-e867-47c6-b77c-4278717e56d5,NA,NA,NA,NA,NA,#716451534,GoFreeTech,GFT,15 W,Subwoofer,Mini tweeter,De Mesa,Caja,NA,250 g,NA,2.1,5V,NA,NA
2142, Parlante Portatil Bluetooth Noga Ngs-085 Varios Colores ,549,NA,"
			
				Nuevo
			
			
				
					 - 
				
				7
				vendidos
			
		",(1 disponibles),12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/GAONA+NEXT,https://articulo.mercadolibre.com.ar/MLA-723096630-parlante-portatil-bluetooth-noga-ngs-085-varios-colores-_JM#position=22&type=item&tracking_id=91e30b3b-e867-47c6-b77c-4278717e56d5,NA,NA,NA,NA,NA,#723096630,Noga,Ngs-085,3 W,NA,NA,NA,NA,Auxiliar,NA,NA,NA,NA,3.8 cm,10.5 cm
2143, Parlante Jbl Go 2 Bluetooth Portátil Sumergible Go2 Original ,2806,NA,"
			
				Nuevo
			
			
				
					 - 
				
				18
				vendidos
			
		",(5 disponibles),12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.8,865,https://perfil.mercadolibre.com.ar/NORCEL_CABA,https://articulo.mercadolibre.com.ar/MLA-787899848-parlante-jbl-go-2-bluetooth-portatil-sumergible-go2-original-_JM#position=23&type=item&tracking_id=91e30b3b-e867-47c6-b77c-4278717e56d5,719,135,10,0,1,#787899848,JBL,GO 2,3 W,NA,Activo,NA,NA,NA,NA,GO,NA,NA,NA,NA
2144, Parlante House Of Marley Bag Of Riddim 2 Portátil Entr. Aux. ,24999,NA,"
			
				Nuevo
			
			
				
					 - 
				
				3
				vendidos
			
		",(2 disponibles),12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.8,4,https://perfil.mercadolibre.com.ar/PHOTOSTORE,https://articulo.mercadolibre.com.ar/MLA-684792817-parlante-house-of-marley-bag-of-riddim-2-portatil-entr-aux-_JM#position=24&type=item&tracking_id=91e30b3b-e867-47c6-b77c-4278717e56d5,3,1,0,0,0,#684792817,House of Marley,Bag of Riddim,40 W,Tweeter,Portátil,TODOS,Caja,Auxiliar,NA,Bag of Riddim,2.1,USB,NA,"1 """
2145, Parlante Portatil Bluetooth Panter Hbb 03. Oferta ,1689,NA,"
			
				Nuevo
			
			
				
					 - 
				
				60
				vendidos
			
		",(2 disponibles),12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.0,48,https://perfil.mercadolibre.com.ar/ELECTRO.STYLE,https://articulo.mercadolibre.com.ar/MLA-742974681-parlante-portatil-bluetooth-panter-hbb-03-oferta-_JM#position=25&type=item&tracking_id=91e30b3b-e867-47c6-b77c-4278717e56d5,22,12,7,4,3,#742974681,Panter,HBB03,20 W,Inalambrico,Inalambrico,Lugar plano,Cilindrico,NA,NA,Sony Beats,NA,USB,NA,NA
2146, Parlante Bluetooth Karaoke Bateria Manija Ruedas 12 Cuotas ,6299,NA,"
			
				Nuevo
			
			
				
					 - 
				
				46
				vendidos
			
		",(54 disponibles),6 cuotas sin interés,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,5.0,1,https://perfil.mercadolibre.com.ar/PLANETA+ELECTRONICO,https://articulo.mercadolibre.com.ar/MLA-672686166-parlante-bluetooth-karaoke-bateria-manija-ruedas-12-cuotas-_JM#position=26&type=item&tracking_id=91e30b3b-e867-47c6-b77c-4278717e56d5,NA,NA,NA,NA,NA,#672686166,Noga,NG-BT850,1000 W,portatil,Woofer,TODOS,Caja,USB,NA,NA,NA,NA,22.8 cm,25.5 cm
2147, Combo Parlante Ultimate Ears Megaboom 3 + Cargador Power Up ,16999,NA,"
			
				Nuevo
			
			
				
					 - 
				
				5
				vendidos
			
		",(994 disponibles),12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.8,32,https://perfil.mercadolibre.com.ar/FSCOMPUTERS,https://articulo.mercadolibre.com.ar/MLA-768844067-combo-parlante-ultimate-ears-megaboom-3-cargador-power-up-_JM#position=27&type=item&tracking_id=91e30b3b-e867-47c6-b77c-4278717e56d5,26,4,2,0,0,#768844067,Ultimate Ears,MEGABOOM 3,36 W,NA,Activo,De piso,Cilindro,NA,925 g,NA,NO,NA,NA,225 mm
2148," Parlante Portatil Extreme , Ideal Para Bici O Moto. ",450,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(4 disponibles),12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/MICROHARD+COMPUTACION,https://articulo.mercadolibre.com.ar/MLA-703773525-parlante-portatil-extreme-ideal-para-bici-o-moto-_JM#position=28&type=item&tracking_id=91e30b3b-e867-47c6-b77c-4278717e56d5,NA,NA,NA,NA,NA,#703773525,Xenit,Extreme,3 W,portatil,no,"colgante, base",Caja,NA,NA,NA,2.0,NA,NA,NA
2149, Parlante Bluetooth Portatil Stromberg 15w ,1499,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(8 disponibles),12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/MEGAHOGAR+CBA,https://articulo.mercadolibre.com.ar/MLA-752046559-parlante-bluetooth-portatil-stromberg-15w-_JM#position=29&type=item&tracking_id=91e30b3b-e867-47c6-b77c-4278717e56d5,NA,NA,NA,NA,NA,#752046559,Stromberg,TEK1,15 W,Portatil,NA,NA,Portatil,"Auxiliar, bluetooth",NA,NA,NA,NA,NA,NA
