search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca da Capa,Marca de Celular,Modelo de Celular,Modelo da Capa,Tipo de capa,Material,Cor
1342, Capinha Holográfica iPhone 6 6s Plus 7 8 Plus X Xr Xs Max ,55,NA,NA,10,10x,5.58,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/EXTURO,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=mDIUo6Ic6DBY8jgheMQZmXxi%2BzsBUScoRRRFOER5ky3y9ir3sLcj9eFIPRx437r%2FjVV0oEVWp4djB24aZUf7UisHUJYkAN1uyn3KuAlYg%2FeX2TILtF3MG3FzUleAQJOcJlF2KXUJlM%2F7SeAHtd9%2F%2FNgK23amoKdhy62hZEmESMUcXWCyRVkK7dwfe%2FpjHygymZ0qTw1ljXXIiEdcLNGsPgLXVPUohDsX1AKJi0067o6hUS8mbJuSy3vXWe%2BZ8yU0BlJPryFRA%2FMfLeRZZDv0mkiHr3xBeKZ%2BoE2XEuBnvI8Ews4JEd9qGhzSO%2BDO81xeuzPNPspfzfG6VwrMdZJFXVDFOxhnXJKszALzPnfi3mMEWp4eo%2Be2wKJZc6Bq%2BLyPPpNyC6InbdmijuvS1RzSmuuQUlEaY9QY3vHP48HvzZizvdC0LPwnagvzAT6%2FurGrcjmekeDn7%2BQhac12yymZilp1VQKkc%2FNBGwtnTMOc3LYKf1hD3iGwpNLotM4cpP%2FLvIt2nGGibyRJDWVNvFjNl8xqIJkr0rCm0PeXJuHLN4NNtE2DoAk46vrHyx2auZspy4Qtk%2Bcsuf3ry%2B0g28Y6WoUIKW8PsvRn%2FZDMsdrb10LH9%2BTPmWXYKwAdcT79L4tzX%2FQMMQVYVW78zLYDEnoW1ok8ULaoAVsck7ltcBw5OLWkCYCZ6NuqjQsc3U%2BkgklGlizqpDlHRa7GNxtyCVEIJOvTkbCjvl8c4BSWcWrZizjtNCJgesF5go6lAUy92r5BvOIVlV9r1wRr7AbhZ65phe4sMvElTcV2ccAxyYYS%2F6S5g3g6077ENHNqveu97p36w5wlQmKtBfn4YdW9zyuAGfGJAWRpRnfUyWQIcQMsniwrYp9ncaS2GonPbcEECJ0mZy9q6IMNZasF1BSWitRZZOY2v%2FBwBT0oxpphtJIjLxm4amR1xRiOv9vNkOJ8wkvZUfu1g4LnAy%2BHPneERfR%2FdIxyDf8c%2B0B8pPJA%2FN%2BOZNEym%2FKnVU9cCW3XxQUgUD6zDA28uSy8hhUpab1be%2Fesf%2BnYpTbKoBq80a4iS2qOsaCm3kpqORhqeyUHoNBW6xmbY52Zw%2BP%2B0DvBv9ZPZoj1pFSyKeRMKvBZGoUmPjE2KNe%2BAi%2BopIeNEoox1cMemGDjsjwtq9Q1s0ioMLAi5J2l1N6EC5WBSuLOTzC%2BzP%2BNy%2Bix9TvNX8MGN864vFa3JGEP6kJFlX381RC6y07DeGNmvhKEW932%2BHz8nXCmMZmBGdpkJu57Dw42VfKz0Mgx6MgYdOAnaa4kfntwb6w0APj2cvo%2FgnM%2Flw3Bcfqi6DlsHD7oWNxgI7li280aKzAIHuGrDbJk7sbDCxd%2BpBPqiqxs0QtKZ%2BJNIaKpxnGyDETesn8X3DxcF3VN3hpeoLLwBHIJeQd%2B0hsVKaPhOzMM%2B3THwji0y0x9adcBYSI84WKSuG8lDEPDYW4WxIs9WZaJY%2BDT0Gu%2FYdTSBZN9qj8TdJzLQIMs6m55TlV8nrZAIt%2FCf5hejmUm2bp8flCHj4Rh%2FeWeBrHesen%2FHhmlN%2FZTiqVS%2Fp5Mnm0TMU2NxXhAAHfq6aXSmOMp5hKEe9rPs7SEam%2FSWBejIxPOawoiOk01bOBWspphBiAVFgbqrLM7yfztecE%2Bvpndrn1MxRNh%2BKRHnxmh05SN3RiEjM1W,NA,NA,NA,NA,NA,#1295280664,NA,Apple,Iphone,Holográfica,Holográfica,TPU/Policarbonato,NA
1343, Capa Capinha P/ Apple iPhone 8 Plus - Follow Yr Dreams ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967105286-capa-capinha-p-apple-iphone-8-plus-follow-yr-dreams-_JM,NA,NA,NA,NA,NA,#967105286,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Gel,Transparente
1344, Capa Capinha P/ Apple iPhone 8 Plus - Bouquet De Rosas ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967105287-capa-capinha-p-apple-iphone-8-plus-bouquet-de-rosas-_JM,NA,NA,NA,NA,NA,#967105287,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Gel,Transparente
1345, Capa Capinha P/ Apple iPhone 8 Plus - Listem Good Music ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967105339-capa-capinha-p-apple-iphone-8-plus-listem-good-music-_JM,NA,NA,NA,NA,NA,#967105339,Quark,Apple,NA,NA,NA,Gel,Transparente
1346, Capa Capinha P/ Apple iPhone 8 Plus - Máscaras Batman ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967105344-capa-capinha-p-apple-iphone-8-plus-mascaras-batman-_JM,NA,NA,NA,NA,NA,#967105344,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Gel,Transparente
1347, Capa Capinha P/ Apple iPhone 8 Plus - Design Gráfico M ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967105370-capa-capinha-p-apple-iphone-8-plus-design-grafico-m-_JM,NA,NA,NA,NA,NA,#967105370,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Gel,Transparente
1348, Capa Capinha P/ Apple iPhone 8 Plus - Eng. Elétrica Mas ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967105371-capa-capinha-p-apple-iphone-8-plus-eng-eletrica-mas-_JM,NA,NA,NA,NA,NA,#967105371,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Gel,Transparente
1349, Capa Capinha P/ Apple iPhone 8 Plus - Mecânico Fem ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967105379-capa-capinha-p-apple-iphone-8-plus-mecnico-fem-_JM,NA,NA,NA,NA,NA,#967105379,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Gel,Transparente
1350, Capa Capinha P/ Apple iPhone 8 Plus - Eng. Elétrica Fem ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967105382-capa-capinha-p-apple-iphone-8-plus-eng-eletrica-fem-_JM,NA,NA,NA,NA,NA,#967105382,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Gel,Transparente
1351, Capa Capinha P/ Apple iPhone 8 Plus - Mecânico Masc ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967105388-capa-capinha-p-apple-iphone-8-plus-mecnico-masc-_JM,NA,NA,NA,NA,NA,#967105388,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Gel,Transparente
1352, Capa Capinha P/ Apple iPhone 8 Plus - Mecatrônica ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967105408-capa-capinha-p-apple-iphone-8-plus-mecatrnica-_JM,NA,NA,NA,NA,NA,#967105408,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Gel,Transparente
1353, Capa Capinha P/ Apple iPhone 8 Plus - Design Produto Ma ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967105415-capa-capinha-p-apple-iphone-8-plus-design-produto-ma-_JM,NA,NA,NA,NA,NA,#967105415,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Gel,Transparente
1354, Capa Capinha P/ Apple iPhone 8 Plus - Turismo Masc ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967105432-capa-capinha-p-apple-iphone-8-plus-turismo-masc-_JM,NA,NA,NA,NA,NA,#967105432,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Gel,Transparente
1355, Capa Capinha P/ Apple iPhone 8 Plus - Publ E Prop Fem ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967105450-capa-capinha-p-apple-iphone-8-plus-publ-e-prop-fem-_JM,NA,NA,NA,NA,NA,#967105450,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Gel,Transparente
1356, Capa Capinha P/ Apple iPhone 8 Plus - Física Masc ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967105468-capa-capinha-p-apple-iphone-8-plus-fisica-masc-_JM,NA,NA,NA,NA,NA,#967105468,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Gel,Transparente
1357, Capa Capinha P/ Apple iPhone 8 Plus - Física Fem ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967105472-capa-capinha-p-apple-iphone-8-plus-fisica-fem-_JM,NA,NA,NA,NA,NA,#967105472,Quark,Apple,NA,NA,NA,Gel,Transparente
1358, Capa Capinha P/ Apple iPhone 8 Plus - Economia Masc ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967105475-capa-capinha-p-apple-iphone-8-plus-economia-masc-_JM,NA,NA,NA,NA,NA,#967105475,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Gel,Transparente
1359, Capa Capinha P/ Apple iPhone 8 Plus - Letras Fem ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967105477-capa-capinha-p-apple-iphone-8-plus-letras-fem-_JM,NA,NA,NA,NA,NA,#967105477,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Gel,Transparente
1360, Capa Capinha P/ Apple iPhone 8 Plus - História Fem ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967105478-capa-capinha-p-apple-iphone-8-plus-historia-fem-_JM,NA,NA,NA,NA,NA,#967105478,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Gel,Transparente
1361, Capa Capinha P/ Apple iPhone 8 Plus - Química Masc ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967105485-capa-capinha-p-apple-iphone-8-plus-quimica-masc-_JM,NA,NA,NA,NA,NA,#967105485,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Gel,Transparente
1362, Capa Capinha P/ Apple iPhone 8 Plus - Jesus Is My Life ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967105507-capa-capinha-p-apple-iphone-8-plus-jesus-is-my-life-_JM,NA,NA,NA,NA,NA,#967105507,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Gel,Transparente
1363, Capa Capinha P/ Apple iPhone 8 Plus - Química Fem ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967105508-capa-capinha-p-apple-iphone-8-plus-quimica-fem-_JM,NA,NA,NA,NA,NA,#967105508,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Gel,Transparente
1364, Capa Capinha P/ Apple iPhone 8 Plus - Ciências Contábei ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967105533-capa-capinha-p-apple-iphone-8-plus-cincias-contabei-_JM,NA,NA,NA,NA,NA,#967105533,Quark,Apple,NA,NA,NA,Gel,Transparente
1365, Capa Capinha P/ Apple iPhone 8 Plus - Arquitetura ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967105538-capa-capinha-p-apple-iphone-8-plus-arquitetura-_JM,NA,NA,NA,NA,NA,#967105538,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Gel,Transparente
1366, Capa Capinha P/ Apple iPhone 8 Plus - Gastronomia ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967105541-capa-capinha-p-apple-iphone-8-plus-gastronomia-_JM,NA,NA,NA,NA,NA,#967105541,Quark,Apple,NA,NA,NA,Gel,Transparente
1367, Capa Capinha P/ Apple iPhone 8 Plus - Psicologia 2 ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967105547-capa-capinha-p-apple-iphone-8-plus-psicologia-2-_JM,NA,NA,NA,NA,NA,#967105547,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Gel,Transparente
1368, Capa Capinha P/ Apple iPhone 8 Plus - Chave Do Coração ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967105630-capa-capinha-p-apple-iphone-8-plus-chave-do-coraco-_JM,NA,NA,NA,NA,NA,#967105630,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Gel,Transparente
1369, Capa Capinha P/ Apple iPhone 8 Plus - Patch Moda ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967105633-capa-capinha-p-apple-iphone-8-plus-patch-moda-_JM,NA,NA,NA,NA,NA,#967105633,Quark,Apple,NA,NA,NA,Gel,Transparente
1370, Capa Capinha P/ Apple iPhone 8 Plus - Lobo ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967105663-capa-capinha-p-apple-iphone-8-plus-lobo-_JM,NA,NA,NA,NA,NA,#967105663,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Gel,Transparente
1371, Capa Capinha P/ Apple iPhone 8 Plus - Mexican Skull ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967105668-capa-capinha-p-apple-iphone-8-plus-mexican-skull-_JM,NA,NA,NA,NA,NA,#967105668,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Gel,Transparente
1372, Capa Capinha P/ Apple iPhone 8 Plus - Águia Do Reggae ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967105682-capa-capinha-p-apple-iphone-8-plus-aguia-do-reggae-_JM,NA,NA,NA,NA,NA,#967105682,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Gel,Transparente
1373, Capa Capinha P/ Apple iPhone 8 Plus - Unicorn Flower ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967105702-capa-capinha-p-apple-iphone-8-plus-unicorn-flower-_JM,NA,NA,NA,NA,NA,#967105702,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Gel,Transparente
1374, Capa Capinha P/ Apple iPhone 8 Plus - Patch Verão ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967105711-capa-capinha-p-apple-iphone-8-plus-patch-vero-_JM,NA,NA,NA,NA,NA,#967105711,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Gel,Transparente
1375, Capa Capinha P/ Apple iPhone 8 Plus - Árvore Florida ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967105715-capa-capinha-p-apple-iphone-8-plus-arvore-florida-_JM,NA,NA,NA,NA,NA,#967105715,Quark,Apple,NA,NA,NA,Gel,Transparente
1376, Capa Capinha P/ Apple iPhone 8 Plus - Corações Onda ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967105756-capa-capinha-p-apple-iphone-8-plus-coracoes-onda-_JM,NA,NA,NA,NA,NA,#967105756,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Gel,Transparente
1377, Capa Capinha P/ Apple iPhone 8 Plus - Nuvens Coloridas ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967105768-capa-capinha-p-apple-iphone-8-plus-nuvens-coloridas-_JM,NA,NA,NA,NA,NA,#967105768,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Gel,Transparente
1378, Capa Capinha P/ Apple iPhone 8 Plus - Primavera ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967105770-capa-capinha-p-apple-iphone-8-plus-primavera-_JM,NA,NA,NA,NA,NA,#967105770,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Gel,Transparente
1379, Capa Capinha P/ Apple iPhone 8 Plus - Cupcakes ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967105778-capa-capinha-p-apple-iphone-8-plus-cupcakes-_JM,NA,NA,NA,NA,NA,#967105778,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Gel,Transparente
1380, Capa Capinha P/ Apple iPhone 8 Plus - Blue Birds ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967105806-capa-capinha-p-apple-iphone-8-plus-blue-birds-_JM,NA,NA,NA,NA,NA,#967105806,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Gel,Transparente
1381, Capa Capinha P/ Apple iPhone 8 Plus - Árabe ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967105824-capa-capinha-p-apple-iphone-8-plus-arabe-_JM,NA,NA,NA,NA,NA,#967105824,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Gel,Transparente
1382, Capa Capinha P/ Apple iPhone 8 Plus - Rosas Rosadas ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967105835-capa-capinha-p-apple-iphone-8-plus-rosas-rosadas-_JM,NA,NA,NA,NA,NA,#967105835,Quark,Apple,NA,NA,NA,Gel,Transparente
1383, Capa Case Capinha Anti Impacto iPhone 8 8 Plus ,23,NA,204,509,4x,5.98,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/UNIVERSOCAPAS,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=1xHG7pK2E104iRQMjugvbUN2YCWV1Ha51JOQZbUUiNhY7q4tcaJDpuz1dMVHsMQIIiRxYqz6Plt4gH7is%2BRsLY99HuH%2BOC7BviEif72PueaVIXos3%2Fw0iLYdxLuqsauBMZSw09HAAwQHdUIYnCv%2FFluoBIxE%2BFFoFUC%2BqUq47%2B%2FHvZCRDwBydFKB6dJRiP805XTvg%2BxHshHLcvxD4tOJ363Kgy6c0ojUHk3Zn4IBpHGXxL4cB8TH5xVUy8JbEoTowGf1OQdLOmJoaB0GAfvkggHDNztP1jcfkWVVCUVlhMydbnAu2BZZxIBOnRpRW69nVRtmojbFFugVIN%2FHZr7HB7l7fT1TFHzW6tpEUOBPNL3dT2NyiPMFHVPL1cEW8Q4AOFcDKtcwb45tJmN3x%2BgRxKLE29MC7mU6pc3R%2BookjRfhdZuW5%2BvlPXo3JcMVEKtGk4rN67TOzvTjZOCFiyTjNy8sTvfWyDMtCF30zpgYoo%2BzosPpI6w%2FalwYTNfv73sEVw1u8hK19B6mrkb0yWiIKXQm1biECr5OBpGb4%2Fr764Vm%2FZhGjuYeJn8YaqCsRcfkgDPawfBymtWwF%2Bu5%2FsK6NC%2FT9wB9fKJh%2BRgxJZHy2%2F5kdfrDq8JqedlJfnxesUI%2FBuEBI88HBCSNXhJT8TmQMA2MegogwSM3EkMMdtAsW0jF13q4EdFuZr%2BdNGTgX78D3u4SrSFlbH5Ep7cOgO1MlYE0shAfQe1xRqynRj3hbKlS34F9vZ59RKTd3giDN3h5aGWLgliMPZO0mgq58MYkdlu6KsxiIIH%2FbsYuGBvwDiIhn%2BpdWDWpQN9uV6BIcOn5ZRAyOTEIZXr3cT%2BBOc0148n8vurDfEpcYQWuR895ez%2Fv9zGHAl8zRfaD6qTV56XXGLVcu6Fto4Q8jDLGvnDwhcikUElVZ2bz6gU4PCPAnZLH0GHerCs%2FPHI%2B%2FET6myhbNan3BFzSXJiU%2FWp7GmZUE1ePhFW5ACjTMeujZTyV1oJPRVFWx2ZXCwNCJAC01FqS7rf3aJ4nB9LkR7NjfyDpG5KlMffyk%2FmK4y23VSJgIs52GfRI9fKQzaeUi%2FeC9DZu6dLugNaHcZwZle3faFhkXl%2BPdyMjVPtAyHEn87d5%2B0%2FAuJJVQJebpevB6gXZKwy7AJ0J63rghgBtaMwlEb0tdu1mKefd1ywQ73lgV3Mzh5WA2oYwNDOTz2DFdFX1lhw7%2Ffi08fsL2LN9p3rVZfRO9Jmw12%2BtYox2tA5JGNa1VuPg6ZJKAnYAjiD8WpqPrhX%2BNw5NgAEWUkFIa4WISUiHj5Bsbu6PpVb303stv%2FwFzrIxPK59Ec5%2BJA9HWfn6Mc9t6L62ikAlX7PJmR9bxZ31QMEH%2BhtN36D1VzHqz0joGhbeWb5ecUBtts3wIBWf69liXy3yWuGlm5J6R4HI9n9TJMFhAG6sHTP7tPO7vnjDFL2aDfgSO5nzKnbz3y0N4v%2F5NRqwX5dcrggVTs2gpJNKpHbbAXW4Fr2CtFzroBAjgjRUM%2F8h0b52YYZbbwpllXbBzYjvfRiCB%2F7UOV5kZ0I27bm%2BEaEqtrtFKRVzr46OcLQXR0vfU2CD6XbNvSiC6ejNowXxvBpDSPTfwzhH%2FWmQPfUhmO3hQePotu3Zmcg71jgsfKf5Jby%2BDK4V1Q%3D%3D,NA,NA,NA,NA,NA,#953143960,Apple,Apple,Iphone 8 8 Plus,Iphone 8 8 Plus,ANTI-IMPACTO,Acrílico,NA
