search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,color,size,Marca,Línea,Modelo,Tipo de casco,Género,Peso,Tipo,Color
1193,Casco De Moto Bell Face Star Full-face (blanco Brillante / H,629.625,NA,0,100,6,104.938,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/2EBOX,https://articulo.mercadolibre.cl/MLC-485004499-casco-de-moto-bell-face-star-full-face-blanco-brillante-h-_JM,NA,NA,NA,NA,NA,#485004499,NA,NA,Bell,NA,Star,NA,NA,3.13 kg,Rebatible,NA
1194,Ls2 cascos Firefly Modular Casco De Motocicleta De Metro Con,64.99,NA,0,2,6,10.832,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/GLOBALMARKETENTERPRISESA,https://articulo.mercadolibre.cl/MLC-476377753-casco-para-motos-bex-helmets-bx105-_JM,NA,NA,NA,NA,NA,#476377753,NA,NA,NA,NA,NA,NA,NA,NA,Integral,NA
1195,Casco Moto Abatible Certificado Helmet Hd Casco De Moto,37.99,NA,1,99999,12,3.166,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MULTISHOPVIRTUAL23,https://click1.mercadolibre.cl/mclics/clicks/external/MLC/count?a=HaplozRVKbdhLBMCLzZKWgk0X2DB3MQ85dqwh9JbvPlGv%2BzyW2gF51jzMg1yjmQLZKpCwmUhCm7Ri9uC2Iqv6Hk7iiHtF8mpuSpJlnHWzya0Jf0DDOgWHXtLprlbtsjMC5wSJyoTvv5v5DdOnz68C%2B528C%2BsukWyUbqmFXrSk0o%2BS%2F0WTIeDZccDFR8cDgAaBcXbqKYjTqnJnwxQYTrjXXdnEBmuXvKvSpkcl%2FJel4xJ1qrQQY9dZHuAO%2F0xk4s2K4popYDFMd0IbuAbU9kd2saJBbZmzdNGmLpFfrFhl5rG8mrnPDOaMRfHl5rqxcsrZv963tPXM7N4LHOyT3tZZPtbVEQ%2F3cmyFahZ1H5Rnp7OU10qUZE5U%2BcBGQE%2FJZ5TlizCGP%2F8AlkHAHqtSgD1%2F%2BE%2BzdtBLd7%2FQSWdaygA9DIOQ%2Fn2H4UXUNm7n9sa1ZMuHzkTd5tnIgo0ZfhjU1lqD7v497wxhNkmX%2B4TsevN2hps8ZEgbe1%2FZmqZoI4K4zdPNaGMn73cLOIdCS6aNhjU9lYsvpjnpYEPM4NCsvRkUgfFJoNhduP5TK43MlCd%2F0FdmYeRUuo3vBRh9bi8YSOms9mBcXbRVj03tTHrbH2USnhXEozmBZh8gty6u2HiyCPpbrhAQSfo3%2FqAvu%2B2yHHaCL9NfLX8OlEpRP9L%2F5qj8XK30fMfTuG94luzYzRJwrf8ZrOwBaqMSnQWzaBcHtM62uDwodq5w%2BW2f54JST759%2F1tmYyHdNWH4VlquuSJ5LYQjebO3rCNb2vZ%2Fa1lUChNgK2UGTvkxrwbYOJ7D7ifc3p1isS3p6TqwAPN81UYozZ24ikFkcid6m3npxbjnMfBgCeJxg5QBbbewb0zarTREPuR8ymhdvFCapunQuYwlt%2BNSOvvttblH%2Bx12H9LTEta3twF0CrPrPzhvfKK6Lg1%2BB2qukCceboWUzBln0C4%2BNkCHIqT5AZlHk%2FGchVTCmOmFsLqZ9uUIMehv8MRAAZDRQVnHx%2Ff1BrIsz7pH8iuNbynkmw9Gtqg97g6WXAo%2BDiFtZpZD90B8uXV1aqkVuQSQpk4rPhzLieJyr2qb1B7idk88agR5MeclcwIE9RScnY2WXM0da9l%2FVfC9g2tHi7i2Yoau4zrauqeXx6tsgsNmx4VbrjjkuJxnZFZu7reHVVAYAD%2Foo65ff%2FI0DJC3eemuyv03nrxJkVkCNa8hZQUo0Q%2BVGqKeKyEZn0WTNYhNn2YNWL0X0Hg6Zs1W29ViW2LwYi%2F4glJQentdv89iMZhAd5HBpevW%2FLRz6GVNrO4hUoGP1z6ObtuSiJmaHpOBd%2F3sm%2BsIvnkBUGDbbOp8hUae%2BCOMGbipL7kozvKILq1qQXFRkPiLQPmnaQu5M6bKEhCJJRIizuT9jyx0hHPSairGjoGASVH1FLE8nkmzGGzPoqFGFyh%2BfiCC8ie0pqUWXMHtXB%2FUUXZkknToI%2FjNqTzQYXycMAI5Vt8UWeiFYhZHTpUdepC3XBZpYzr1SAGpPSCfTnfrf3Vqw2d62hgLNGeZsyA2%2BmDEjF%2Fn%2Frq95jwpw73ZhfcuF8Q5VKYDSfbSobU17Pg6TcB1jrmlssphyrIq0LQzoySX33hxa4Hiw7QagLPfrmMKdksdIe5driW%2F0hva%2B%2BCzG7x6nDy08eH0FPgtEsi8j1Z%2BXeiqIfNhZRlopUDGPWyTQicKylQByqblxEX5UkiWLr%2BTsgXhiqn5Zqm9azBEcKWBHbaagecwYuilQcc5Rk7FpJi6se%2BzcdHREs1tqbCN1iOd6T5IZVqCaOqFwKKTw0iEc3fU%2FUgwUHJ258%3D,NA,NA,NA,NA,NA,#478604686,Blanco,"m, l, xl",helmets,NA,HD,Rebatible,NA,NA,NA,NA
1196,Casco Moto Shiro Sh-821 Le Mans Rojo Mate,64.99,NA,2,1,6,10.832,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/YAMAHA+OFICIAL?brandId=146,https://articulo.mercadolibre.cl/MLC-464978854-casco-moto-shiro-sh-821-le-mans-rojo-mate-_JM?searchVariation=38591920549,NA,NA,NA,NA,NA,#464978854,Rojo,S,Shiro,NA,SH-821,Integral,NA,NA,NA,NA
1197,Cascos De Moto Y Deportes De Motor Ls2 Helmets 328-1334,192.523,NA,0,NA,6,32.087,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/IMPOGLOBAL.COM,https://articulo.mercadolibre.cl/MLC-486377540-cascos-de-moto-y-deportes-de-motor-ls2-helmets-328-1334-_JM,NA,NA,NA,NA,NA,#486377540,NA,NA,LS2 Helmets,456,Factory,Abierto,NA,NA,NA,Matt
1198,"Hjc Fg-17 mamba Casco Integral Casco De Motocicleta, Xxl, Mc",334.99,NA,0,3,12,27.916,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/UP-SHOP,https://articulo.mercadolibre.cl/MLC-465882895-ls2cascos-firefly-modular-casco-de-motocicleta-de-metro-con-_JM,NA,NA,NA,NA,NA,#465882895,NA,NA,LS2,NA,NA,NA,NA,3.74 lb,Integral,NA
1199,Cascos De Moto Y Deportes De Motor Stealth 93-830027,55.765,NA,0,NA,6,9.294,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/IMPOGLOBAL.COM,https://articulo.mercadolibre.cl/MLC-486325127-cascos-de-moto-y-deportes-de-motor-stealth-93-830027-_JM,NA,NA,NA,NA,NA,#486325127,NA,NA,Stealth,NA,NA,NA,NA,NA,Rebatible,NA
1200,Motocicleta Casco Completo Cara Bicicleta Táctico Cascos Ne,52.88,NA,0,200,12,4.407,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/CIMAALEGRIACL,https://articulo.mercadolibre.cl/MLC-480558746-motocicleta-casco-completo-cara-bicicleta-tactico-cascos-ne-_JM,NA,NA,NA,NA,NA,#480558746,NA,NA,NA,NA,NA,NA,NA,1900 g,NA,NA
1201,"Ls2 Helmets, Metro, 4, Casco Para Motocicleta, Modular, Liso",389.99,NA,0,3,12,32.499,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/UP-SHOP,https://articulo.mercadolibre.cl/MLC-465883068-hjc-fg-17mamba-casco-integral-casco-de-motocicleta-xxl-mc-_JM,NA,NA,NA,NA,NA,#465883068,NA,NA,HJC,FG-17,NA,NA,NA,NA,Integral,NA
1202,Cascos De Moto Y Deportes De Motor Niterider Nr4128,45.119,NA,0,NA,6,7.520,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/IMPOGLOBAL.COM,https://articulo.mercadolibre.cl/MLC-486329810-cascos-de-moto-y-deportes-de-motor-niterider-nr4128-_JM,NA,NA,NA,NA,NA,#486329810,NA,NA,NA,NA,NA,NA,NA,NA,Rebatible,NA
1203,Gmax Of-77 Adulto Downey Open-face Casco De La Motocicleta -,146.219,NA,0,100,6,24.370,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/2EBOX,https://articulo.mercadolibre.cl/MLC-487291426-gmax-of-77-adulto-downey-open-face-casco-de-la-motocicleta--_JM,NA,NA,NA,NA,NA,#487291426,NA,NA,Gmax,NA,OF-77,NA,NA,2.09 kg,Abierto,NA
1204,"Ls2 helmets Strobe Civik Modular Casco De Moto Con Visera, M",535.99,NA,0,3,12,44.666,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/UP-SHOP,https://articulo.mercadolibre.cl/MLC-468645608-ls2-helmets-metro-4-casco-para-motocicleta-modular-liso-_JM,NA,NA,NA,NA,NA,#468645608,NA,NA,LS2 Helmets,NA,NA,Integral,NA,3.44 lb,NA,NA
1205,Profesional Racing Motocross Casque Hors Route Casco De Moto,13.701,NA,0,200,12,1.142,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/COMPRATECHCL,https://articulo.mercadolibre.cl/MLC-480607699-profesional-racing-motocross-casque-hors-route-casco-de-moto-_JM,NA,NA,NA,NA,NA,#480607699,NA,NA,No Brand,NA,NA,Cross,NA,1350 g,NA,Black
1206,Hjc Pinlock Tapón Para Los Oídos Set Con Funda Casco De Moto,280.99,NA,0,3,12,23.416,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/UP-SHOP,https://articulo.mercadolibre.cl/MLC-468645762-ls2helmets-strobe-civik-modular-casco-de-moto-con-visera-m-_JM,NA,NA,NA,NA,NA,#468645762,NA,NA,LS2 Helmets,325,Strobe Civik,NA,NA,4 lb,Integral,NA
1207,Cascos De Moto Y Deportes De Motor Mx6006,156.737,NA,0,100,6,26.123,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/IMPOGLOBAL.COM,https://articulo.mercadolibre.cl/MLC-486334325-cascos-de-moto-y-deportes-de-motor-mx6006-_JM,NA,NA,NA,NA,NA,#486334325,NA,NA,NA,NA,NA,NA,NA,NA,Rebatible,NA
1208,Casco Alemán De Moto Azul Calavera Dot Up Shop,164.99,NA,0,3,12,13.749,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/UP-SHOP,https://articulo.mercadolibre.cl/MLC-487450189-casco-aleman-de-moto-azul-calavera-dot-up-shop-_JM,NA,NA,NA,NA,NA,#487450189,NA,NA,NA,NA,NA,NA,NA,NA,Abierto,NA
1209,"Simpson Outlaw Bandit Snell/dot Casco De Motocicleta, Negro",51.99,NA,0,3,12,4.332,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/UP-SHOP,https://articulo.mercadolibre.cl/MLC-468652517-hjc-pinlock-tapon-para-los-oidos-set-con-funda-casco-de-moto-_JM,NA,NA,NA,NA,NA,#468652517,NA,NA,HJC,NA,NA,NA,NA,0.96 lb,Integral,NA
1210,Cascos De Moto Y Deportes De Motor Afx 0104-1371,164.781,NA,0,NA,6,27.464,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/IMPOGLOBAL.COM,https://articulo.mercadolibre.cl/MLC-486337084-cascos-de-moto-y-deportes-de-motor-afx-0104-1371-_JM,NA,NA,NA,NA,NA,#486337084,NA,NA,AFX,NA,Y,NA,NA,NA,Rebatible,NA
1211,Casco Moto Ls2 Niños Ff392 Jr. Negro,59.99,NA,NA,13,12,4.999,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MOTOXTREME.CL?brandId=329,https://articulo.mercadolibre.cl/MLC-467386744-casco-moto-ls2-ninos-ff392-jr-negro-_JM,NA,NA,NA,NA,NA,#467386744,"S,M,L",NA,LS2,NA,FF392 JUNIOR,Integral,NA,1250 g,NA,NA
1212,Biltwell Gringo Solid Casco Integral Casco De Motocicleta  ,614.99,NA,0,3,12,51.249,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/UP-SHOP,https://articulo.mercadolibre.cl/MLC-468653801-simpson-outlaw-bandit-snelldot-casco-de-motocicleta-negro-_JM,NA,NA,NA,NA,NA,#468653801,NA,NA,NA,NA,NA,NA,NA,3 lb,Integral,NA
1213,Candado Antirrobo Para Casco De Motocicleta Yamaha Mt-10,41.352,NA,0,NA,6,6.892,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/AKAESCHILESPA,https://articulo.mercadolibre.cl/MLC-497031787-candado-antirrobo-para-casco-de-motocicleta-yamaha-mt-10-_JM,NA,NA,NA,NA,NA,#497031787,NA,NA,NA,NA,NA,Abierto,NA,NA,NA,NA
1214,Casco De Motocicleta Autopdr Helmets 3/5 Open Chopper Bike,111.291,NA,0,99,6,18.548,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MIMOSPA,https://articulo.mercadolibre.cl/MLC-478239755-casco-de-motocicleta-autopdr-helmets-35-open-chopper-bike-_JM,NA,NA,NA,NA,NA,#478239755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1215,Biltwell Gringo Solid Casco Integral Casco De Motocicleta  ,265.99,NA,0,3,12,22.166,NA,Envío gratis a todo el país,NA,NA,5,2,https://perfil.mercadolibre.cl/UP-SHOP,https://articulo.mercadolibre.cl/MLC-470767324-biltwell-gringo-solid-casco-integral-casco-de-motocicleta-_JM,2,0,0,0,0,#470767324,NA,NA,Biltwell,NA,Gringo,Integral,NA,3.55 lb,NA,NA
1216,Cascos De Moto Y Deportes De Motor Bell 7075804,373.787,NA,0,100,6,62.298,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/IMPOGLOBAL.COM,https://articulo.mercadolibre.cl/MLC-488442995-cascos-de-moto-y-deportes-de-motor-bell-7075804-_JM,NA,NA,NA,NA,NA,#488442995,NA,NA,Bell,NA,NA,NA,NA,NA,Rebatible,NA
1217,Cara Enmascarar Táctico Casco Masksunglas Motocicleta Casco,23.966,NA,0,200,12,1.997,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/CIMAALEGRIACL,https://articulo.mercadolibre.cl/MLC-474594630-cara-enmascarar-tactico-casco-masksunglas-motocicleta-casco-_JM,NA,NA,NA,NA,NA,#474594630,NA,NA,NA,NA,NA,Integral,NA,1510 g,NA,Black
1218,Gafas De Protección Medio Casco Vintage Piloto Deporte Moto,2.271,NA,0,15,12,189,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/SUNTEKSTORECL,https://articulo.mercadolibre.cl/MLC-459297708-gafas-de-proteccion-medio-casco-vintage-piloto-deporte-moto-_JM,NA,NA,NA,NA,NA,#459297708,NA,NA,NA,NA,NA,NA,NA,NA,Abierto,NA
1219,Un Casco De Motocicleta K-1 De Cara Completa Para Adultos Un,252.32,NA,0,100,6,42.053,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/IMPOGLOBAL.COM,https://articulo.mercadolibre.cl/MLC-490821708-un-casco-de-motocicleta-k-1-de-cara-completa-para-adultos-un-_JM,NA,NA,NA,NA,NA,#490821708,NA,NA,AGV,K-1,NA,Rebatible,NA,NA,NA,Black
1220,"Casco De Moto De Cara Abierta Hjc Is-33 Ii (plata, Medio)",198.057,NA,0,100,6,33.010,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/2EBOX,https://articulo.mercadolibre.cl/MLC-474657691-casco-de-moto-de-cara-abierta-hjc-is-33-ii-plata-medio-_JM,NA,NA,NA,NA,NA,#474657691,NA,NA,HJC,IS-33 II,NA,NA,NA,2.15 kg,Integral,NA
1221,Visor De Casco De Motocicleta De Cara Completa Para Agv K3sv,6.235,NA,0,9,12,520,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/CARMOTORSPORTSCL,https://articulo.mercadolibre.cl/MLC-471932680-visor-de-casco-de-motocicleta-de-cara-completa-para-agv-k3sv-_JM,NA,NA,NA,NA,NA,#471932680,NA,NA,AGV,K-3 SV,K-3 SV,NA,NA,NA,NA,NA
1222,Viseras De Casconueva Motocicleta Full Face Casco Modular..,31.316,NA,0,2,12,2.610,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/SPICEIMPORTSCL,https://articulo.mercadolibre.cl/MLC-479249440-viseras-de-casconueva-motocicleta-full-face-casco-modular-_JM,NA,NA,NA,NA,NA,#479249440,NA,NA,WOW,NA,NA,NA,NA,NA,Abierto,NA
1223,Casco De Motocicleta Chin Mount Para Yi Action Camera,5.629,NA,0,999,12,469,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/LANLINGXINCL,https://articulo.mercadolibre.cl/MLC-476173885-casco-de-motocicleta-chin-mount-para-yi-action-camera-_JM,NA,NA,NA,NA,NA,#476173885,NA,NA,Telesin,NA,NA,NA,NA,NA,Integral,NA
1224,Cascos De Moto Safe Doble Visor Motorcycle Moto Helmet Black,18.23,NA,0,6,12,1.519,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/BETTERONECL,https://articulo.mercadolibre.cl/MLC-496347679-cascos-de-moto-safe-doble-visor-motorcycle-moto-helmet-black-_JM,NA,NA,NA,NA,NA,#496347679,NA,NA,Jiekai,NA,no model,Rebatible,NA,NA,NA,NA
1225,Casco Moto Ls2 Ff390 Breaker Physics Negro Rojo,118.75,NA,3,14,12,9.896,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MOTOXTREME.CL?brandId=329,https://articulo.mercadolibre.cl/MLC-464709342-casco-moto-ls2-ff390-breaker-physics-negro-rojo-_JM,NA,NA,NA,NA,NA,#464709342,"M,L,XL",NA,LS2,PHYSICS,FF390 BREAKER,Integral,Unisex,1400 g,NA,NA
1226,Ilm Bluetooth Integrado Modular Flip Up Casco De Motocicleta,259.2,NA,0,100,6,43.200,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/2EBOX,https://articulo.mercadolibre.cl/MLC-483841884-ilm-bluetooth-integrado-modular-flip-up-casco-de-motocicleta-_JM,NA,NA,NA,NA,NA,#483841884,NA,NA,ILM,NA,NA,NA,NA,2.56 kg,Integral,NA
1227,Casco Moto Abatible Yohe 950 Yellow White,65,NA,0,10,6,10.833,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/VIGA-MOTOS,https://click1.mercadolibre.cl/mclics/clicks/external/MLC/count?a=3IE57EsOef%2F7C%2FMXNtJz%2BVfor8pzj6QtOjpHrGV2KHeRArlDrXKFpxw13mf6mpOdIY97jMJLdPUsezfBiI%2BvdAz5OSGhmMnf6E1M80%2BLsBrdNTQiQPa1SqQEdGW1MITlYg7P9JJNSAg%2B79maUek5AANQwLS8GYVCr%2B3hUNqyt9IDbgq3XVD06sJSSNqwi%2B5sEmc8VZyk1emOyDSy1Qbk7J%2Frb6pXHboSomezIFm09B85VI1IB1VU%2FK5GgqiQLrvpsHcndOLj%2FL7Eu8R7WHaXzeTUZd%2F1udowWVEHGtSCuecnC6HPOTHCaQyKXTq%2FmelX5D38bF5CBCGjkTM9%2B1JwQVRwu3RIBEw5aDncZi3i%2B7yBimRe1eudLcUw0ArnRbFuEQZ%2F7vwVIJw3ZfUAPk7yChep7o9fIzUIellHlyYiC5d25BT2qLaZ5pBmlR8auqPzwKlDcGl49R18MEzx%2B70P0J%2Fh9Vz8OvFwcYvPaYiRtvA5S5x5BBGxRPbyCBE8u%2FPw%2BM3mci6gl31nx6uqhsQHeFVIv%2BPgXx04jNTVKwvkOCvVbhxdftYbTTVOZHulDT6tosxwtiYn7%2BojRsI%2F41Pr5sCcrY6G9U%2BoZehmJOIn53txwTwOEk0O1O8i5T2%2BpJ15FAaOngydicMTdUHfk3GdDvT7qWMeklg17kcf1y4GJ6Z1kbeJ3QRSrdb4flv91vt2wTId7n8P%2FaNNm1fhItauMcqz92FLM%2Fwa6E7taKN5M80no19ITa8ReqRZL6Bu5oeBYWzCi8YNLLIB%2BDMBLiIimWUlWzufcz2zqu6vlutLC2o7HkU1ZdhdJEZQQ%2BFNnkHR1%2BGsMcIlfbpq1%2BQCznExIi4h5ACSSwcmtSL1KvoJNrhReyz%2FDHwAvYlGNGxpc2SqSN3kv94iHVwMZtffXuym%2BzCDMx6tpLeewBQ4Yjjr6DDH%2Fx7mUKMAftjGBTUt%2BcJdwo89DgHt40gs2baVlrEALyK43ufa8imhySYRjaTsQ%2Fjf2pevgYutcwuiVoADIjDML6Gloy5RwrEauD5tBimMQ1PEmv22wTLZIekxONRuMKAX8fGDZr2xqBIkYArQJBj0oLUTr4Vajeh69t6VwlmThhOuES10KJX%2BTuoUJeZ8r278DksxJrImBzDQVtDD74nXXqgbr3OeUUqhNIkRT0qhFuiyGxteru5VvMRhbh5S1exSZmRwu1Ejb0YlO933gVAMrKurWHqCXn00c7YW%2BeMj0BjsaGp1ISsOlDNeCcJXl2Lc9mkUPZ8lVHIJouWOLAxsEDPcY%2FTQaAOTbJuwaUc%2BErPMWSGvs0qcybbhLoy6Lly8A00ERmEcuj82ZuEnNBxzmXvdu90Wapegx9lt9Tc8zxej3%2F%2Fjo6%2Fl4o7ZXSgKfKCs%2FFFVEaVbEtKqQ4TCAfp2n1X88jefEuwdbnLLfRxgnPkFaxZhkd4N3GV2GqA2f5g1N3NXMiHDmpL7LDhJkPpmNMFd6DT6vpUe1IGrvu5eM0KpJpBTZtr53tpqggnLBqM8pYhu%2Fw%2BWbHDmUl4Faq%2BdolH0cr1m6xZ6zATjnFtq0BBtAhVq6V5Rq%2BFSBwp84RI5Kg3HwxFA%2BVxFn34A5KssRlOA%2Bu5hz33chALhYAUXDlS4TDDqRPMsYKN7yTkccF%2FcdNP%2B8GAZl%2B8AHs0ycaEx2IIH%2BvO71ki4VPLMyD8xTIgn8y97ZysBSs%2Bzg0oGd3X8CIUZi4VmTjPm2a1ZJ3gfz2x4jTP33SmwFpt7keyAmR%2FVHZEmGTbEJj6HkvITN2qODlKvkj3fG1jzKYMujTvmBw%3D%3D,NA,NA,NA,NA,NA,#456425577,NA,NA,Yohe,NA,950 abatible,NA,NA,NA,Rebatible,NA
1228,Casco Moto 4rs 168 Abatible Negro Mate Certificado Dot L,39,NA,0,999,12,3.250,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DEMMVENTAS,https://articulo.mercadolibre.cl/MLC-497920653-casco-moto-4rs-168-abatible-negro-mate-certificado-dot-l-_JM?searchVariation=40693386711,NA,NA,NA,NA,NA,#497920653,Negro mate,L,4rs,NA,168,Rebatible,Unisex,1450 g,NA,NA
1229,Mitad Abierto Cara De La Motocicleta Casco Con Gafas De Prot,20.493,NA,0,200,12,1.708,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/COMPRALEGRECL,https://articulo.mercadolibre.cl/MLC-483851386-mitad-abierto-cara-de-la-motocicleta-casco-con-gafas-de-prot-_JM,NA,NA,NA,NA,NA,#483851386,NA,NA,No Brand,NA,others,Integral,Unisex,750 g,NA,NA
1230,Casco De Moto Jiekai Casco De Montar A Caballo Con Casco De,18.748,NA,0,21,12,1.562,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/GLOBALBUYCL,https://articulo.mercadolibre.cl/MLC-486106425-casco-de-moto-jiekai-casco-de-montar-a-caballo-con-casco-de-_JM,NA,NA,NA,NA,NA,#486106425,NA,NA,Jiekai,NA,JK-512,NA,NA,NA,Abierto,NA
