search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Modelo,Potência de saída (RMS),Tipos de alto-falante,Tipos de filtros do alto-falante,Lugares de colocação,Formato do alto-falante,Configuração de canais,Quantidade de alto-falantes,Peso,Linha,Voltagem,Conectores de entrada,Sensibilidade de entrada,Largura,Profundidade,Altura,Resposta máxima em frequência,Resposta mínima em frequência,Cor
930, Caixa Caixinha Som Portatil Via Bluetooth Mp3 Pendrive Pc ,339,NA,8,1,12x,32.49,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,540,https://perfil.mercadolivre.com.br/JKRDEARAUJO,https://produto.mercadolivre.com.br/MLB-1192424373-case-capa-bolsa-maleta-p-lancamento-caixa-de-som-jbl-boombox-_JM,424,46,21,20,29,#1192424373,JBL,Boombox,NA,SOMENTE CAPA CASE PARA JBL BOOMBOX,SOMENTE CAPA CASE PARA JBL BOOMBOX,SOMENTE CAPA CASE PARA JBL BOOMBOX,SOMENTE CAPA CASE PARA JBL BOOMBOX,SOMENTE CAPA CASE PARA JBL BOOMBOX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
931, Caixa De Som Bluetooth Q3 Usb Mp3 Aux Com Suporte Celular ,36,NA,64,57,6x,6.00,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/SIRI7664513,https://produto.mercadolivre.com.br/MLB-1226306268-caixa-som-charge3-mini-bluetooth-potede-promoco-_JM,NA,NA,NA,NA,NA,#1226306268,JBL,charge3 mini,10 W,Tweeter,Tweeter,De teto,Caixa,5.1,2,400 g,NA,NA,NA,30 dB,NA,NA,NA,20 Hz,65 Hz,NA
932, 2 Unidades - Caixa Som Fusca Caixinha Portátil Carro Mp3 Usb ,179,NA,6,2,12x,14.99,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.9,1497,https://perfil.mercadolivre.com.br/IMPORIUM+ELETRONICOS,https://produto.mercadolivre.com.br/MLB-1116833438-caixa-de-som-jbl-go-2-verde-original-bluetooth-c-nota-fiscal-_JM,1374,98,18,4,3,#1116833438,JBL,GO 2,3 W,NA,Passivo,NA,NA,NA,1,0.18 kg,NA,NA,NA,80 dB,NA,NA,NA,20 kHz,180 Hz,NA
933, Case Capa Bolsa Maleta P Lançamento Caixa De Som Jbl Boombox ,179,NA,11,1,12x,14.99,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.9,1497,https://perfil.mercadolivre.com.br/IMPORIUM+ELETRONICOS,https://produto.mercadolivre.com.br/MLB-1103569169-caixa-de-som-jbl-go-2-preto-original-bluetooth-c-nota-fiscal-_JM,1374,98,18,4,3,#1103569169,JBL,GO 2,3 W,NA,Passivo,NA,NA,NA,1,0.18 kg,NA,NA,NA,80 dB,NA,NA,NA,20 kHz,180 Hz,NA
934, Caixa Som Charge3 Mini Bluetooth Potede Promoção ,419,NA,43,13,12x,35.00,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.3,39,https://perfil.mercadolivre.com.br/SANBOX-BR,https://produto.mercadolivre.com.br/MLB-1107710230-caixa-de-som-amplificada-amvox-150w-potente-garantia-_JM,24,7,4,3,1,#1107710230,AMVOX,ACA 768,150 W,Tweeter,Tweeter,NA,Caixa,NA,NA,NA,NA,110/220V (Bivolt),USB,NA,NA,NA,NA,NA,NA,Preto
935, Caixa De Som Jbl Go 2 Verde Original Bluetooth C Nota Fiscal ,454,NA,6,9,12x,37.88,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/BANANA-SHOP,https://produto.mercadolivre.com.br/MLB-1172084145-caixa-som-amplificada-bluetooth-200w-mp3-portatil-led-2-sub-_JM,NA,NA,NA,NA,NA,#1172084145,Amvox,ACA 200 TURBO PRETO BIVOL,200 W,Subwoofer e Tweeter,Ativo,"De piso, De mesa",Caixa,2.1,NA,5.75 kg,NA,110/220V (Bivolt),NA,NA,NA,NA,NA,NA,NA,Preto
936, Caixa De Som Jbl Go 2 Preto Original Bluetooth C Nota Fiscal ,238,NA,8,9992,12x,19.91,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.3,61,https://perfil.mercadolivre.com.br/RELU+MAGAZINE,https://produto.mercadolivre.com.br/MLB-1141429599-caixa-som-micro-system-21-bluetooth-1000w-mp3-fm-pc-bivolt-_JM,40,6,9,3,3,#1141429599,XTrad,XDG-13,20 W,NA,Ativo,NA,Caixa,NA,NA,NA,NA,90V,NA,NA,NA,NA,NA,NA,NA,Preto
937, Caixa De Som Amplificada Amvox 150w Potente + Garantia ,219,NA,7,93,12x,18.32,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.9,241,https://perfil.mercadolivre.com.br/SPORT+CARROS,https://produto.mercadolivre.com.br/MLB-1261573645-caixa-de-som-portatil-taramps-bt12-bt-12-bluetooth-e-p2-_JM,218,20,2,0,1,#1261573645,Taramps,BT 12,16 W,Caixa bt,Ativo,Portátil,Caixa bt,1,2,0.676 kg,NA,NA,Auxiliar,NA,NA,NA,NA,NA,NA,NA
938, Caixa Som Amplificada Bluetooth 200w Mp3 Portátil Led 2 Sub ,320,NA,6,14,12x,26.67,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/EMANX+ELETRO,https://produto.mercadolivre.com.br/MLB-1221365019-combo-2-google-home-mini-caixa-de-som-speaker-wi-fi-vitrine-_JM,NA,NA,NA,NA,NA,#1221365019,Google,Google Home Mini,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
939, Caixa Som Micro System 2.1 Bluetooth 1000w Mp3 Fm Pc Bivolt ,33,NA,67,14,6x,5.66,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5,2,https://perfil.mercadolivre.com.br/MAGAZINEHELENA,https://produto.mercadolivre.com.br/MLB-919667744-caixa-musica-som-bluetoot-amplificadora-spotify-youtube-309-_JM,2,0,0,0,0,#919667744,Golden,MS-246,8 W,Redondo,Papel,Portátil,Caixa,Automático,1,NA,Reader Speaker,NA,USB,NA,NA,NA,NA,NA,NA,NA
940, Caixa De Som Portatil Taramps Bt12 Bt-12 Bluetooth E P2 ,239,NA,25,5,12x,19.92,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,5,1,https://perfil.mercadolivre.com.br/DELOX+OFICIAL?brandId=1640,https://produto.mercadolivre.com.br/MLB-1068365655-caixa-de-som-trc-213-retr-35w-rms-bluetooth-madeira-_JM,1,0,0,0,0,#1068365655,TRC,TRC213,35 W,NA,NA,NA,Caixa,NA,NA,2.08 kg,NA,Bivolt chaveado,USB,NA,NA,NA,NA,NA,NA,Madeira
941, Combo 2 Google Home Mini Caixa De Som Speaker Wi-fi Vitrine ,169,NA,138,258,12x,16.25,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.9,1497,https://perfil.mercadolivre.com.br/STOCKCARNETBRASIL,https://produto.mercadolivre.com.br/MLB-1081544265-speaker-bluetooth-jbl-go2-original-cinnamon-_JM,1374,98,18,4,3,#1081544265,JBL,GO 2,3 W,Woofer,Ativo/Passivo,De piso,Caixa,NA,1,NA,NA,NA,NA,80 dB,NA,NA,NA,NA,NA,Ativo/Passivo
942, Caixa Musica Som Bluetoot Amplificadora Spotify Youtube 309 ,119,NA,76,14,12x,11.46,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5,2,https://perfil.mercadolivre.com.br/B3+BRINQUEDOS,https://produto.mercadolivre.com.br/MLB-1060249487-caixa-caixinha-de-som-20w-portatil-bluetooth-mp3-usb-fm-a709-_JM,2,0,0,0,0,#1060249487,Altomex,A7099,20 W,NA,Woofer,De piso,Caixa,NA,NA,400 g,A7099,110/220V,Entrada para Microfone,NA,NA,NA,NA,NA,NA,NA
943, Caixa De Som Trc 213 Retrô 35w Rms Bluetooth Madeira ,159,NA,10,20,12x,15.28,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4,1,https://perfil.mercadolivre.com.br/MERCADOFACILSHOP,https://produto.mercadolivre.com.br/MLB-1120317299-caixa-de-som-pulse-bluetooth-hands-free-sp247-com-nfe-_JM,0,1,0,0,0,#1120317299,Pulse,SP247,NA,NA,NA,NA,Caixa,NA,NA,NA,NA,NA,Auxiliar,80 dB,NA,NA,NA,NA,NA,NA
944, Speaker Bluetooth Jbl Go2 Original Cinnamon ,122,NA,23,21,12x,10.21,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.3,1871,https://perfil.mercadolivre.com.br/BH3ELETRONICO,https://produto.mercadolivre.com.br/MLB-1223820761-caixa-som-bluetooth-portatil-xtreme-mini-40w-potente-fm-_JM,1217,321,170,67,96,#1223820761,JBL,Xtreme Grande,40 W,NA,Passivo,NA,NA,2.1,2,780 g,Xtreme,(Bivolt),Leitor SD,80 dB,NA,NA,NA,20 kHz,70 Hz,NA
945, Caixa Caixinha De Som 20w Portátil Bluetooth Mp3 Usb Fm A709 ,590,NA,6,1,12x,49.20,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/LOJADITUDOTEM.RJ,https://produto.mercadolivre.com.br/MLB-1197428322-caixa-som-amplificada-portatil-rodinhas-bluetooth-sd-amvox-_JM,NA,NA,NA,NA,NA,#1197428322,AMVOX,00503352,290 W,NA,Ativo,NA,Caixa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
946, Caixa De Som Pulse Bluetooth Hands Free Sp247 - Com Nfe ,419,NA,17,1,12x,40.13,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.9,2909,https://perfil.mercadolivre.com.br/RODRIGO+BELORINI,https://produto.mercadolivre.com.br/MLB-1072030028-caixa-som-jbl-flip-4-original-promoco-_JM,2642,188,38,11,30,#1072030028,JBL,Flip 4,16 W,Subwoofer,Subwoofer,De parede,Caixa,NA,NA,NA,Flip Series,NA,NA,80 dB,NA,NA,NA,NA,NA,NA
947, Caixa Som Bluetooth Portatil Xtreme Mini 40w Potente Fm ,409,NA,3,3,12x,34.15,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/ELETROPONTOCOMLTDA,https://produto.mercadolivre.com.br/MLB-1273765639-caixa-de-som-portatil-jbl-tuner-fm-bluetooth-_JM,NA,NA,NA,NA,NA,#1273765639,JBL,Tuner,5 W,NA,NA,NA,NA,NA,NA,445 g,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
948, Caixa Som Amplificada Portátil Rodinhas Bluetooth Sd Amvox ,250,NA,7,48,12x,20.83,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/OLIST?brandId=866,https://produto.mercadolivre.com.br/MLB-1223563179-caixa-de-som-hopestar-h20-wireless-bluetooth-preto-_JM,NA,NA,NA,NA,NA,#1223563179,Hopestar,NA,NA,NA,NA,NA,NA,NA,NA,1600 g,NA,NA,NA,NA,NA,NA,NA,NA,NA,Preto
949, Caixa Som Jbl Flip 4 Original Promoção ,647,NA,8,5,12x,61.88,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/SULMART+BR,https://produto.mercadolivre.com.br/MLB-1146945872-caixa-de-som-jbl-horizon-bluetooth-radio-relogio-fm-alarme-_JM,NA,NA,NA,NA,NA,#1146945872,JBL,Horizon,10 W,NA,Ativo,De piso,Caixa,NA,NA,0.89 kg,NA,NA,Auxiliar,NA,NA,NA,NA,NA,NA,NA
950, Caixa De Som Portátil Jbl Tuner Fm Bluetooth ,124,NA,15,5,12x,10.41,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.3,1871,https://perfil.mercadolivre.com.br/COUTINHO%C2%B4S,https://produto.mercadolivre.com.br/MLB-1260074815-caixa-de-som-portatil-bluetooth-xtreme-mini-40w-usb-aux-_JM,1217,321,170,67,96,#1260074815,JBL,xtreme mini,40 W,Woofer,Ativo/Passivo,NA,Caixa,NA,1,NA,NA,NA,USB,80 dB,NA,NA,NA,20 kHz,70 Hz,NA
951, Caixa De Som Hopestar H20 Wireless Bluetooth Preto ,119,NA,62,1,12x,11.37,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5,1,https://perfil.mercadolivre.com.br/I.GO+ELETRONICOS,https://produto.mercadolivre.com.br/MLB-938727821-caixa-som-bluetooth-caixinha-pendrive-usb-p2-atacado-kit-4un-_JM,1,0,0,0,0,#938727821,Grasep,BH1064,6 W,Woofer,Ativo/Passivo,Mesa,Caixa,2.1,1,465 g,Portátil,DC 5V,USB,NA,12 cm,9 cm,14 cm,22000 Hz,120 Hz,Sortidas
952," Caixa De Som, Logitech, Ue Wonderboom, Bluetooth, Unicorn ",484,NA,8,79,12x,40.38,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,5,1,https://perfil.mercadolivre.com.br/GLOBALDISTRIBUIODEBENS?brandId=1397,https://produto.mercadolivre.com.br/MLB-1057825919-caixa-de-som-logitech-ue-wonderboom-bluetooth-unicorn-_JM,1,0,0,0,0,#1057825919,JBL,984-001249,10 W,NA,Ativo,Portátil,Caixa,.,NA,425 g,NA,NA,NA,NA,NA,NA,10.2 cm,NA,NA,NA
953, Caixinha Caixa Som Charge 3 Mini Bluetooth Potende Promoção ,45,NA,26,46,6x,7.65,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/CRHA5032219,https://produto.mercadolivre.com.br/MLB-1274598929-caixinha-caixa-som-charge-3-mini-bluetooth-potende-promoco-_JM,NA,NA,NA,NA,NA,#1274598929,JBL,3 mini,25 W,Tweeter,Tweeter,NA,Caixa,NA,NA,400 g,Creature,NA,NA,NA,NA,NA,NA,NA,NA,NA
954, Caixa Som Rádio Retrô Vintage Bluetooth Mp3 Fm Am Portátil ,89,NA,26,9996,12x,8.57,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,3,https://perfil.mercadolivre.com.br/RELU+MAGAZINE,https://produto.mercadolivre.com.br/MLB-1132347316-caixa-som-radio-retr-vintage-bluetooth-mp3-fm-am-portatil-_JM,2,1,0,0,0,#1132347316,XTrad,XDG-14 RADIO AM/FM,10 W,Woofer,NA,NA,Caixa,NA,NA,NA,NA,110V/220V (Bivolt),Auxiliar,NA,15 cm,9 cm,21 cm,NA,NA,NA
955, Caixa De Som Portatil Mini Vibe Beats Para Celular Tablet ,14,NA,22,4,2x,7.84,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5,1,https://perfil.mercadolivre.com.br/WEBIMPORTCENTER,https://produto.mercadolivre.com.br/MLB-813858087-caixa-de-som-portatil-mini-vibe-beats-para-celular-tablet-_JM,1,0,0,0,0,#813858087,Vibe Beats,V 10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
956, Caixa De Som Jbl Boombox Portatil Bluetooth Original Verde ,1995,NA,6,22,12x,190.67,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,540,https://perfil.mercadolivre.com.br/SHOP+PRATICO,https://produto.mercadolivre.com.br/MLB-1071235452-caixa-de-som-jbl-boombox-portatil-bluetooth-original-verde-_JM,424,46,21,20,29,#1071235452,JBL,Boombox,60 W,NA,Ativo,NA,NA,NA,NA,7.135 g,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
957," Par Alto Falante Jbl Caixa De Som Flip 3 (nd) Orig, Novo Nf ",200,NA,7,15,12x,16.67,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.8,669,https://perfil.mercadolivre.com.br/BSTECNLOGIA,https://produto.mercadolivre.com.br/MLB-1196912791-par-alto-falante-jbl-caixa-de-som-flip-3-nd-orig-novo-nf-_JM,574,69,12,4,10,#1196912791,JBL,Flip 3,16 W,NA,PORTÁTIL,CAIXA DE SOM - JBL,QUADRADO,NA,NA,NA,NA,NA,NA,80 dB,NA,NA,NA,20 kHz,85 Hz,NA
958, Caixa Som Ambiente Jbl Selenium C621 Preto C621p 100w Par ,489,NA,47,200,12x,46.82,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,5,2,https://perfil.mercadolivre.com.br/AUDIOB+SHOP,https://produto.mercadolivre.com.br/MLB-1034753845-caixa-som-ambiente-jbl-selenium-c621-preto-c621p-100w-par-_JM,2,0,0,0,0,#1034753845,JBL,C-621,50 W,NA,Passivo,NA,Caixa,NA,1,3.225 kg,Ambientare,1,NA,90 dB,22 cm,18 cm,29 cm,20 kHz,85 Hz,NA
959, Caixa Som Amplificada Bluetooth 40w Led Dj Fm Usb Mp3 Preto ,164,NA,NA,200,12x,15.77,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/BEATRIZ.ELETRONICOS,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=u3yq0gAjLhkQZACy9fjU7%2FPGLN1oWiwgCsrYqzU6drlO8edKIrX1t%2BuFlur7tQSKD335qHzjVTJuewlr5pq1AU%2FZ2xO4uXZhnnYQ%2BJ%2BPfQ4iy%2BzJyTy0gVAiI9TFI%2FdN96AcGbaru%2FWIcDctFzId5WsAYZ7kb1fxko43j4gAZ98GsM53WHf3HNIOf3qkelsgTl0vb%2ByhuswrSf6Q2MIdiJtrAqef01KHi%2FweZiSaQzvwhgrG9F5GDXHibH%2BkebeQXHREJluxcP4VVVvN6ZVbNmx%2FZhePBUbx0JnMrbEXSJQNW3oJRM1KDgkRqjiVutdgDVaetL6uq6FCAMXPFFLaWB%2FbPMsV5yeqoynsPCHZ2rgQs2oN8L9qookTm5L%2F4i9uUKX8aIHB5NxPVgGi8VHdfyBrZU8jKK43SvMn5GpRRTRTf4dxqnp%2FWO5lV3Fg7yVQ16RZQLodFFNN40X4c%2BoUNZtMJwOfkApORLxBsA0UJY1aBqO%2FIA1gc6aeSnDDuoNPerYwf2RWNGloOrVGngenv5o0cQADdvdyZcwW%2FaUTstjFRvDeyCGRmJA6hMTUpeNjrDIoLjp3%2FRe2en2JBrG%2FeLHFFrms3fv6HJ2Zhm9DRosVc984yVrMNMPmhZ9O6KNPDf%2FqWIwiSU5mPKqLDtqINXqjZqUXeA%2BljVKq2kVQCIhntVELflgwtzLTgK2dXToIWMgyly2iktrpzUDb12BrCDB4QEW5E7%2BTKzTtsnu0a2D17z9t2GONatzBmHtTI1P9QfAUImXJvqxX%2BtigBiSsVLrW%2F%2BODAm0L7zMARPgcgxvRRnRODNqyV6Jpdqc7JubugZIeQYcE49d5P%2FEBJEKnz4SOcJX0mXGGUusQD%2BgPAJ0tHHBWUM%2FFnxEbrHTpe%2FTh3D1bG%2BHxE0TYRwHGfyM%2B3ntT2tvgyD%2FG8e03TRVRzwocU8cKIloP5SWGV3JvA4hSAMgukUR00wNOTginAfGO03IouMiUIaL1fhUOkCILNP1X7L3mbta1VUw3ZBgsAdUYcSGo4%2FO%2F1TtSSzhX6K5CApaN28GpJdApzLkqdOwk9cyhxl%2FWoZIN3aOFu7a3HsjlEZs9%2BzwpVPSSZaYczB7UW2XHp2wtnNAdaUzcXk5zbzd5Z%2BQhf2msaBfqxpxEMd4Qum8%2FDWPBAKwgCk7P%2Fu17fjb6dyobtz7llUqQTcXgN55ewBcbfzvX%2BvZruNk9eDoRjxa4Y35KhgYjgOaw5h32YC0%2FgRAvoMtW7i3PXZEhJYAUctj9uPJafdnWbBlMVdqkIhIDyXS%2Fb3s7AKsIQQndMcp%2F3MhyH8Gbv43AKxN%2FKRRNBrKDVuKNyChQxpGaqUVb7wd4eW9kRqXhrIX0K8u7%2BbTxBfnEMHKih3WKROfcOTGhY24R%2BOoyGGC4Gz1vbFv8Cy5f7%2BbdtEHnXP9lOZRTtr50Mh%2Fg0gLw0Wxvw6QIv2OXtIxS8j1ao680EZENzBvWEFBki3Jo76%2B0S6IYgMyZgNxqH3c8h4M87f8yFXviDIh8v4plYSU9VpaXxHdHkji2UChkUH3AYPvnL8ZTP5wpXFg4S4Yzu0AiFhg9S5NSD8Erkd1QvYwNsV78FJvV7ObR1FTJ1v6euGUTs%2FMMmBLAn8rZt%2F6Bo6RZEQGX6rtKzA3jPjwER9VfebbIQL9QPBAh%2FaCKZslhlvxOE2HRr3wduyU4S3e8TjxvEhquELzoY5eMge6f4jyvzR3M3IdAat%2FStV5uhCCnWmKGwJM02u78F9LyLg3cY%2FyZdWBON1TfjgIX0haaaPG5V1LL8LzaTts58XuDgTKUC5eXydq%2BBs9HhO7gBW6Es%2F5n%2FmrAIpvj3y7YOxiYl7rq%2FUTfiaXy6aabA8Vl08o4t86c3xWY7kLuxE1sEdwjMLEXUDxFc0JJCu5jny7K9tayvQWp,NA,NA,NA,NA,NA,#1272777892,Tomate,Mts-2000A,40 W,imbutido,Ativo,"praia , sitio , praca , casa , festa",Caixa,2.1,NA,NA,NA,NA,Auxiliar,NA,NA,NA,NA,NA,NA,NA
960, Caixa Amplifica Jbl Party Box 300 Pronta Entrega ,273,NA,4,993,12x,22.75,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/OBVIUS_ACOUSTIC_BOX,https://produto.mercadolivre.com.br/MLB-1128634365-caixa-som-amplificada-bluetooth-40w-led-dj-fm-usb-mp3-preto-_JM,NA,NA,NA,NA,NA,#1128634365,Grasep,D-BH2705,NA,NA,NA,NA,NA,NA,NA,2.325 kg,NA,NA,NA,NA,36 cm,22 cm,23 cm,NA,NA,NA
961, Caixa Som Portatil Solar Lelong Radio Am/fm Bluetooth ,2599,NA,2,5,12x,216.66,NA,Entrega a combinar com o vendedor,NA,NA,4.8,34,https://perfil.mercadolivre.com.br/ISRAELESMAGALHAES,https://produto.mercadolivre.com.br/MLB-1167929250-caixa-amplifica-jbl-party-box-300-pronta-entrega-_JM,29,4,0,0,1,#1167929250,JBL,BOX 300,120 W,NA,Ativo,NA,Caixa,NA,NA,NA,Box,NA,RCA,NA,NA,NA,NA,NA,NA,NA
962, Caixa De Som Pulse Waterproof 15w Preta Sp245 - Com Nfe ,159,NA,5,3,12x,13.25,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/MEGAMAISSTORE,https://produto.mercadolivre.com.br/MLB-1210076039-caixa-som-portatil-solar-lelong-radio-amfm-bluetooth-_JM,NA,NA,NA,NA,NA,#1210076039,Lelong,LE670,10 W,NA,NA,Portatil,Caixa,NA,NA,NA,NA,NA,USB,NA,NA,NA,NA,NA,NA,NA
963, Caixa Som Amplifica Bluetooth 40w Led Dj Fm Usb Mp3 Vermelho ,212,NA,10,6,12x,20.35,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,5,1,https://perfil.mercadolivre.com.br/MERCADOFACILSHOP,https://produto.mercadolivre.com.br/MLB-1130054437-caixa-de-som-pulse-waterproof-15w-preta-sp245-com-nfe-_JM,1,0,0,0,0,#1130054437,Pulse,SP245,15 W,NA,NA,NA,Caixa,NA,NA,NA,NA,NA,Auxiliar,80 dB,NA,NA,NA,NA,NA,NA
964, Bolsa Capa Case Jbl Charge 3 Rígida Super Resistente ,274,NA,6,993,12x,22.83,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/TUDO+SOUND,https://produto.mercadolivre.com.br/MLB-1108864964-caixa-som-amplifica-bluetooth-40w-led-dj-fm-usb-mp3-vermelho-_JM,NA,NA,NA,NA,NA,#1108864964,Grasep,D-BH2705,NA,NA,NA,NA,NA,NA,NA,2.325 kg,NA,NA,NA,NA,36 cm,22 cm,23 cm,NA,NA,NA
