search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Modelo,Cor,Potência de saída (RMS),Formato do alto-falante,Conectores de entrada,Sensibilidade de entrada,Largura,Profundidade,Altura,Peso,Linha,Voltagem,Tipos de alto-falante,Tipos de filtros do alto-falante,Lugares de colocação,Configuração de canais,Quantidade de alto-falantes,Resposta máxima em frequência,Resposta mínima em frequência
1607, Mini Caixa De Som Portátil Bluetooth Sound Box Usb 10w Sp155 ,120,NA,4,1,12x,10.00,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/MIXELETROCOMERCIO,https://produto.mercadolivre.com.br/MLB-1107211041-mini-caixa-de-som-portatil-bluetooth-sound-box-usb-10w-sp155-_JM,NA,NA,NA,NA,NA,#1107211041,Multilaser,SP155,NA,10 W,Caixa,NA,NA,NA,NA,NA,249 g,NA,NA,NA,NA,NA,NA,NA,NA,NA
1608, Jbl Link 20 Preto Original Superior A Jbl Charge 3 Com Nota ,729,NA,13,14,12x,60.75,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.9,17,https://perfil.mercadolivre.com.br/BETAPRES,https://produto.mercadolivre.com.br/MLB-1189080537-jbl-link-20-preto-original-superior-a-jbl-charge-3-com-nota-_JM,15,2,0,0,0,#1189080537,JBL,Link 20,Branca,20 W,Caixa,NA,NA,NA,NA,NA,NA,Link Series,NA,caixa,20w,ar,20w,NA,NA,NA
1609, Caixa De Som Bluetooth Amplificada Portátil Microfone Grátis ,149,NA,14,46,12x,12.50,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,167,https://perfil.mercadolivre.com.br/OUTERSHOP,https://produto.mercadolivre.com.br/MLB-1241476295-caixa-de-som-bluetooth-amplificada-portatil-microfone-gratis-_JM,123,23,9,8,4,#1241476295,Infokit,VC-M874BT,NA,12 W,Redondo,NA,NA,17 cm,14 cm,36.5 cm,NA,NA,NA,COAXIAL,Coaxial,Todos ambientes,ALTO FALANTE,NA,NA,NA
1610, Caixa De Som Bose Sound Link Colors 2 12x ,629,NA,2,18,12x,52.42,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.9,63,https://perfil.mercadolivre.com.br/SM2-DISTRIBUIDORA,https://produto.mercadolivre.com.br/MLB-1220537076-caixa-de-som-bose-sound-link-colors-2-12x-_JM,57,4,2,0,0,#1220537076,Bose,Soundlink Color 2,NA,NA,NA,Auxiliar,80 dB,NA,NA,NA,1.2 lb,SoundLink,NA,NA,Ativo,NA,NA,NA,NA,NA
1611, Caixinha De Som Mini Charge 3+ Bluetooth Sd Pen Drive Jbl ,53,NA,8,16,10x,5.39,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,2379,https://perfil.mercadolivre.com.br/CELIAGOMESHENRIQUE,https://produto.mercadolivre.com.br/MLB-1275447815-caixinha-de-som-mini-charge-3-bluetooth-sd-pen-drive-jbl-_JM,1765,338,134,52,90,#1275447815,JBL,Charge 3 mini,NA,15 W,Caixa,NA,80 dB,NA,NA,NA,NA,NA,NA,Tweeter,Subwoofer,"jbl, charge mini, caixinha de som, caixa de som, bluetooth",5.1,2,20 kHz,65 Hz
1612, Caixinha Som Bluetooth Tws Metal Amplificada Mini Speaker 3w ,35,NA,6,74,6x,6.48,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/FREEWAY+GAMES,https://produto.mercadolivre.com.br/MLB-1281098202-caixinha-som-bluetooth-tws-metal-amplificada-mini-speaker-3w-_JM,NA,NA,NA,NA,NA,#1281098202,Importado,FN-0006/M3,NA,3 W,Caixa,NA,NA,NA,NA,NA,70 g,NA,NA,Subwoofer,Subwoofer,Portátil,5.1,NA,NA,NA
1613, Kit 10 Caixinha Speaker Bluetooth Prova Chuveiro Banheiro ,212,NA,4,7106,12x,20.28,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/OTIMOS+PRODUTOS,https://produto.mercadolivre.com.br/MLB-1060523726-kit-10-caixinha-speaker-bluetooth-prova-chuveiro-banheiro-_JM,NA,NA,NA,NA,NA,#1060523726,Importado,A PROVA D'AGUA,NA,3 W,Caixa,NA,80 dB,NA,NA,NA,NA,NA,NA,Woofer,Ativo,Todos,1,NA,NA,NA
1614, Tampa Lateral Caixa Som Jbl Charge 3 (gg) Orig. C/nfe- Preto ,55,NA,4,12,10x,5.50,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.8,349,https://perfil.mercadolivre.com.br/BSTECNLOGIA,https://produto.mercadolivre.com.br/MLB-1179539273-tampa-lateral-caixa-som-jbl-charge-3-gg-orig-cnfe-preto-_JM,301,35,5,3,5,#1179539273,JBL,Charge 3,NA,NA,NA,NA,80 dB,NA,NA,NA,NA,NA,NA,NA,Passivo,NA,NA,NA,20 kHz,65 Hz
1615, Caixa De Som Bluetooth Jbl Boombox À Prova Dágua Cores ,1717,NA,5,13,12x,164.20,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,552,https://perfil.mercadolivre.com.br/QUALITYSP?brandId=515,https://produto.mercadolivre.com.br/MLB-1043525535-caixa-de-som-bluetooth-jbl-boombox-prova-dagua-cores-_JM,434,47,21,21,29,#1043525535,JBL,Boombox,NA,60 W,Caixa,NA,80 dB,NA,NA,NA,5.25 kg,NA,NA,NA,NA,NA,NA,NA,NA,NA
1616, Caixinha De Som Bluetooth Qualidade Usb Fm Sd Caminhonete ,120,NA,9,9998,12x,10.00,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,5,1,https://perfil.mercadolivre.com.br/RELU+MAGAZINE,https://produto.mercadolivre.com.br/MLB-1126748905-caixinha-de-som-bluetooth-qualidade-usb-fm-sd-caminhonete-_JM,1,0,0,0,0,#1126748905,XTrad,WS558,NA,10 W,NA,USB,NA,NA,NA,NA,NA,NA,NA,NA,NA,Portatil,NA,NA,NA,NA
1617, Mini Caixa Caixinha De Som Prova D'água Bluetooth Preto ,24,NA,5,95,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/ISSOOUAQUILO,https://produto.mercadolivre.com.br/MLB-1237653716-mini-caixa-caixinha-de-som-prova-dagua-bluetooth-preto-_JM,NA,NA,NA,NA,NA,#1237653716,PG,Cs1220,NA,4 W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1618, Caixa Caixinha Som Portatil Via Bluetooth Usb Fm Microfone ,119,NA,101,43,12x,9.99,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.1,156,https://perfil.mercadolivre.com.br/SELETOSTORE,https://produto.mercadolivre.com.br/MLB-1047561120-caixa-caixinha-som-portatil-via-bluetooth-usb-fm-microfone-_JM,85,32,18,7,14,#1047561120,Goldenultra,BT-1728,NA,8 W,Torre,Auxiliar,NA,17.5 cm,8.5 cm,27.3 cm,951 g,Caixa de Som Portátil Com Microfone,NA,Ativo,Ativo,Portátil,Digital,2,18 Hz,150 Hz
1619, Caixa Som Bluetooth Beats Portatil Usb Mp3 Radio Fm Micro Sd ,25,NA,32,255,5x,5.64,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/SELETOSTORE,https://produto.mercadolivre.com.br/MLB-868692772-caixa-som-bluetooth-beats-portatil-usb-mp3-radio-fm-micro-sd-_JM,NA,NA,NA,NA,NA,#868692772,Beats,WS-887,NA,5 W,NA,USB,80 dB,NA,NA,NA,NA,Bluetooth Speaker,Bivolt,NA,NA,NA,NA,1,NA,NA
1620, Caixa De Som Bluetooth Portátil Canhão 40w Mp3 Fm Usb Sd ,224,NA,NA,50,12x,18.74,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.3,103,https://perfil.mercadolivre.com.br/MERCADO.ELETRONICOS,https://produto.mercadolivre.com.br/MLB-1237884764-caixa-de-som-bluetooth-portatil-canho-40w-mp3-fm-usb-sd-_JM,65,19,5,8,6,#1237884764,Briwax,FBX-106,NA,40 W,portátil,USB,80 dB,NA,NA,NA,1.645 kg,Caixa de Som Portátil,NA,Super tweeter,Ativo,"BAR, CASA, LOJAS",5.1,NA,NA,NA
1621, Caixa Bluetooth Amplificada 40w Rms Extra Bass + Microfone ,254,NA,5,6,12x,21.25,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/POWER+ELETRONICOS,https://produto.mercadolivre.com.br/MLB-1164637112-caixa-bluetooth-amplificada-40w-rms-extra-bass-microfone-_JM,NA,NA,NA,NA,NA,#1164637112,Importada,FBX-106,NA,40 W,Caixa,Entrada para Microfone,NA,NA,NA,NA,2.4 kg,Portátil,NA,Woofer,Ativo,De piso,2.1,2,18 kHz,80 Hz
1622, Kit 15 Caixa De Som Bluetooth Atacado Aprova Dagua Banheiro ,299,NA,4,4,12x,25.00,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/SELETOSTORE,https://produto.mercadolivre.com.br/MLB-891337162-kit-15-caixa-de-som-bluetooth-atacado-aprova-dagua-banheiro-_JM,NA,NA,NA,NA,NA,#891337162,Yes,BTS-06,Branca,3 W,Caixa,Auxiliar,80 dB,NA,NA,NA,NA,Portatil,(Bivolt),NA,NA,NA,NA,1,NA,NA
1623, Caixa Som Subwoofer 2.1 Pc Bluetooth Usb Home Theater 50w ,219,NA,28,4,12x,21.03,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,2.5,2,https://perfil.mercadolivre.com.br/FAST.FACIL,https://produto.mercadolivre.com.br/MLB-1196240343-caixa-som-subwoofer-21-pc-bluetooth-usb-home-theater-50w-_JM,0,0,1,1,0,#1196240343,Briwax,KFX-1775,NA,50 W,Caixa,USB,NA,15 cm,9 cm,7.5 cm,NA,NA,NA,Super tweeter,Woofer,"De piso, De Mesa",2.1,NA,NA,NA
1624, Rd Caixa Caixinha De Som Portatil Bluetooth Usb Pen Drive ,25,NA,5,255,5x,5.64,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/SELETOSTORE,https://produto.mercadolivre.com.br/MLB-868692761-rd-caixa-caixinha-de-som-portatil-bluetooth-usb-pen-drive-_JM,NA,NA,NA,NA,NA,#868692761,Beats,WS-887,NA,5 W,NA,USB,80 dB,NA,NA,NA,NA,Bluetooth Speaker,Bivolt,NA,NA,NA,NA,1,NA,NA
1625, Conector De Carga Jbl 3 Charge 05 Pecas ,24,NA,22,5,4x,6.73,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5,1,https://perfil.mercadolivre.com.br/RIJU1359049,https://produto.mercadolivre.com.br/MLB-1182311435-conector-de-carga-jbl-3-charge-05-pecas-_JM,1,0,0,0,0,#1182311435,JBL,Charge 3,NA,20 W,NA,NA,80 dB,NA,NA,NA,NA,NA,NA,NA,Passivo,NA,NA,2,20 kHz,65 Hz
1626, Tampa Lateral Caixa Som Jbl Xtreme Original (preto) Left ,65,NA,5,12,12x,5.42,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,157,https://perfil.mercadolivre.com.br/BSTECNLOGIA,https://produto.mercadolivre.com.br/MLB-1229740741-tampa-lateral-caixa-som-jbl-xtreme-original-preto-left-_JM,118,24,9,1,4,#1229740741,JBL,Xtreme,NA,40 W,NA,NA,80 dB,NA,NA,NA,NA,NA,NA,NA,Passivo,NA,NA,1,20 kHz,70 Hz
1627, Caixa De Som Bluetooth Cartao De Memoria Radio Pendrive ,29,NA,9,91,5x,6.35,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/WEIJIELIELETRONICOS,https://produto.mercadolivre.com.br/MLB-1219477478-caixa-de-som-bluetooth-cartao-de-memoria-radio-pendrive-_JM,NA,NA,NA,NA,NA,#1219477478,Altomex,A-6039,Rosa vermelha,6 W,NA,Auxiliar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1628, Caixa Som Bluetooth Mp3 Radio Fm Cartao Usb Aux 20w Rms Rd39 ,120,NA,18,4,12x,10.08,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4,1,https://perfil.mercadolivre.com.br/MAGAZINEHELENA,https://produto.mercadolivre.com.br/MLB-941257515-caixa-som-bluetooth-mp3-radio-fm-cartao-usb-aux-20w-rms-rd39-_JM,0,1,0,0,0,#941257515,Yes,RD-39,Preto,20 W,Caixa,Entrada para Microfone,NA,NA,NA,NA,NA,Reader Speaker,NA,NA,Ativo,NA,NA,2,NA,NA
1629, Caixa Som Philco 150w Usb Fm Bluetooth Pht5000 Biv+n/fiscal ,619,NA,7,2,12x,51.58,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/VITRINE+BRAGANEY,https://produto.mercadolivre.com.br/MLB-1169065927-caixa-som-philco-150w-usb-fm-bluetooth-pht5000-bivnfiscal-_JM,NA,NA,NA,NA,NA,#1169065927,Philco,pht5000,NA,NA,Caixa,Entrada para Microfone,NA,NA,NA,NA,5 kg,caixa acustica,bivolt,Tweeter,Tweeter,NA,NA,NA,NA,NA
1630, Caixa De Som Portátil Bluetooth Jbl Charge 4 2019 Original ,858,NA,3,9,12x,71.50,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.4,92,https://perfil.mercadolivre.com.br/NEWCARCUSTOMS-AUDIOMUSIC,https://produto.mercadolivre.com.br/MLB-1195424757-caixa-de-som-portatil-bluetooth-jbl-charge-4-2019-original-_JM,65,11,9,1,6,#1195424757,JBL,Charge 4,NA,30 W,NA,NA,80 dB,NA,NA,NA,965 g,NA,NA,NA,Ativo,NA,NA,NA,NA,NA
1631, Caixa Amplificada Grave Potente Mp3 Usb Cartao Sd Philco ,709,NA,1,14,12x,67.86,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/SANBOX-BR,https://produto.mercadolivre.com.br/MLB-1197247353-caixa-amplificada-grave-potente-mp3-usb-cartao-sd-philco-_JM,NA,NA,NA,NA,NA,#1197247353,Philco,Caixa Amplificada Bluetooth,NA,200 W,Torre,NA,NA,NA,NA,NA,7.24 kg,NA,NA,NA,NA,NA,NA,NA,NA,NA
1632, Speaker Mondial Vibe One - Sk-03 ,279,NA,5,92,12x,23.32,NA,Frete grátis,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/MONDIAL+ELETRODOM%C3%89STICOS?brandId=1671,https://produto.mercadolivre.com.br/MLB-1088205345-speaker-mondial-vibe-one-sk-03-_JM,NA,NA,NA,NA,NA,#1088205345,Mondial,Vibe One,NA,20 W,Caixa,Auxiliar e Micro SD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1633, Caixa De Som Amplificada Bateria Usb Mp3 Radio Fm D-bh2033 ,120,NA,9,14,12x,11.47,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/MAGAZINEHELENA,https://produto.mercadolivre.com.br/MLB-905769654-caixa-de-som-amplificada-bateria-usb-mp3-radio-fm-d-bh2033-_JM,NA,NA,NA,NA,NA,#905769654,Yes,MS-188BT,NA,15 W,NA,Auxiliar,NA,NA,NA,NA,300 g,Caixa De Som Bluetooth Amplificada,BI-VOLT 110/220,NA,NA,NA,NA,1,NA,NA
1634, Caixa De Som Portatil Bluetooth Led Usb Fm Aux + Microfone ,291,NA,3,3,12x,24.29,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/ACME+ELETRONICOS,https://produto.mercadolivre.com.br/MLB-1214538609-caixa-de-som-portatil-bluetooth-led-usb-fm-aux-microfone-_JM,NA,NA,NA,NA,NA,#1214538609,Multilaser,SP-251,Preto,100 W,Caixa,USB,85 dB,NA,NA,NA,3.6 kg,NA,110V/220V (Bivolt),Woofer,Ativo/Passivo,"Mesa, De piso",2.1,NA,100 kHz,20 kHz
1635, Caixinha De Som Bluetooth Speaker Portátil Mp3 Usb Fm ,55,NA,9,93,10x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/OLGE3428195,https://produto.mercadolivre.com.br/MLB-1286248767-caixinha-de-som-bluetooth-speaker-portatil-mp3-usb-fm-_JM,NA,NA,NA,NA,NA,#1286248767,MC variedades,S207,NA,15 W,Caixa,NA,NA,NA,NA,NA,NA,NA,NA,Subwoofer,Ativo,"Bancada, Piso Estante",fm,NA,NA,NA
1636, Caixa D Som Amplificada Multiuso Frahm Colors Lc-250 App ,469,NA,2,3,12x,39.16,NA,Entrega a combinar com o vendedor,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/MAGAZINE+PANCAD%C3%83O,https://produto.mercadolivre.com.br/MLB-1098946203-caixa-d-som-amplificada-multiuso-frahm-colors-lc-250-app-_JM,NA,NA,NA,NA,NA,#1098946203,Frahm,Caixa Colorida LC250 APP,NA,NA,Caixa,USB,NA,NA,NA,NA,4.5 kg,NA,NA,Woofer,Woofer,NA,NA,NA,NA,NA
1637, Caixa De Som Bluetooth Usb Micro Sd Fm Potente 20w ,120,NA,17,996,12x,10.00,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4,2,https://perfil.mercadolivre.com.br/AER+MAGAZINE,https://produto.mercadolivre.com.br/MLB-843709435-caixa-de-som-bluetooth-usb-micro-sd-fm-potente-20w-_JM,0,2,0,0,0,#843709435,H'maston,B28S,NA,10 W,Caixa,USB,NA,NA,NA,NA,800 g,CAIXA DE SOM HMASTER,NA,Woofer,Ativo/Passivo,"computador, celular, notebook, portatil, tv, smart",2.1,4,NA,NA
1638, Caixa Som Amplificada 1500w Rms Led Bluetooth + 1 Microfone ,1639,NA,NA,11,12x,136.66,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/BANANA-SHOP,https://produto.mercadolivre.com.br/MLB-1236562463-caixa-som-amplificada-1500w-rms-led-bluetooth-1-microfone-_JM,NA,NA,NA,NA,NA,#1236562463,Amvox/Knup,ACA1515/KP-M0001 PRETO,Preto,1500 W,Torre,Entrada para Microfone,NA,NA,NA,NA,NA,NA,110/220V (Bivolt),Subwoofer e Tweeter,Ativo,De piso,2.1,NA,NA,NA
1639, Alto-falante Xtreme Jbl Original ,149,NA,72,4,12x,14.24,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.3,1933,https://perfil.mercadolivre.com.br/ELETROTEC_ELETRONICA,https://produto.mercadolivre.com.br/MLB-1002535639-alto-falante-xtreme-jbl-original-_JM,1250,334,181,68,100,#1002535639,JBL,Xtreme,NA,40 W,Caixa,NA,80 dB,NA,NA,NA,NA,NA,NA,NA,Passivo,NA,NA,1,20 kHz,70 Hz
1640, Mi Caixa De Som Portátil Xiaomi Original / Bluetooth ,194,NA,11,1,12x,16.24,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,5,2,https://perfil.mercadolivre.com.br/LIVERUNNER,https://produto.mercadolivre.com.br/MLB-1146091266-mi-caixa-de-som-portatil-xiaomi-original-bluetooth-_JM,2,0,0,0,0,#1146091266,Xiaomi,Square Box 2,NA,5 W,Caixa,NA,NA,NA,NA,NA,NA,Mi,NA,NA,NA,De piso,NA,NA,NA,NA
1641, Caixa De Som Jbl Go 2 Speaker Portátil Bluetooth ,168,NA,5,16,12x,16.09,NA,Envio para todo o país,NA,NA,4.9,1569,https://perfil.mercadolivre.com.br/GAZINSHOP?brandId=1117,https://produto.mercadolivre.com.br/MLB-1134437805-caixa-de-som-jbl-go-2-speaker-portatil-bluetooth-_JM,1439,100,19,5,6,#1134437805,JBL,28910938,NA,3 W,Caixa,NA,80 dB,8.6 cm,3.16 cm,7.2 cm,NA,NA,NA,NA,Passivo,NA,NA,1,20 kHz,20 Hz
1642, Caixa De Som Amplificada Line 12 Ti 1400w Ativa Passiva ,2750,NA,1,9,12x,229.17,NA,Frete grátis,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/NHL.PRO.SOUND,https://produto.mercadolivre.com.br/MLB-1169763098-caixa-de-som-amplificada-line-12-ti-1400w-ativa-passiva-_JM,NA,NA,NA,NA,NA,#1169763098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1643, Caixa Musica Som Bluetoot Amplificadora Spotify Youtube 144 ,115,NA,6,22,12x,9.67,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/MAGAZINEHELENA,https://produto.mercadolivre.com.br/MLB-919859755-caixa-musica-som-bluetoot-amplificadora-spotify-youtube-144-_JM,NA,NA,NA,NA,NA,#919859755,Yes,MS-144BT,NA,15 W,Caixa,USB,NA,NA,NA,NA,NA,Reader Speaker,(Bivolt),NA,NA,NA,NA,1,NA,NA
1644, Caixa De Som Jbl Clip 3 Bluetooth Original Branca ,299,NA,3,3,12x,24.99,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,5,67,https://perfil.mercadolivre.com.br/KINGSOMDISTRIBUIDORA,https://produto.mercadolivre.com.br/MLB-1231313527-caixa-de-som-jbl-clip-3-bluetooth-original-branca-_JM,67,0,0,0,0,#1231313527,JBL,Clip 3,NA,3 W,NA,NA,80 dB,NA,NA,NA,220 g,NA,NA,NA,Ativo,NA,NA,NA,20 kHz,20 Hz
1645, Caixa De Som Bluetooth Mp3 Rádio Fm Microfone Festa Karaokê ,268,NA,10,3,12x,22.42,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/SULMART+BR,https://produto.mercadolivre.com.br/MLB-945177657-caixa-de-som-bluetooth-mp3-radio-fm-microfone-festa-karaok-_JM,NA,NA,NA,NA,NA,#945177657,Multilaser,SP255,NA,40 W,Caixa,NA,NA,NA,NA,NA,1.88 kg,NA,NA,NA,Woofer,NA,NA,NA,NA,NA
1646, Caixa De Som Portátil Bluetooth M603 Mp3 1 Microfone Grátis ,119,NA,24,76,12x,11.47,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5,1,https://perfil.mercadolivre.com.br/ACMN.VENDAS,https://produto.mercadolivre.com.br/MLB-984516245-caixa-de-som-portatil-bluetooth-m603-mp3-1-microfone-gratis-_JM,1,0,0,0,0,#984516245,Infokit,VC-M603QBT,NA,12 W,Caixa,Entrada para Microfone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108 MHz,NA
1647, Caixa De Som P/ Pc Notebook Tv P2 Bluetooth 40w Tomate 2000b ,175,NA,NA,3,12x,16.73,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/ANDYCABOSFIOSECABOS,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=ABJ7WMWjlZoKlfKft%2Fjw%2FByU1z3Xw3T7%2Bu0ea5zSIDJnyAOaGOSgl72yPIWUZuNOtIggh%2BFVr06j5LDhYuINfMW%2FSxwqPD33nHjhxjWuCDyXymT4vziHTfeiZJl6IusCeVQrljqJ8c7%2BTJJxjriIjE6ZrQ6mH0z7ESP%2BAzJhbx21CHN5UUMG%2FFHEloVZzQ1tDtNK6%2FZR%2B2DSSL80HM%2FsweblPGejq5uvU%2Fzl3GVg7EmC3rYslD84f1MSR32so5uHd%2BDMFJy3wk7H9eL540pfVpM9CkaT9p9Au%2FhVOSMvHCDSI9naJ9kQXaKV8ur%2FdbRwfualJyz17fki7sIBqsXpNO1gMfgKkgDlku4dl9jm29M8IE5qWbN6J48lEeVONrB5d5MOefFUqk%2FuyYHp3lqcBv%2FaK8IHGnNriMxLZ8Q9Q%2BjOJ6Bor1iN%2FfowiA202%2BxrHmU4Y97cwd4FEOg8upUUlzqn4Tdj%2BcALHxFkp%2Bc%2BF%2FhBvgoCQr7XaJaKyuW%2FHkEdjkWlGCiETFIyZb7VinvEB7T58NBY0YzrWKarScbgR5krnuK7G3HDMfxe1Q9imWp0CcKbD89OtPK%2BqpjQ6xRbMcbbFh4LW32X7i%2Fjb1WmWDk%2FvhhID3pYqsfhiEqKgHBqiUwqWumtKBKfh9mQUuK0DS0Y9RB8JLko5VCGGlz8xU59%2BAHRiQk2WGbdGF%2FeSm5VfYuUK%2FeBIDLK52iSxQAAUHC62GSnWraEj6BAPHFkUttF0a4Y5RRcZYLMIy1oyi%2BTDD6Sd6s%2FJ5TAmruGDUX220KRXOtsglwu0wDKViPDeSzazOQf4%2BqCTv1BNn0o%2FT6hA9b1a%2B89N6MzD%2B2nZ6lpLVI2wS2pq40OCqfwgdO3ByFe3ozEaEFUzK8ygPGMAKFDl%2B2SU0EyA016gn7b32Kztyc8VjtiNu5WiGRW94fnASjgZhlsyrTNIFP4hNbGDJ8wrO2efycPpwQj7X%2Borym9Msl%2FN6E6szDfv6nYUIHJM8kpaKeZj80y%2Bx89J8m3JiDt8VFgMtGnYrzAytOQY6nvh70IVPE3O0uahuLtp6Yp%2FWfuJPd%2FuA9ADppcCQLRs5rZ9blJfRYXkYLlUP5dKW2gTD2Ele%2BZyJyom4j3EFKrWGtzWsG8zMayaNppD4lWzNvHjfEmBZD9ruXwiTZkr%2F5cwG8lSNbPs%2B4%2FovA%2B0Z0XZhHQ%2Bu7B5QuKUlmll6T5lq2DAQIENljsJw0x7uNwQ%2Fqej6kpLS2iDOrUlZxkoGgurwD19Cf%2BuD91409A7bW%2B4SKT3xtYsvS4UjV%2FlyfapYZSUtOi6lEvu5AEh%2FRK1IVw4dsFPyReuP7nzqaL3L08Wh1jukvRn7fo4IUN5ONh0cFADKNZ899Ctt3xFn9xejs6ecWEuB1X5ZxGJo%2F1m1NqQZlt6QQZU0vrmWmMTReHl6fYglVJ9fAgLgSVAgUhUNLRx9orar9hvGmOPWRDmmR3M8n%2BsRiwdbhoFLFQpfPmNWNnKVWYVHe0GNKTKiLRWH75spdb4OnYcRpkfkNA1U9r1bD%2Fx%2F62pDHiymBWtnncRCMCQMOaQtSom3HNbPt0D%2FON9cRp5CwRgTWwsy0noX4r0LzwTc9aD%2BD%2Ft4A56Cva9%2B%2BR8bIVuoKJXMK8%2B6xjWo0FmnAQes2nvsMB9cTsVb5f9zH5JxQPORgTCniQ%2FJlrR7OL%2BIjagu0bka%2B35l%2BW3E0LEnlPuHGIkAUPP1KUIB8MBhXFOcV2FwXYMK04tKOztObIYnxNCOo%2BBZElRd8klVREJzkyT%2FiFgvXHVdVO480FQ0JT8YNnObi%2B0%2B3gi1m0B4E87KiA6lpv3f38TcXHPZhLSnuifP3Itx3%2BPJ%2FLhA21f%2BesCVxRKU56j%2Fgq7SSyHWflFStfcUTgwnRYUoXaeA%3D%3D,NA,NA,NA,NA,NA,#1239930279,Tomate,MTS-8889,NA,3 W,Redondo,NA,NA,NA,NA,NA,82.2 g,NA,NA,Woofer,NA,Mesa,2.1,2,NA,NA
