search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Modelo,Potencia de salida (RMS),Peso,Tipos de filtros del parlante,Conectores de entrada
986, Parlante Bluetooth Sound Tank Sk-m12 Aukey - Tecnostrike ,46.99,NA,15,10,6,7.832,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/TECNOSTRIKE,https://click1.mercadolibre.cl/mclics/clicks/external/MLC/count?a=KNj3HHN9L3A27aYi9tsXXUntCj1brqOHMYBybn4wDD35vebDLeXpEMoq9T2FRNnc2ZQd6sgy1IhP0z9J9pSZBo2lLLdKMFhxwbVAf%2FA2I5N2oMfjXN063S3Zx6g62jPKPfh3lwA62Ia2Bg5BFlvd2dvTjMxiP%2BwMcWs17LI6lQuxzrbeB2qVoiGYuwJ3KukXWqG2xC1UOkAP36IUtjw0K8CIjGh9DsR1Cxb9ML3GHUcJ1ZzTlG5LR3Ilb8agaOfsQrt%2B%2F4SeVUuAF7a5tEEaR0VhKp1cudO0LVcyYroTEkhgvj0sOnZpED6K49JZM%2FZ7xRkRMZxqUOzwGFC9iYDCkcvbvJz3HBNOUj5F2ijnH%2BXGz6tHBpJi%2FwMPAnsIlFPBL1rOtHxCn8jAJ8GFtNl5NgyqC%2BEEobUvH%2BfjWhDT6yPkV%2B2oTw5Td5Cg5%2FhNCX52qhgWYgSnT0wOnq%2B06Zuu37cT0R0OYFhn8U7vPVRKfuuirp4I8TVZ6%2BBLkU8JLjvVwseySUTdWp2xk4BN8kErf%2BhElnxOWQ%2FmHLAUub9wdyWj%2BU7DzLPwmOp%2B1uYRaUE50wC8hQHFrp3GQDmwqZecSScHC1naR2OIsnIXLhbqwpRxLDNgw2fCY7l%2BdA9eCdjmo4WuEAnYq%2B0b8s3LMbrzmuJePKS0mUeZm1CS%2FfitQncx%2FS9zefOt1P4NW%2FLHrmdiEZm0wIN3zfr7qGwDl7lX510vtT31wvoZm86YcIrP5%2Bx71lTAGmuqCCVFl%2Bh6Oo4TfgA4jdTvdvLP3kin8RwEQ69FWFIP8ZuY5DzE4lVv9Tto7cCFNM5uTgYsbPEIX8I2SrdoQWLW8zAV7PY86u3O1G%2FNE9mSQXsABGs1rzP%2F2JytezcSIKYuFv5ybPHOuArhj3dsUlwxGyhGbgU%2FGL3Y0TBEhtaPVx20a93571pwIOLHnMkyLsj%2FuwRiOBewm7LiayXgDZwzsaxMeNJAuU9CWxpCF0Akkn2RfPLZyRxMVHK5v86NHCnvMmW5PhgLFJgE2uf7hLKjoCsmfWz6LYXo6DmdodY3Qk%2Fl6YHyHNjQzhW6fUKX4SgyQFhELE0vT0uGs931T7Dt85yIRfkZ1SmkfKHOaNtfViQS57YF%2F0GSQXIc6qbw%2BCT0raiCOk03d585wx9Tgng2Ei4GlLv0U5hBdVJiZYLkSHt8xc9Ci0rJ4iUqnJK1HyNfD8qSmXnbU6zvjHf%2Bv4EymQIq6XOdyx%2BJIKJeTzgK3bpaJnBnpNqC67rAKULaNuoJdoc8XJT0apoviyi1g%2BLzY2Ydn04KWnWOc7qsPcWjs8o%2Fr45HuZk4%2BSdFzkMVr1aqPB2zKixYTYDlt7knLZbQ1sVNpVa5wWzEvWEJxIh6qEKVcxYZ3Rv9T%2BzWb%2B8vGiYsCEbgXsxOkb65zNkajpVnyNrUedsUPc%2F4hFRLQKIErESt4%2FJwfqp3Wu0QtljziSyehRx8NDM9yZFjtaIKHCebJ7Gz3WlGgj6j3JN4cW3bO%2FeA5gboKy%2Fh7hZTpYJcRf10kvROHMb4MEQ0hYfykCDOhJZaqtCO8jaDmETwq4XuY%2FE3nWA4HWmsFnec1qMHe%2B8OI5JakTetcNSlNc9josUxFEjINQ%3D%3D,NA,NA,NA,NA,NA,#449542642,Aukey,Tank Sk-M12,5 W,NA,NA,Auxiliar
987, Parlante Towersound Microlab 4.1 80w Bluetooth/ Emetronics ,49.99,NA,10,48,12,4.166,NA,Envío gratis a todo el país,NA,NA,4,1,https://perfil.mercadolibre.cl/EMETRONICSLIMITADA,https://articulo.mercadolibre.cl/MLC-453645554-parlante-towersound-microlab-41-80w-bluetooth-emetronics-_JM,0,1,0,0,0,#453645554,Microlab,NA,NA,NA,NA,NA
988, Parlante Subwoofer 2.1 Bluetooh Philco B2100 800w ,32.99,NA,1,NA,6,5.498,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/GANESHELECTRONICS,https://articulo.mercadolibre.cl/MLC-492889518-parlante-subwoofer-21-bluetooh-philco-b2100-800w-_JM,NA,NA,NA,NA,NA,#492889518,Philco,NA,NA,NA,NA,USB
989, Aiwa Microcomponente Amn-707 Bluetooth ,69.365,NA,0,6,6,11.561,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/AZTEKAVENTAS,https://articulo.mercadolibre.cl/MLC-474900895-aiwa-microcomponente-amn-707-bluetooth-_JM,NA,NA,NA,NA,NA,#474900895,NA,NA,NA,NA,NA,NA
990, Parlante Bluetooth Huawei Am08 + Envio Gratis. Tecnovedades ,22,NA,1,1,12,1.833,NA,Envío gratis a todo el país,NA,NA,5,2,https://perfil.mercadolibre.cl/TECNOVEDADES.,https://articulo.mercadolibre.cl/MLC-478814566-parlante-bluetooth-huawei-am08-envio-gratis-tecnovedades-_JM,2,0,0,0,0,#478814566,Huawei,AM08,NA,NA,NA,NA
991, Jbl Parlante Portatil Go 2 Bluetooth Cinnamon + Garantía ,28.99,34.990,0,12,6,4.832,NA,Envío gratis a todo el país,NA,NA,4.8,45,https://perfil.mercadolibre.cl/ESTURIONTIENDAOFICIAL,https://articulo.mercadolibre.cl/MLC-475214928-jbl-parlante-portatil-go-2-bluetooth-cinnamon-garantia-_JM,38,6,0,1,0,#475214928,JBL,GO 2,3 W,NA,Activo,NA
992, Parlante Bluetooth Cabeza Bulldog Francés Rojo - Mobilehut ,14.99,NA,1,4,6,2.498,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MOBILEHUT?brandId=166,https://articulo.mercadolibre.cl/MLC-473247438-parlante-bluetooth-cabeza-bulldog-frances-rojo-mobilehut-_JM,NA,NA,NA,NA,NA,#473247438,Motorola,NA,NA,NA,NA,NA
993, Parlante Bluetooth Streetvoice 2 Microf. .: Mundotecno :. ,34.99,NA,1,4,6,5.832,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MUNDOTECNO.CL,https://articulo.mercadolibre.cl/MLC-496916261-parlante-bluetooth-streetvoice-2-microf-mundotecno--_JM,NA,NA,NA,NA,NA,#496916261,Microlab,Street Voice,200 W,NA,NA,Auxiliar
994, Parlante Speaker Bluetooth Ducha Resistente A Agua| Tienda74 ,6,NA,1,NA,6,1.000,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/74TIENDA,https://articulo.mercadolibre.cl/MLC-469590812-parlante-speaker-bluetooth-ducha-resistente-a-agua-tienda74-_JM,NA,NA,NA,NA,NA,#469590812,NA,NA,NA,300 g,NA,NA
995, Barra De Sonido Bluetooth De Madera Smalody Sl -90h Bluetoot ,14.035,16.511,0,200,12,1.170,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/ANDOERCL,https://articulo.mercadolibre.cl/MLC-480802010-barra-de-sonido-bluetooth-de-madera-smalody-sl-90h-bluetoot-_JM,NA,NA,NA,NA,NA,#480802010,NA,NA,NA,NA,NA,NA
996, Parlante Bluetooth Soundcore Flare Gris Anker ,69.99,NA,2,4,6,11.665,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/ANKERSTORE?brandId=188,https://articulo.mercadolibre.cl/MLC-489424751-parlante-bluetooth-soundcore-flare-gris-anker-_JM,NA,NA,NA,NA,NA,#489424751,Anker,NA,NA,530 g,NA,NA
997, Parlante Bluetooth Bulldog Amazing Stereo Dog ,24.99,NA,1,9,6,4.165,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/APARATITOS+ONLINE,https://articulo.mercadolibre.cl/MLC-489444448-parlante-bluetooth-bulldog-amazing-stereo-dog-_JM,NA,NA,NA,NA,NA,#489444448,NA,NA,NA,NA,NA,NA
998, Parlante Bluetooth Jbl Flip 4 Azul | Ipx7 - Videoaventura ,92.99,NA,0,NA,6,15.498,NA,Envío gratis a todo el país,NA,NA,4.8,15,https://perfil.mercadolibre.cl/GPSAVENTURACHILE,https://articulo.mercadolibre.cl/MLC-478915307-parlante-bluetooth-jbl-flip-4-azul-ipx7-videoaventura-_JM,14,0,0,1,0,#478915307,JBL,Flip 4,16 W,515 g,Activo,NA
999, Parlante Fiddler Bluetooth King Retro Fd-b2 - Prophone ,44.99,NA,1,939,6,7.498,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/PROPHONELTDA,https://articulo.mercadolibre.cl/MLC-456914731-parlante-fiddler-bluetooth-king-retro-fd-b2-prophone-_JM,NA,NA,NA,NA,NA,#456914731,Fiddler,FD-B2,NA,NA,NA,NA
1000," Parlante Bluetooth, Charg Premium Excelente Sonido ",29.99,NA,2,NA,6,4.998,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/VENTAS+EBENEZER,https://articulo.mercadolibre.cl/MLC-451332280-parlante-bluetooth-charg-premium-excelente-sonido-_JM,NA,NA,NA,NA,NA,#451332280,NA,NA,NA,NA,NA,NA
1001, Altavoces Bluetooth Tronsmart Element Force 40w ,58.99,NA,1,99,6,9.832,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/CRIST-CASTLE,https://articulo.mercadolibre.cl/MLC-487762600-altavoces-bluetooth-tronsmart-element-force-40w-_JM,NA,NA,NA,NA,NA,#487762600,Tronsmart,NA,NA,5 g,NA,Auxiliar
1002, Parlante Bluetooth Antorcha Led Flame Speaker Portatil ,15,NA,9,8,6,2.500,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/GAMETOTALIMPACT,https://articulo.mercadolibre.cl/MLC-471120923-parlante-bluetooth-antorcha-led-flame-speaker-portatil-_JM,NA,NA,NA,NA,NA,#471120923,NA,NA,NA,1.08 lb,NA,NA
1003, Parlante Bluetooth Soundcore Flare Rojo Anker ,44.99,69.990,1,8,6,7.498,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/ANKERSTORE?brandId=188,https://articulo.mercadolibre.cl/MLC-478432902-parlante-bluetooth-soundcore-flare-rojo-anker-_JM,NA,NA,NA,NA,NA,#478432902,Anker,NA,NA,530 g,NA,NA
1004, Parlante Bluetooth Logitech X50 Gris ,22,NA,1,NA,6,3.667,NA,Envío gratis a todo el país,NA,NA,5,1,https://perfil.mercadolibre.cl/MEGAPC-CL,https://articulo.mercadolibre.cl/MLC-435146505-parlante-bluetooth-logitech-x50-gris-_JM,1,0,0,0,0,#435146505,Logitech,X50,3 W,NA,Activo,NA
1005, Pack 2 Parlante Macetero Musical Bluetooth 71520/ Fernapet ,20.99,NA,3,97,6,3.498,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/FERNAPET,https://articulo.mercadolibre.cl/MLC-450729791-pack-2-parlante-macetero-musical-bluetooth-71520-fernapet-_JM,NA,NA,NA,NA,NA,#450729791,NA,NA,NA,NA,NA,NA
1006, Jbl Go 2 Parlante Bluetooth Negro - Bestmart ,26.99,NA,0,20,6,4.498,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/BESTMARTCL,https://articulo.mercadolibre.cl/MLC-481940388-jbl-go-2-parlante-bluetooth-negro-bestmart-_JM,NA,NA,NA,NA,NA,#481940388,JBL,NA,NA,NA,NA,NA
1007, Parlante Bluetooth A Prueba De Agua Aquajam ,29.99,NA,1,11,6,4.998,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/PACHECOCYNTHIA91,https://articulo.mercadolibre.cl/MLC-492125351-parlante-bluetooth-a-prueba-de-agua-aquajam-_JM,NA,NA,NA,NA,NA,#492125351,NA,NA,NA,NA,NA,NA
1008," Soundbar, Surround Sound Bar Bluetooth Wireless Bar Sound Sy ",78.99,NA,0,3,12,6.582,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/UP-SHOP,https://articulo.mercadolibre.cl/MLC-470904184-soundbar-surround-sound-bar-bluetooth-wireless-bar-sound-sy-_JM,NA,NA,NA,NA,NA,#470904184,Rca,NA,NA,NA,NA,NA
1009, Parlante S815 Altavoz Bluetooth Con Radio - Prophone ,19.99,NA,7,983,6,3.332,NA,Envío gratis a todo el país,NA,NA,5,1,https://perfil.mercadolibre.cl/PROPHONELTDA,https://articulo.mercadolibre.cl/MLC-434113619-parlante-s815-altavoz-bluetooth-con-radio-prophone-_JM,1,0,0,0,0,#434113619,NA,NA,NA,NA,NA,NA
1010, Micro Componente Dvd Fm Sd Usb Bt Envío Gratis Aiwa-677bt Vc ,74.9,NA,0,20,6,12.483,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/IMPORTADORAVICTORIACAPITALLT,https://articulo.mercadolibre.cl/MLC-471400597-micro-componente-dvd-fm-sd-usb-bt-envio-gratis-aiwa-677bt-vc-_JM,NA,NA,NA,NA,NA,#471400597,Aiwa,amd-677,NA,NA,NA,NA
1011," Parlante Kombi, Bluethoot ",17.99,NA,16,2,12,1.499,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/COMERCILIZADORA+TECNO,https://articulo.mercadolibre.cl/MLC-434315248-parlante-kombi-bluethoot-_JM,NA,NA,NA,NA,NA,#434315248,Combi,Combi,5 W,NA,NA,NA
1012, Jbl Go 2 Parlante Bluetooth Verde - Bestmart ,26.99,NA,0,8,6,4.498,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/BESTMARTCL,https://articulo.mercadolibre.cl/MLC-481941836-jbl-go-2-parlante-bluetooth-verde-bestmart-_JM,NA,NA,NA,NA,NA,#481941836,JBL,NA,NA,NA,NA,NA
1013, Bluetooth Barra De Sonido Bluetooth Sonar Bar Negro ,13.324,18.249,1,50,12,1.110,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/CIMAALEGRIACL,https://articulo.mercadolibre.cl/MLC-460639417-bluetooth-barra-de-sonido-bluetooth-sonar-bar-negro-_JM,NA,NA,NA,NA,NA,#460639417,NA,NA,NA,NA,NA,NA
1014, Parlante + Audifonos Bluetooth Sphere Plus Motorola Prophone ,119.99,NA,1,939,6,19.998,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/PROPHONELTDA,https://articulo.mercadolibre.cl/MLC-460949022-parlante-audifonos-bluetooth-sphere-plus-motorola-prophone-_JM,NA,NA,NA,NA,NA,#460949022,NA,NA,NA,NA,NA,USB
1015," Pack X 3 Ampolleta Led,parlante Bluetooth, Luz Fiesta ",12.99,NA,13,87,12,1.082,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,https://perfil.mercadolibre.cl/ESHOPANGIE,https://articulo.mercadolibre.cl/MLC-475462809-pack-x-3-ampolleta-ledparlante-bluetooth-luz-fiesta-_JM,NA,NA,NA,NA,NA,#475462809,NA,NA,NA,NA,NA,NA
1016, Estuche Rígido De Viaje Para Sony Srs-xb41 Altavoz Bluetooth ,37.136,NA,1,NA,12,3.095,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DUGU+STORE,https://articulo.mercadolibre.cl/MLC-475073909-estuche-rigido-de-viaje-para-sony-srs-xb41-altavoz-bluetooth-_JM,NA,NA,NA,NA,NA,#475073909,Sony,SRS-XB41,NA,NA,Activo,NA
1017, Parlante Tipo Perro Bulldog- Musica Bluetooth ,15.99,NA,1,15,12,1.332,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/PAAN2429460,https://articulo.mercadolibre.cl/MLC-493530328-parlante-tipo-perro-bulldog-musica-bluetooth-_JM,NA,NA,NA,NA,NA,#493530328,led,CHM12,5 W,NA,NA,NA
1018, Parlante Bluetooth Sound Tank Sk-m12 Aukey Berriak ,46.99,NA,0,5,12,3.916,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/BERRIAKLTDA,https://click1.mercadolibre.cl/mclics/clicks/external/MLC/count?a=N3QAi2izvGJnClMeNNDPBRwzCocDxkq9P47AxL2S%2B3ojtymao6fUVJYZzm0R5m5ZjnE7Jv0RaadMGx%2FzokS1sF4S4UB0yTOtBUB%2BFw4Y5D3diJIdd%2BV6pFzIR0lwHAR9%2FqgnvC4xby50CFEuRZ5Emb1YsiN6z2Yj7gxsuqu2h66%2BSBDnExURF5WwiB4oPKywNYhohBNc3Ib9xr3duyTVXjRQuVUR5umKldzIaCIFCXJADWAQDJcjQcDtetGTT6EZALeX3qrxt1ggbL6RSAg72LPt2x02o3UstyamzC7Scb8nxY%2BvokHCQ%2FTz%2Be2Z8oHsfmv4fkORzbAkhAwqebQXYDi4CxGAjt7BAxN49CtiVmEfbsXp7nukoSC9TIxX13GfnmxMO7lqUyBkEHJ708KP%2B9n1PCNwUnn%2F19iwaWauAglc9Um1ewNcgCa6nHh%2BRyaxac2VcQPllrQKjo5lyE8%2B0z5EpY614o%2BAMRAbcEUwMmJ%2FGvQ4eIL5BA4Yim6GbUmEWTndzgWWv8Cifi6BfScICMzLJkGG5VsvavWX2LH%2FN8dzyGcFZL8xw6AFT8EYMfY0%2FXfi6tVqovmcmPSVvW%2FqmTYPd4sSE06126Sf%2F8yXIDoi4mwkJKpoKiQ0DCHHhi3Pa1j6jVfuMm6gZGDNEBgpNIFjSP2FzV1MOg9iMyyQTkG6tqHUD6jLGn55wsGPQ%2FKbKnon3NcmoQzsW3WE%2FnSmUxucdOdPeJ%2Bw0uiHRtmKZZ1oBZQ9ywbDHmcLYllbdC7%2FBEkHzBjlCPQ%2BfhJM22fOgBlBMAbXFPJ86lXGz0e0zyc72fO80lVXnfj5NSANsctrRm6SbAtTCidZhhYjQk%2BWe0%2F0Mu44DTtFb6t0U88toFQk1mF6qHfBoBM%2BpqB4OrPFDj96J6GeMbJ3I15QloWPreUrcOCmrf3jCYhmtQH0cYGDyiZfjdVzPD1jhQWY291gzLfj60c7Nk%2FMVqZyxSKhSdOGJsFHCbbWqNx%2FKpF6FjlrSb1gITXCjTTyGb0kyYpnrrrheYnoqzfQirv9xRL%2BV4JUSzkXqY1sS1079WX78OTUZT7chTubblFhTfG7GfOhLGtvra4cYIyrw1cdsRTwov8Q4SzWYAgWC%2FX%2FgYGuDZAImTVY3ueoHqaM%2Bk2jINVkSEFfVh4LI4UH0z7E1%2BFHb6mmWx6%2FbQGJsM%2FsOtv16MoL%2BT7HjeIsVDmdslGgX1Y3V5fuAsKKby1g79kb3r8lLuUb66nwbmK1Je02BOZ9ULiOUwgirkt3DTntIpMEwgc%2BAg5x8m4nqhWbt04MUttNUJZHfNY4aXdEcx0smER1yHWUSOCF5fWVDit290meDltWHbq%2BNX%2FoQHpKxa96PM3Yqd0d6JvSOv2v6KZq4KR%2BA7%2FvslAzHst9kOzJCLbjbjgKAMasPFxuPAIrzYSYL1iQZI2FAbs80ydRXzdDexxTCelm4XbDJCFQgn4cX0x4MJeR%2BFTgBxPWJnR9o3lHcKVLtQlZHe2SkKIeEUhYA49g9MSrOi%2FBcstrQpBYL0F8gcOAMaUcnRZHiqdaJqt1aOWZTWwGNIgPS%2BjwGSunWXMTZpeeZp7Bzr8VqF%2BQsN%2BAoyU0WVX9g41N,NA,NA,NA,NA,NA,#451871924,Aukey,NA,5 W,NA,NA,Auxiliar
1019, Combo Columnas German Ak. Más Receiver Sherwood Rx-4508 6c ,274.9,NA,0,2,6,45.817,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/ESPACIOMUSICAL-HF,https://articulo.mercadolibre.cl/MLC-495669759-combo-columnas-german-ak-mas-receiver-sherwood-rx-4508-6c-_JM,NA,NA,NA,NA,NA,#495669759,NA,NA,NA,NA,NA,NA
1020," Jbl Charge 4, Paquete De Parlantes Inalámbricos A Prueba De ",184.191,NA,0,100,6,30.698,NA,Envío gratis a todo el país,NA,NA,5,2,https://perfil.mercadolibre.cl/2EBOX,https://articulo.mercadolibre.cl/MLC-482974144-jbl-charge-4-paquete-de-parlantes-inalambricos-a-prueba-de-_JM,2,0,0,0,0,#482974144,JBL,Charge 4,30 W,1.81 kg,Activo,NA
1021," Vtin Portable Bluetooth Speaker With Ipx6 Waterproof, Suppor ",34.025,NA,1,98,6,5.671,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/GESATLTDA,https://articulo.mercadolibre.cl/MLC-469275486-vtin-portable-bluetooth-speaker-with-ipx6-waterproof-suppor-_JM,NA,NA,NA,NA,NA,#469275486,NA,NA,NA,NA,NA,NA
1022, Parlante Bluetooth T&g ,47.9,NA,0,2,12,3.992,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/REINGARSHOP2018,https://click1.mercadolibre.cl/mclics/clicks/external/MLC/count?a=K8BYelGxkAdZTbN%2B8UqAWw8FO9ksIRH%2FZm%2Fz%2BLwNHiSHPUS7SG3NGzZ7jEfAWV1wymvpxlF9hAZtSOGK9PltW33WZWeXhPza%2BOdbVKze150k9rdQvZyfx4FFP1RNY5wA0l0FFpCpVUxwDtzacrTyQE59j3cXlpHmwuIsTgxEcSXwh1QvQCYe9b5jC81ZhNBryK3qE%2BejG%2FG4Lgm97RWZY%2BMjWyWvOrYSQDI4LbJZ%2FEojhnHRGXxaHqt9vXjMLvgFhsLMuPBejCTY9a6brtQx64TyW6rN%2F9wIvIFB0QZH3mg%2BUgWG2dkkI6cdmAXzawQHIAoikn%2B7O7hy8cWInJbHYvsw9dMOFZq8dxrBHv4CkCeJ68sJBz7pqr6EWWaIP2GCt1SgZZdO16%2Blm21%2FrvkapPzEYqzBD428JCiWKvf0hhZRQgY86Lf9xk6xYKDe5QJyAZESdH43jYQDAyZOiF63LWdd8xlb5y2SJLQ0wHUrYIFld1UJ8QMcv5k2M3vQL57ov7EHUUnPFkGuAoNbv%2BYGLiVZTGDIgwUqJksZrmvy56MlmDEp%2BUlWpx3G%2F45bypjMWyaiGJl6H22y%2FlvJI8xCEyaoPlG6PitFIwNFpRbHBHltOX8uOMen4%2FG%2F7ddlnQ9XVU%2BVgMsj8RBq8QlFZWgMWM8D1ndl5WBz2Uz7KdcRLr1u5ZwcShobRtJOc%2BpUdYHazV4zc%2B413FDqQq0jKQEc1Lc148PX9AU6dyZmxl0lcOPIyjTjhE3qITdyVJSxWxBAl7vTZjmuWHP9kbrb0Uyw%2B93oeKcH%2F9CZW4LsDaGReI%2BMjGs%2BPlnGcMHDMmvgWsg3zUc5%2FBE2eK3hD2h5mKZyZpP2%2BmvJAYNKATxXiBZZaDNSHoBQVPk6RjqSldww5SGD7BIJ%2BntuD88Vs%2F53QtIU43ww2xjeQGJYDdVcUcOU6TlIw9hlUF8g8ZNabigyBvEjCkwSJ3mDN4ixmT10N3zCX%2BWr%2FlXhubkDXDwMp%2BcV0iVy5KgYDsg9x9E%2B8cj0kvYvRvNyco8rdikuIU87Mw8QvxdwiyzAvdanFvMrbd5K7VFW9%2FNn215pSZJWBRH5BWWSCsgfo%2BlAyAY1krCxSp0z7lfdudxicd15XKIRZwdWYmra1H5CEJjBnLHFK%2B4E3BD4Jdg9FcvHEw0bRBYVghAJCyF%2FRLfXcbFy96OShYBqs4UOg%2Ff2VloTrIgQC2xJzlkLGV%2BXg%2B%2BSY74m4fySZkhoHcu4ySq5H6cFPbI9DAvMyFKeomRnARhr3iDB5tWAT9l5toYtzLsaA8XJKoiZCVwZRGV%2BE36n98GDUVUATjeQ7q1Dcfct1P4c3bV0quRKfFiKO4kVC8N05ZscXv4T9FPLimWK1VBbyLjrpE1putNRM7PVtz9Qh8qLDx6uWoNqHKXaLdp4imrW3Q5ZwAOb%2B97xbrzQTGpciXx6k9zgiLEg9u1rmiJ8v7ltHpCLN4rP9KHtGMqI1I3vkPhUQmRMUf6Yk9uF6wPYXebhxX7tGm77W2rxid5I4XHTIgMYQIQ80ePggsiBjiAu7vnIBAuhnvrZe3eAfqVtMbUIrQ%3D%3D,NA,NA,NA,NA,NA,#494340030,T&G,116,NA,NA,NA,NA
1023, Lampara Luna Parlante Mp3 Bluetooth Recargable / Disparocl ,14.99,NA,1,99,12,1.249,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DISPAROTIENDACL,https://articulo.mercadolibre.cl/MLC-480082650-lampara-luna-parlante-mp3-bluetooth-recargable-disparocl-_JM,NA,NA,NA,NA,NA,#480082650,Genérico,LAMPARA LUNA,NA,NA,NA,NA
1024, Parlante Bluetooth Tipo Charge 2+ / Mundo Electro ,17.99,NA,2,8,12,1.499,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MUNDOELECTROCL,https://articulo.mercadolibre.cl/MLC-493642405-parlante-bluetooth-tipo-charge-2-mundo-electro-_JM,NA,NA,NA,NA,NA,#493642405,Genérico,Charge 2+ Oem,15 W,NA,Activo,NA
1025, Parlante Bluetooth Harman Kardon Onyx 4 - Prophone ,129.99,NA,2,968,6,21.665,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/PROPHONELTDA,https://articulo.mercadolibre.cl/MLC-452308993-parlante-bluetooth-harman-kardon-onyx-4-prophone-_JM,NA,NA,NA,NA,NA,#452308993,Harman Kardon,NA,NA,NA,NA,NA
1026, Edifier B7 Soundbar Y Subwoofer Bluetooth Entrada Óptica ,350,NA,0,12,12,29.167,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/EDIFIERCHILE,https://articulo.mercadolibre.cl/MLC-447358889-edifier-b7-soundbar-y-subwoofer-bluetooth-entrada-optica-_JM,NA,NA,NA,NA,NA,#447358889,Edifier,NA,NA,NA,NA,NA
1027, Parlante Bluetooth Portátil Element T4 Negro Tronsmart ,21.99,NA,6,6,12,1.832,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/TRONSMART+CHILE,https://articulo.mercadolibre.cl/MLC-451111975-parlante-bluetooth-portatil-element-t4-negro-tronsmart-_JM,NA,NA,NA,NA,NA,#451111975,NA,NA,NA,NA,NA,NA
1028, Bovke Estuche Prueba De Golpes Para Parlante Jbl Charge ,36.99,NA,7,9999,6,6.165,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MELONCARGO,https://articulo.mercadolibre.cl/MLC-446210423-bovke-estuche-prueba-de-golpes-para-parlante-jbl-charge-_JM,NA,NA,NA,NA,NA,#446210423,JBL,NA,NA,NA,NA,NA
1029, Estuche Protector De Viaje Ltgem Para Bose Soundlink Revolve ,35.159,NA,1,99,6,5.860,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/2EBOX,https://articulo.mercadolibre.cl/MLC-473236099-estuche-protector-de-viaje-ltgem-para-bose-soundlink-revolve-_JM,NA,NA,NA,NA,NA,#473236099,Bose,Revolve,NA,0.39 kg,Activo,NA
