search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,color,size,Marca,Tipo,Modelo,Tipo de casco,Línea,Tipo de visor,Materiales del exterior,Edad,Género
673, Casco Ls2 Ff399 Valiant Negro Brilloso ,468,NA,0,10,18 cuotas,953.42,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/ALLROADURUGUAY,https://articulo.mercadolibre.com.uy/MLU-452881056-casco-ls2-ff399-valiant-negro-brilloso-_JM,NA,NA,NA,NA,NA,#452881056,NA,NA,LS2,NA,NA,Integral,NA,NA,NA,NA,NA
674, Casco Airoh Integral Eclipse Yellow Ls2 / Hjc/ Nolan ,223,NA,0,10,18 cuotas,454.30,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/RUBIBIKES,https://articulo.mercadolibre.com.uy/MLU-449087769-casco-airoh-integral-eclipse-yellow-ls2-hjc-nolan-_JM,NA,NA,NA,NA,NA,#449087769,NA,NA,NA,Integral,NA,NA,NA,NA,NA,NA,NA
675, Casco Halcon H50 Para Moto Azul C/ Gráficos S Y M ,1200,NA,0,18,18 cuotas,66.67,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/ROUMAX+DIRECTO,https://articulo.mercadolibre.com.uy/MLU-454881220-casco-halcon-h50-para-moto-azul-c-graficos-s-y-m-_JM,NA,NA,NA,NA,NA,#454881220,NA,NA,Halcon,Integral,NA,NA,NA,NA,NA,NA,NA
676, Cascos Ls2 Ff327 Fusion Negro Mate Azul Titanio - Tr ,390,NA,0,50,18 cuotas,794.52,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/RACINGTAURO,https://articulo.mercadolibre.com.uy/MLU-463080018-cascos-ls2-ff327-fusion-negro-mate-azul-titanio-tr-_JM,NA,NA,NA,NA,NA,#463080018,NA,NA,LS2,NA,NA,NA,NA,NA,NA,NA,NA
677, Casco Airoh Valor Negro Mate Integral Ls2/hjc/ Nolan ,208,NA,3,10,18 cuotas,423.74,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/RUBIBIKES,https://articulo.mercadolibre.com.uy/MLU-449087688-casco-airoh-valor-negro-mate-integral-ls2hjc-nolan-_JM,NA,NA,NA,NA,NA,#449087688,NA,NA,NA,Integral,NA,NA,NA,NA,NA,NA,NA
678, Casco Halcon H50 Para Moto Gris Plata C/ Gráficos S Y M ,1200,NA,0,18,18 cuotas,66.67,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/ROUMAX+DIRECTO,https://articulo.mercadolibre.com.uy/MLU-454881274-casco-halcon-h50-para-moto-gris-plata-c-graficos-s-y-m-_JM,NA,NA,NA,NA,NA,#454881274,NA,NA,Halcon,Integral,NA,NA,NA,NA,NA,NA,NA
679, Visera Casco Moto Motocross Hjc Cs-mx Zealot Mc3 ,19,NA,0,NA,18 cuotas,38.71,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MOTO_TORRE,https://articulo.mercadolibre.com.uy/MLU-463971058-visera-casco-moto-motocross-hjc-cs-mx-zealot-mc3-_JM,NA,NA,NA,NA,NA,#463971058,NA,NA,HJC,Cross,NA,NA,NA,NA,NA,NA,NA
680, Cascos Homologados Snell Sa2015 Para Karting Y Automovilismo ,550,NA,1,NA,18 cuotas,1.120.47,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/POINTSERVICESOLUTIONS,https://articulo.mercadolibre.com.uy/MLU-458066804-cascos-homologados-snell-sa2015-para-karting-y-automovilismo-_JM,NA,NA,NA,NA,NA,#458066804,NA,NA,NA,Integral,NA,NA,NA,NA,NA,NA,NA
681, Casco Agv Ax-8 Dual Evo Mod. Karakum (tricompuesto) ,580,NA,0,19,18 cuotas,1.181.59,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/URURACER,https://articulo.mercadolibre.com.uy/MLU-448142778-casco-agv-ax-8-dual-evo-mod-karakum-tricompuesto-_JM,NA,NA,NA,NA,NA,#448142778,NA,NA,AGV,NA,AX-8,NA,AX-8 Dual,NA,NA,NA,NA
682, Casco Deportivo Italiano Agv K-1 Soleluna ( Aprobados) ,295,NA,0,18,18 cuotas,600.98,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/URURACER,https://articulo.mercadolibre.com.uy/MLU-458943835-casco-deportivo-italiano-agv-k-1-soleluna-aprobados-_JM,NA,NA,NA,NA,NA,#458943835,NA,NA,AGV,NA,K-1,Integral,K-1,NA,NA,NA,NA
683, Casco Ls2 Ff352 Palimnesis Gris ,84,NA,2,8,18 cuotas,171.13,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/ALLROADURUGUAY,https://articulo.mercadolibre.com.uy/MLU-455624089-casco-ls2-ff352-palimnesis-gris-_JM,NA,NA,NA,NA,NA,#455624089,NA,NA,LS2,NA,NA,Integral,NA,NA,NA,NA,NA
684, Visera Casco Moto Motocross Hjc Cs-mx 2 Graffed Mc3 ,19,NA,0,NA,18 cuotas,38.71,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MOTO_TORRE,https://articulo.mercadolibre.com.uy/MLU-463971212-visera-casco-moto-motocross-hjc-cs-mx-2-graffed-mc3-_JM,NA,NA,NA,NA,NA,#463971212,NA,NA,HJC,Cross,NA,NA,CS-MX II,NA,NA,NA,NA
685, Casco Ls2 Ff320 Jink Negro Amarillo ,128,NA,1,7,18 cuotas,260.76,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/ALLROADURUGUAY,https://articulo.mercadolibre.com.uy/MLU-452834775-casco-ls2-ff320-jink-negro-amarillo-_JM,NA,NA,NA,NA,NA,#452834775,NA,NA,LS2,NA,NA,Integral,NA,NA,NA,NA,NA
686, Casco Mt Thunder Fractal Integral Con Lentes Varios Colores ,4500,NA,2,6,18 cuotas,250.00,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MOTOSHOPSRLMOTOSHOPSRL,https://articulo.mercadolibre.com.uy/MLU-453018279-casco-mt-thunder-fractal-integral-con-lentes-varios-colores-_JM,NA,NA,NA,NA,NA,#453018279,NA,NA,NA,Integral,NA,NA,NA,NA,NA,NA,NA
687, Casco Bici Gub Ss Basico Adulto Varios Colores ,2366,NA,0,2,18 cuotas,131.44,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MOTOSHOPSRLMOTOSHOPSRL,https://articulo.mercadolibre.com.uy/MLU-461851322-casco-bici-gub-ss-basico-adulto-varios-colores-_JM,NA,NA,NA,NA,NA,#461851322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
688," Casco Integral Daytona | Retro, Americano , Dot ",79,86,0,NA,18 cuotas,160.94,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/CAFERACEUY,https://articulo.mercadolibre.com.uy/MLU-449590163-casco-integral-daytona-retro-americano-dot-_JM,NA,NA,NA,NA,NA,#449590163,NA,NA,NA,Integral,NA,NA,NA,NA,NA,NA,NA
689, Casco Airoh Rockstar Integral Nolan/hjc/ls2 ,769,NA,0,10001,18 cuotas,1.566.62,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/POCHOMOTOSPB,https://articulo.mercadolibre.com.uy/MLU-453172468-casco-airoh-rockstar-integral-nolanhjcls2-_JM,NA,NA,NA,NA,NA,#453172468,NA,NA,NA,Integral,NA,NA,NA,NA,NA,NA,NA
690," Casco Daytona Dot - Abierto, Estilo Retro, Americanos ",189,207,0,NA,18 cuotas,385.04,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/CAFERACEUY,https://articulo.mercadolibre.com.uy/MLU-449568416-casco-daytona-dot-abierto-estilo-retro-americanos-_JM,NA,NA,NA,NA,NA,#449568416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
691, Casco Integral Vento - Varios Modelos ,1480,NA,3,7,18 cuotas,82.22,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/VAIMACAMOTOS,https://articulo.mercadolibre.com.uy/MLU-448158611-casco-integral-vento-varios-modelos-_JM,NA,NA,NA,NA,NA,#448158611,NA,NA,Vento,Integral,NA,NA,NA,NA,NA,NA,NA
692, Casco Hjc Rpha10 Aquilo Fibra De Carbono ,349,NA,0,1,18 cuotas,710.99,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MOTO_TORRE,https://articulo.mercadolibre.com.uy/MLU-444343679-casco-hjc-rpha10-aquilo-fibra-de-carbono-_JM?searchVariation=16692435337,NA,NA,NA,NA,NA,#444343679,NA,NA,HJC,Integral,NA,NA,RPHA 10,NA,NA,NA,NA
693, Cascos Para Motos !!!!!! ,2900,NA,0,150,18 cuotas,161.11,NA,Envío gratis a todo el país,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.uy/MLU-465292290-cascos-para-motos--_JM?searchVariation=41280081520,NA,NA,NA,NA,NA,#465292290,Negro,NA,NA,NA,NA,NA,NA,NA,NA,Adultos,Unisex
694, Casco Ls2 Ff320 Stream Negro Brillante ,115,NA,3,7,18 cuotas,234.28,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/ALLROADURUGUAY,https://articulo.mercadolibre.com.uy/MLU-445319540-casco-ls2-ff320-stream-negro-brillante-_JM,NA,NA,NA,NA,NA,#445319540,NA,NA,LS2,NA,NA,Integral,NA,NA,NA,NA,NA
695," Casco Halcon Eco Para Moto Blanco L, Xl ",1120,NA,0,20,18 cuotas,62.22,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/ROUMAX+DIRECTO,https://articulo.mercadolibre.com.uy/MLU-453910905-casco-halcon-eco-para-moto-blanco-l-xl-_JM,NA,NA,NA,NA,NA,#453910905,NA,NA,Halcon,NA,Eco,Integral,NA,NA,NA,NA,NA
696, Casco Ls2 Mx456 Light Evo Rojo Negro ,166,NA,2,8,18 cuotas,338.18,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/ALLROADURUGUAY,https://articulo.mercadolibre.com.uy/MLU-445069572-casco-ls2-mx456-light-evo-rojo-negro-_JM,NA,NA,NA,NA,NA,#445069572,NA,NA,LS2,NA,NA,Cross,NA,NA,NA,NA,NA
697, Cascos Ls2 Ff353 Poppies Blanco Fucsia ,84,NA,1,4,18 cuotas,171.13,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/ALLROADURUGUAY,https://articulo.mercadolibre.com.uy/MLU-452835277-cascos-ls2-ff353-poppies-blanco-fucsia-_JM,NA,NA,NA,NA,NA,#452835277,NA,NA,LS2,NA,NA,Integral,NA,NA,NA,NA,NA
698, Casco Sol Integral - Ss-1 Edge Black Red - - ,3520,NA,1,9,18 cuotas,195.56,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/VAIMACAMOTOS,https://articulo.mercadolibre.com.uy/MLU-457378193-casco-sol-integral-ss-1-edge-black-red--_JM,NA,NA,NA,NA,NA,#457378193,NA,NA,NA,Cross,NA,NA,NA,NA,NA,NA,NA
699, Casco Agv K-5 Sv Hurricane (carbono Y Fibra ) ,499,NA,1,11,18 cuotas,1.016.57,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/URURACER,https://articulo.mercadolibre.com.uy/MLU-447610545-casco-agv-k-5-sv-hurricane-carbono-y-fibra--_JM,NA,NA,NA,NA,NA,#447610545,NA,NA,AGV,NA,Hurricane,Integral,K-5 S,Doble,Carbono,Adultos,NA
700, Casco Nenki Nk-311 Cross Visor Y Lentes (varios Colores) ,4407,NA,11,3,18 cuotas,244.83,NA,Entrega a acordar con el vendedor,NA,NA,5,3,http://perfil.mercadolibre.com.uy/MOTOSHOPSRLMOTOSHOPSRL,https://articulo.mercadolibre.com.uy/MLU-444111511-casco-nenki-nk-311-cross-visor-y-lentes-varios-colores-_JM,3,0,0,0,0,#444111511,NA,NA,Nenki,Integral,NA,NA,NA,NA,NA,NA,NA
701, Cascos Ls2 Ff327 Fusion Negro Mate Naranja Flúor - Tr ,390,NA,0,50,18 cuotas,794.52,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/RACINGTAURO,https://articulo.mercadolibre.com.uy/MLU-463080041-cascos-ls2-ff327-fusion-negro-mate-naranja-fluor-tr-_JM,NA,NA,NA,NA,NA,#463080041,NA,NA,LS2,NA,NA,NA,NA,NA,NA,NA,NA
702, Casco Ls2 Ff323 Arrow C Tronic Carbono ,489,NA,1,9,18 cuotas,996.20,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/ALLROADURUGUAY,https://articulo.mercadolibre.com.uy/MLU-445066940-casco-ls2-ff323-arrow-c-tronic-carbono-_JM,NA,NA,NA,NA,NA,#445066940,NA,NA,LS2,NA,NA,Integral,NA,NA,NA,NA,NA
703, Casco Moto Husqvarna Motorcycles Bell Eliminator ,795,NA,0,2,18 cuotas,1.619.59,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AMERICANDREAM+URUGUAY,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=zO9pTn17auEeXtvWx3TCbu8s%2BR1ghMVcXUCjZFHsG%2Bzovqry9tvEVx%2F7yFXE%2FmwY0o7tMWscrshq2MDPLq3A2NzW3FGDbqgstvvc5xFfFW%2FQSsiDs6wYY0yD3sHU0%2FrXN1qg39EsLvhEdiVyQQzogg%2B%2BNBma33DCNzi24%2FMmzW7GQ0bmEsCzbhWdE8b3wvs0JummaFKsYq7vFcnCDXad9TbyH9dmGF7jj6lz1HK3AezXyYoAD5k%2F3lYO7SUwQ7vT%2BKNXDcPkqdZ7hNAB%2Fp88%2BvQLeyEOB56NvxqNscnEtT%2FAwebdz1hVKknrnodiSzX73rGLXy%2Bz9dDcwcbwafP25x9vyEzJf7foFGlIHFu38cbysCgf8CRrMW8t2pNGAXRp6wISQ0VbQYStNSG1TVh7y3%2Fa7hesSO6YImqJSd7ixw7YVFI2KtYYzpdC2GerfKux8Nkv06%2BiExR0JV9k%2BOahluO4Rpf1WXGBj1BA62TB3DXsiBPhfHhcMuFIG6Xf0sVx%2FK9y9NtO4AgN6VuAqdD6Z5z4PQZmEVbUnjuxwqvfLGRGdp0GdTs0BH2Gvw%2B2ihNPSsxlRT5ixX5gFHade8J9sWCDlSyiK4TiYc876SHrQrQM644sds5nlQ7x0Lmv37RjkuN8N5hh8XKkta4WNUONkhhjGVtYwO4gh%2B93f2BVeAHncPex4qhvSRFQoCzeip6eR3JmxnRKY%2BytQFHWwWM80ULAY%2Bm%2BuH1Bg0eYgiKyTZZ3oSNi6yyZS13otzaUyDRFIqB9laZawlxyd06ZfXfXBKa5JgMtX%2BEa2QLBsFqjdD2cYvojCIRt7eAo0uXVyPThsWXoOVLmp1q2SMaRgfLGQInAKAvpINu9kETuh9vNJk1dJaU63%2FLVkmubKcBJuGbudW1AwGD0VWpwke7RV0wFq4kxAtr8ioGXGNlrEc9CZVIxMyEvukZ%2FhNjJaGZpK%2BWXTYHFoguAvv69DLXJIR9pvaPQj8OsSp2TLmsw1d68TzuUIKAnXj0aVWFDuI1XCRwjFdklNE7bMiTsZTQe8HPM%2FlJyz4JDt5GUldz%2BhGcJsEt8vGAerQEis97sfhKXv3X96QmRA7iZ6emKKF3hTZnTjFIfntt1XgfELMNxuecNIetCqmiOz1EN4xwFhYijWv4X6iTXumwgbOexBFAEI2BviJgW17wXfY37qmUFv6lm8Qz4EuXu7ICXHI9tsBxJ4EXkYxMe4LluLgddSO1w%2FN3Q0ECf2QJfTKpYAcXAKpS9UYVvXjyPIdsS%2BTgixrcoPMK%2FvYE56gx2ZDXq8Qjrv0nzEK6BSvpHwRbGawJmM7wnoMda4zGq%2BxU7MouqpFzX93rp5dPa%2Bf7lRPXHp0jjy%2BPVGkLP8jPFPeADZgSUckzxhJTqmlQb8wsWR8WcvzbbX%2FyGH79H7A5BokPV9e9OlZbN55b4Kx01lWTGScPWX5uF2BeNqUXjBwPRzLIFxzdEeOepwv2fl1Ii7FLy8MmZRnBUT1BQAt0epxO0YDwmR8PYIB8%2BK3%2FHjtNYl2UAMQQlG1zWGeT%2BOt9W4eomw7oMjsh4cPZLra5JN9M3TvRL2cScPLxpGEi6iBPyz9kYxzquOPF1sLDPMX1Kz5uDjx3q2sRzoKmrX%2FBdzyP2nvAm%2FeCN72dRvdCbzDbDBXO0vly2v2gySLAjGlZmjsME1aIQ8SQ2JYr5jdAGaubAoyfSB3vV9hwPh9Y1Xi92HN4M0MVsGTFRXBVD839%2FkuHtpyfk15TQ8%2FbTgSusMfjJsqc1g%2BK%2FNu5EdbTBSW28JLS7sURgJqGjKa7cgHXGKaSg3NsAIKyz7eFkF05EpptFfo1N6ecrRFYJ0EkbToVTqstWhlEzJgkqLaBtzBGMCfadabbwhDVuTdgMiE9RtnhhjkA%3D,NA,NA,NA,NA,NA,#465070255,Gris oscuro,NA,Bell,NA,Eliminator,Integral,NA,NA,NA,Adultos,Unisex
704, Cascos Agv K3 Réplicas Valentino Rossi Varios Modelos. ,380,NA,0,12,18 cuotas,774.14,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/BAFE3181502,https://articulo.mercadolibre.com.uy/MLU-455698893-cascos-agv-k3-replicas-valentino-rossi-varios-modelos-_JM,NA,NA,NA,NA,NA,#455698893,NA,NA,AGV,NA,K-3,Integral,K-3,NA,NA,NA,NA
705, Casco Ls2 Mx437 Fast Strong Blanco Verde Rosa ,140,NA,2,8,18 cuotas,285.21,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/ALLROADURUGUAY,https://articulo.mercadolibre.com.uy/MLU-445069313-casco-ls2-mx437-fast-strong-blanco-verde-rosa-_JM,NA,NA,NA,NA,NA,#445069313,NA,NA,LS2,NA,NA,Cross,NA,NA,NA,NA,NA
706, Burbuja Con Broches Para Cascos Retro Mt Lemans Y Otros ,480,NA,2,12,18 cuotas,26.67,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MOTOSHOPSRLMOTOSHOPSRL,https://articulo.mercadolibre.com.uy/MLU-456557948-burbuja-con-broches-para-cascos-retro-mt-lemans-y-otros-_JM?searchVariation=39378222441,NA,NA,NA,NA,NA,#456557948,Blanco,varios,NA,NA,NA,Integral,NA,NA,NA,NA,NA
707, Casco Moto Hjc Cs-15 Trion Mc-1 Mate ,109,NA,3,6,18 cuotas,222.06,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MOTO_TORRE,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=arG%2BNZpdmRLO3EK0p7SY166MB2W4gZgIVa2Wv86pIfz2tjPMnylgWDMcL8GsbYZC4iwWHTEjJrw2B6MWUP0GQAwgytRsYLzb775UmN9QoMzihV4b5RsijgGSXdNRxFl94lFYfrv%2FvMgMvzuIW11toKItCuSYY8A4LOY5idIwjhScsVZ9LSY%2FT%2B5Vyr6dTMbpPaNCBRSar%2BvW%2BFP2tp5V6XZwxEn%2BJFPnnPoqfLE7MDKpz0x5xOvqlLbxzUSOjpk3%2BGfQyQDhjNs9lpZNO1BbSBX7kqO23RlktFI5KZrdLyWAUYp9ELgx123YdZMIs4I7b96pvzn0McMEEEBNxcoAHKEbkyn5EXTe%2BjlTYjf%2Bv9twC7x7fAuzOhJvDt0xlOohLEoDIPrAKDDS4DsDrCD2oJqz7Cl3rwW7ZW3lRe1PyA1q6m8NHacbghqhhwhKLPCtmSM3pePyLn2f3ArZe9XMR9SUA%2BNbnHm2sv%2FEFm4gJxUigujHBsirDcElHZjNdyGkN5fk1PbgYGhr0KbPIbrNnZoG6Tbd4asuCi6RyPjPzJ3LC%2FzDAbMzYXxWHQE5vSlVwlkUbQAf%2F6M4ZLQXBuUbKd%2FlhmFdMBfe92r7VIs5oXsMvbw6mpwmytzjM2SYafRgX0EmhDKKiWvOEXyYKMlnpCvZAPhkn8FY4CF33o3bELV%2BPJMue1hepf%2BFbCbwqWTZeEky9FzCjYA15w%2BAqJU0nGWRs1MGNOvZhABjcSMmwCEcGDjRK3HxCZIyJwMtP4w3FzsfAuj%2F1yaaF7Udr9ceLLE9O7azU27Py0giFKNOjxrer55JLK1FkDYiYtAO9OcCuCABY%2BxLAtAxlehvQ34gDV4vqAKEUWE5na43pJge30u1TcrAUrFwniE21g%2BJsjMUwCOKOYJ6yXQVVBl2rGErXgyZwqfYoAYKAbXNOzT%2FrH4WENXBmkAWCItIwL7nQi8vOdzghLc%2F7a%2FIiLfc85xZYcNOVrTRiH78gNSOZjSt6QhqKfVateVMfjw2st3xa0O%2B5FzD2t8dNg31%2B2M2BQgTpLyRuH01CCFufo4%2Bg1w2z3nuhi11m14yT7hfZQMgC8CECQr4RmobcOcmoi7zciavGrSD4%2FCyO7tKL7bdaCweyfIsheu1RAbcdqSw3q46qQioh6MvN7x%2BvDtt78H1gc1qQhWfvsLHJaUfOZQxq%2FzL%2BQdfciQLZxo0TY4%2BKc3V2RY6OlmklsGw63dJwBXGf1gaMZriiyiGU0S6CNk6Lzwx%2BAIP%2B4H6btFajm9bTdf2xoCFVviOA1MkQ%2BTis22SPyxA4YRqAvmKhWxM3cfR4y0rECzOfK2OaXN0KncKJE2t4VOtp%2F57khO0WtQybFz5QnHZR2%2Fb8RNBYv6YDtjL9LGdmtW%2FVNV0Ljo6Nsjun9iAOeBstov1DveFcn4JN6%2BG8%2BcCC%2FA%2BuBM0oL5%2BWcO8%2FLqOQahc9hutBkOcxH3874kY7hPWoOj3PJ%2FOmbtXjYcmZTzszrUYiJWNGrR9YObRfPw0UbY0KkwgHmIPK%2BVAX4NRoIHYqbIhWVT3LV02iI%2FMhkZL8dEZJxrI9M%2F2jkvgRv%2FW6XTJFBW3e4l3DDJqVafEy1yYR42tDm%2F5kRD%2FAVhe2X8CNXB3wvXPWVN8idKclX9Yb0%2Bmxls1F2HzPj0H4T5k5f3LO2%2F%2Fgi%2F6EOEWM2QWS0sx4pLo7jujCWUQ2GrstGJ1RByTuNwDb3oagaJ10vFjOY1fZOug2JXAS8ODwESt%2BKMzKTpLQm4o8yqLIr4JRe1NWrql2CCArivWO%2BVIiysOZN3Qt%2B%2FzRymv28DkLcyG9CI5UNSoyTIPkI7nZ7kSByD3ApdJzi1GrDQZI58NhhXk0HIbMejHM%2BMv841QKPLkr3Q%3D,NA,NA,NA,NA,NA,#454979199,NA,NA,HJC,NA,Trion,Integral,CS-15,Simple,Policarbonato,Adultos,Unisex
708, Casco Airoh Eclipse Integral Nolan/hjc/ls2 ,7770,NA,0,1000,18 cuotas,431.67,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/POCHOMOTOSPB,https://articulo.mercadolibre.com.uy/MLU-453164033-casco-airoh-eclipse-integral-nolanhjcls2-_JM,NA,NA,NA,NA,NA,#453164033,NA,NA,NA,Integral,NA,NA,NA,NA,NA,NA,NA
709, Cascos Ls2 Ff399 Solid Negro - Tr ,465,NA,0,50,18 cuotas,947.31,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/RACINGTAURO,https://articulo.mercadolibre.com.uy/MLU-463190431-cascos-ls2-ff399-solid-negro-tr-_JM,NA,NA,NA,NA,NA,#463190431,NA,NA,LS2,NA,NA,NA,NA,NA,NA,NA,NA
710, Cascos Agv De Valentino Rossi Vr46 K-3 Sv Originales ,380,NA,0,11,18 cuotas,774.14,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/URURACER,https://articulo.mercadolibre.com.uy/MLU-452366266-cascos-agv-de-valentino-rossi-vr46-k-3-sv-originales-_JM,NA,NA,NA,NA,NA,#452366266,NA,NA,AGV,NA,K-3 SV,Integral,K-3 SV,NA,NA,NA,NA
711, Casco Nenki Nk-822 Rebatible Con Lentes Nuevo En Caja ,3800,NA,1,NA,18 cuotas,211.11,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/COMMOVILE2011,https://articulo.mercadolibre.com.uy/MLU-453543164-casco-nenki-nk-822-rebatible-con-lentes-nuevo-en-caja-_JM,NA,NA,NA,NA,NA,#453543164,NA,NA,Nenki,Integral,NA,NA,NA,NA,NA,NA,NA
712, Cascos Ls2 Revatible Ff370 Gloss Blanco - Tr ,180,NA,0,50,18 cuotas,366.70,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/RACINGTAURO,https://articulo.mercadolibre.com.uy/MLU-463107420-cascos-ls2-revatible-ff370-gloss-blanco-tr-_JM,NA,NA,NA,NA,NA,#463107420,NA,NA,LS2,NA,NA,NA,NA,NA,NA,NA,NA
713, Casco Ls2 Ff320 Kub Rojo Negro ,128,NA,1,7,18 cuotas,260.76,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/ALLROADURUGUAY,https://articulo.mercadolibre.com.uy/MLU-454980588-casco-ls2-ff320-kub-rojo-negro-_JM,NA,NA,NA,NA,NA,#454980588,NA,NA,LS2,NA,NA,Integral,NA,NA,NA,NA,NA
714, Casco Integral Negro Mate Con Gráficos En Rojo Ls2 ,2890,NA,0,10,18 cuotas,160.56,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/GKMOTOS,https://articulo.mercadolibre.com.uy/MLU-463328219-casco-integral-negro-mate-con-graficos-en-rojo-ls2-_JM,NA,NA,NA,NA,NA,#463328219,NA,NA,LS2,NA,NA,Integral,NA,NA,NA,NA,NA
715, Nuevo Casco Rebatible Mt Atom Tarmac C/lentes Talle L Y M ,185,NA,2,2,18 cuotas,376.89,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/BAFE3181502,https://articulo.mercadolibre.com.uy/MLU-454192101-nuevo-casco-rebatible-mt-atom-tarmac-clentes-talle-l-y-m-_JM,NA,NA,NA,NA,NA,#454192101,NA,NA,NA,Cross,NA,NA,NA,NA,NA,NA,NA
716, Casco Mt Stinger Integral Comun Varios Colores ,2880,NA,1,5,18 cuotas,160.00,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MOTOSHOPSRLMOTOSHOPSRL,https://articulo.mercadolibre.com.uy/MLU-454144631-casco-mt-stinger-integral-comun-varios-colores-_JM,NA,NA,NA,NA,NA,#454144631,NA,NA,NA,Integral,NA,NA,NA,NA,NA,NA,NA
717, Ls2 Casco Integral Lentes Ff320 Stream 1550grs Compatible Pi ,3978,NA,0,2,18 cuotas,221.00,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MOTOSHOPSRLMOTOSHOPSRL,https://articulo.mercadolibre.com.uy/MLU-463412932-ls2-casco-integral-lentes-ff320-stream-1550grs-compatible-pi-_JM,NA,NA,NA,NA,NA,#463412932,NA,NA,LS2,NA,NA,Integral,NA,NA,NA,NA,NA
