search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Peso,Marca,Modelo,Tipos de filtros del parlante,Conectores de entrada,Tipos de parlante,Color,Potencia de salida (RMS)
1939, Tronsmart Element T6 Plus + Funda De Regalo ,309,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MULCOTEC,https://articulo.mercadolibre.com.pe/MPE-437225401-tronsmart-element-t6-plus-funda-de-regalo-_JM,NA,NA,NA,NA,NA,#437225401,NA,Tronsmart,NA,NA,NA,NA,Negro,NA
1940, Jbl Go 2 Naranja Coral - Altavoz Bluetooth Portátil ,169,NA,0,3,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,4.8,15,http://perfil.mercadolibre.com.pe/ALKA+CORP,https://articulo.mercadolibre.com.pe/MPE-434698863-jbl-go-2-naranja-coral-altavoz-bluetooth-portatil-_JM,12,1,1,0,0,#434698863,NA,JBL,GO 2,Activo,NA,NA,NA,3 W
1941, [ ] Logitech Mobile Speakerphone P710e Bluetooth Nfc ,599,NA,0,2,NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/OFERTAS+DELIVERY,https://articulo.mercadolibre.com.pe/MPE-436392253--logitech-mobile-speakerphone-p710e-bluetooth-nfc-_JM,NA,NA,NA,NA,NA,#436392253,9.7 oz,Logitech,NA,NA,NA,NA,NA,NA
1942," Parlante Activo England Sound 8 Bluetooth, Fm ",320,NA,1,2,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.pe/MPE-428923559-parlante-activo-england-sound-8-bluetooth-fm-_JM,NA,NA,NA,NA,NA,#428923559,NA,NA,NA,NA,NA,NA,NA,NA
1943, Luces Sicodelias Y Parlante Bluetooth Usb Luces Led ,45,NA,0,99999,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/SELLMERX+SAC,https://click1.mercadolibre.com.pe/mclics/clicks/external/MPE/count?a=IKjHNq7JfyH1caUGas6lf%2FYFl9IqYtPKbdrFQGWPghk5S1mPB56mhiaOs6QYgqEn3jmzvd4TCt4mKGUdnoSkGhAaJlhJlcYH22yiVwRBPUMOVT5AQTQA9%2B2GY9IwRKGRt6dAG%2FDT5N0ACcDa75XyhzO8%2BR%2FbnKYm%2BBE89yCZ%2FXDT%2FQHbaJHeMzIThiGBE5En9e5Yq0hRWXWMtff4%2FRarn7%2FguKjFG4pR1ll4Rm3oy2GJNA7W8r7%2FRVxik7IerOzFn4tfhf6EIEhQOw43cDvp1El5XouVhQ2uflpeRPBkZVeMskWc%2FB6imvfDhVSmNOv9NIe%2F8epajgipOlq%2FMHvHsrgQe5Ff5WxYeNR6I%2FCPuvnUVwjeDXD%2FWuXt1vSkFjaQ4NiweWQm9mOqePqE%2BMpm9s3C%2B55FrgwWLgNBwJqKZy9zmuX1cZ2sCCP1eygf13zevOsyNcJB1yPH314qMchKzM1dxHxduT%2B%2Fo2pjgimKv7g0ApPkn07mqNq06zK0c%2FxiMDpO1m7PvhpfuWGHJSWbzA1GuKzkgVCzu1hbhpcL9X4fJfbPBqNW54t6yARSMxVsZGBe3kT%2FTf3ruGB2bmLwvCzN0GHyz9iR6jbyUT1hUf2WILMSC7EwcVkT9QC6TYLOjJqOzpSGjwGc1E2dsnkf3DHV5DXmPHwbKPKB4zbFNZOoBIy4V4vwmbgC0BD1YCidelyt%2BAFxug01OEefcTsV6iNj8R5tms0yIU6xy4E6WJaA5Lk95PyriUUOxAM%2F3TpCbRCC9f0ejBtMaQ6Nk5z6fCvohWKE4YClaYhxDlEYkLPvp4UzpXTLCvQUVPna%2BjZSAZmMFLCE%2BTtKHYN4T%2FaDdl6BsoC7ehCzZY2m1H55LJ1Ih0f6idBEiEkTq6fTOv3ujupSdOpKxRIgT%2BdTEfkVJAV7nd9SaCzNTwusWZYruFLr%2Fv1PipAt9iJTobgSqrwLBv06NI1AGpeAQcBXU7gtsCv%2BEJL6O5SZyGWlhfvb8sZYBu7fZAaIrcYXYhHMSrl6qKbS5D35u1d%2BvzBhDyIpjM0EhnCXbvn1tj020mfgHydjciRhiLI5aRm3Np%2BOuFtPPxK2y0HOXQF%2F%2F5Co1dsWWwHVSX4xVOgTQ4mkefng9dpprBgTiUOaPXbvmA%2Bt3Q6HEf7XJwgljxZq5ppjDvpfYBBssnbTjl5%2B3sb40KTb5XEZu5iMpRWZ7bgUfOBWlSFUMoTJDUfJqtPLlsyyz6qnXIlsObpDWrDhkwX5lJFuRZEdw0wDFzhuD4pXkMvnhsFLm%2F%2BOdXr6mbt%2FZ1KK7a%2BbBJRIJWcxhLt8swbQfgx%2FvBwoyF2SC5vmCVWalxOElxa2f199XsMZfF5xfNQzBcOTYA3qQUeACjcmiMOI4L8WXV3uqSwpcYP8Pj2sIM0NtH4V8P6wIdRrgqkHFc6KBCSfzyr4KdBDHuFlfP0FKimhmMuQfutTsfouQ8hqCy9DtqOjKH2S8oMhsnij1alX7sYnJd5jWy4T2zY3EFM7TaTWRk7LBl3uSRssPyFSSGsMIDHtpW7ZGElSFvApr1xGnkLo8%2BFmU6IoZM0Y4zTPzQhwQz0xJzuEL8dMMebORU4gFp%2Byq80Hg0%2FuEHQyTR63bNXTSwLAh1jKEcQDBEY%3D,NA,NA,NA,NA,NA,#433789260,NA,NA,NA,NA,NA,NA,NA,NA
1944, Speaker Bluetooth S20 Waterproof Sumergible W King ,109,NA,0,5,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ROSE_2019,https://articulo.mercadolibre.com.pe/MPE-436425240-speaker-bluetooth-s20-waterproof-sumergible-w-king-_JM,NA,NA,NA,NA,NA,#436425240,NA,NA,NA,NA,NA,NA,NA,NA
1945, Soundbot Sb525 bluetooth 4.0 altavoz Inalámbrico Para 12 hor ,297,NA,0,NA,NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/KECHVR.COM,https://articulo.mercadolibre.com.pe/MPE-436566324-soundbot-sb525bluetooth-40altavoz-inalambrico-para-12hor-_JM,NA,NA,NA,NA,NA,#436566324,NA,NA,NA,NA,NA,NA,NA,NA
1946, Ryze Tech Tello Quadcopter Iron Man Edition Kit Avanzado ,756,NA,0,12,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/NEGOCIOS+DANTE1920,https://articulo.mercadolibre.com.pe/MPE-436821613-ryze-tech-tello-quadcopter-iron-man-edition-kit-avanzado-_JM,NA,NA,NA,NA,NA,#436821613,1 lb,DJI,NA,NA,NA,NA,NA,NA
1947, Ue Roll Bt Violet/aqua ,334,NA,NA,2,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/IN5517657?brandId=142,https://articulo.mercadolibre.com.pe/MPE-437085428-ue-roll-bt-violetaqua-_JM,NA,NA,NA,NA,NA,#437085428,NA,NA,NA,NA,NA,NA,Violeta/Agua,NA
1948," Parlante Astral Mic S7064bt - (woofer: 5 Satélite: 3 X2),a ",120,NA,0,10,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/WWW.CORPORACIONDASH.COM,https://articulo.mercadolibre.com.pe/MPE-432980776-parlante-astral-mic-s7064bt-woofer-5-satelite-3-x2a-_JM,NA,NA,NA,NA,NA,#432980776,NA,NA,NA,NA,NA,Woofer,NA,NA
1949, Harman / Kardon - Onyx Mini Altavoz Inalambrico Portatil - N ,1171,NA,0,12,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/NEGOCIOS+DANTE1920,https://articulo.mercadolibre.com.pe/MPE-437165410-harman-kardon-onyx-mini-altavoz-inalambrico-portatil-n-_JM,NA,NA,NA,NA,NA,#437165410,1 lb,Harman Kardon,Onyx Mini,Activo,NA,NA,Black,8 W
1950, Speaker Jbl By Harman Clip 3 Waterproof 10 Hrs Batería Nuevo ,290,NA,0,1,NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/JAVIERZINHO77,https://articulo.mercadolibre.com.pe/MPE-437452050-speaker-jbl-by-harman-clip-3-waterproof-10-hrs-bateria-nuevo-_JM,NA,NA,NA,NA,NA,#437452050,NA,JBL,Clip 3,Activo,NA,NA,NA,3 W
1951, Jbl Playlist - Altavoz - Para Uso Portátil ,649,NA,0,3,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MOISES+CHAGUA,https://articulo.mercadolibre.com.pe/MPE-432584837-jbl-playlist-altavoz-para-uso-portatil-_JM,NA,NA,NA,NA,NA,#432584837,1.12 kg,JBL,Playlist,Activo,NA,NA,Negro,30 W
1952, Xtech Xts-500 - Speakers - Wireless ,39,NA,0,10,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MOISES+CHAGUA,https://articulo.mercadolibre.com.pe/MPE-432585599-xtech-xts-500-speakers-wireless-_JM,NA,NA,NA,NA,NA,#432585599,NA,NA,NA,NA,NA,NA,Negro,2 W
1953, Jbl Clip 2 Waterproof Portable Bluetooth Speaker (azul) ,159,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ROAB3778243,https://articulo.mercadolibre.com.pe/MPE-436718618-jbl-clip-2-waterproof-portable-bluetooth-speaker-azul-_JM,NA,NA,NA,NA,NA,#436718618,NA,JBL,Clip 2,Activo,NA,NA,NA,3 W
1954, Foco Parlante Bluetooth Con Apps ,95,NA,0,100,NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/OVERPOMIANO,https://articulo.mercadolibre.com.pe/MPE-433220494-foco-parlante-bluetooth-con-apps-_JM,NA,NA,NA,NA,NA,#433220494,NA,NA,NA,NA,NA,NA,NA,NA
1955, Radio Portatil Para Piscina -playa ,1350,NA,0,NA,NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/VAAL4882170,https://articulo.mercadolibre.com.pe/MPE-429649796-radio-portatil-para-piscina-playa-_JM,NA,NA,NA,NA,NA,#429649796,NA,WOW,17-9000,NA,NA,NA,NA,NA
1956, Jbl Go 2 Altavoz Bluetooth Impermeable Portatil Azul ,228,NA,0,12,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,4.8,15,http://perfil.mercadolibre.com.pe/NEGOCIOS+DANTE1920,https://articulo.mercadolibre.com.pe/MPE-436462844-jbl-go-2-altavoz-bluetooth-impermeable-portatil-azul-_JM,12,1,1,0,0,#436462844,1 lb,JBL,GO 2,Activo,NA,NA,Blue,3 W
1957, Jbl Clip 2 Impermeable Bluetooth Altavoz Portatil Gris ,473,NA,0,12,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/NEGOCIOS+DANTE1920,https://articulo.mercadolibre.com.pe/MPE-436934166-jbl-clip-2-impermeable-bluetooth-altavoz-portatil-gris-_JM,NA,NA,NA,NA,NA,#436934166,0.412 lb,JBL,JBLCLIP2GRYAM,Activo,NA,NA,grey,3 W
1958," Ewa A103altavoz Bluetooth Material De Metal Para Teléfono,pc ",70,NA,0,5,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/FEGADISTRIBUIDORLOGISTICO,https://articulo.mercadolibre.com.pe/MPE-437117111-ewa-a103altavoz-bluetooth-material-de-metal-para-telefonopc-_JM,NA,NA,NA,NA,NA,#437117111,NA,ewa,A103,NA,Auxiliar,NA,NA,NA
1959, Kit Parlante Bluetooth Bateria Skill Portatil ,51,NA,0,50,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/REGALITOSPERU,https://articulo.mercadolibre.com.pe/MPE-435168962-kit-parlante-bluetooth-bateria-skill-portatil-_JM,NA,NA,NA,NA,NA,#435168962,NA,NA,NA,NA,NA,NA,NA,NA
1960, Altavoz Portátil Jbl Charger 4 30w 20hr Bluetooth Original ,550,NA,0,3,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/GOMOBILES.PE,https://articulo.mercadolibre.com.pe/MPE-437311791-altavoz-portatil-jbl-charger-4-30w-20hr-bluetooth-original-_JM,NA,NA,NA,NA,NA,#437311791,NA,JBL,Charge 4,Activo,USB,NA,Agua,30 W
1961, Ue Boom 3 Lagoon Blue -envio Gratis ,549,NA,2,3,NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/OFERTAS+DELIVERY,https://articulo.mercadolibre.com.pe/MPE-431980895-ue-boom-3-lagoon-blue-envio-gratis-_JM,NA,NA,NA,NA,NA,#431980895,608 g,NA,NA,NA,NA,NA,NA,NA
1962, Ue Boom 3 Lagoon Blue -envio Gratis ,690,NA,0,2,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/REMATESYLIQUIDACION_PC,https://articulo.mercadolibre.com.pe/MPE-434726203-a-pedido-jbl-pulse-3-altavoz-para-uso-portatil-jblpuls-_JM,NA,NA,NA,NA,NA,#434726203,NA,JBL,Pulse 3,NA,NA,NA,NA,NA
1963, A Pedido Jbl Pulse 3 - Altavoz - Para Uso Portátil Jblpuls ,112,NA,0,12,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/USASTOREPERU,https://articulo.mercadolibre.com.pe/MPE-436895150-co2crea-funda-rigida-para-altavoz-inalambrico-bluetooth-port-_JM,NA,NA,NA,NA,NA,#436895150,1 lb,Co2Crea,NA,NA,NA,NA,Blue case for Speaker and Charging Dock,NA
1964, Co2crea Funda Rigida Para Altavoz Inalambrico Bluetooth Port ,649,NA,0,5,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MOISES+CHAGUA,https://articulo.mercadolibre.com.pe/MPE-434061137-jabra-speak-510-ms-escritorio-voip-usb-manos-libres-blue-_JM,NA,NA,NA,NA,NA,#434061137,NA,Jabra,NA,NA,NA,NA,NA,NA
1965, Parlante Bluetooth Sony Xb31 Extra Bass - Color Negro ,429,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.pe/MPE-435934315-parlante-bluetooth-sony-xb31-extra-bass-color-negro-_JM,NA,NA,NA,NA,NA,#435934315,NA,Sony,NA,NA,NA,NA,NA,NA
1966, Parlantes Subwoofer Aspide Halion Pantal Usb Sd Fm Bluetoot ,180,NA,0,20,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/HUANCAYOVENDE.COM,https://articulo.mercadolibre.com.pe/MPE-436241657-parlantes-subwoofer-aspide-halion-pantal-usb-sd-fm-bluetoot-_JM,NA,NA,NA,NA,NA,#436241657,NA,NA,NA,NA,Auxiliar,Subwoofer,NA,NA
1967, Jabra Speak 510 Ms - Escritorio Voip Usb Manos Libres - Blue ,459,NA,0,12,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,4.8,9,http://perfil.mercadolibre.com.pe/NEGOCIOS+DANTE1920,https://articulo.mercadolibre.com.pe/MPE-436462700-jbl-flip-4-impermeable-altavoz-bluetooth-inalambrico-portati-_JM,7,2,0,0,0,#436462700,1 lb,JBL,Flip 4,NA,NA,NA,Black,NA
1968, Jbl Flip 4 Impermeable Altavoz Bluetooth Inalambrico Portati ,428,NA,0,12,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/NEGOCIOS+DANTE1920,https://articulo.mercadolibre.com.pe/MPE-436787600-altavoz-bluetooth-altavoz-soundcore-flare-altavoz-bluetoot-_JM,NA,NA,NA,NA,NA,#436787600,1 lb,SOUNDCORE,NA,NA,NA,NA,Blue,NA
1969," Altavoz Bluetooth, Altavoz Soundcore Flare, Altavoz Bluetoot ",481,NA,0,12,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/NEGOCIOS+DANTE1920,https://articulo.mercadolibre.com.pe/MPE-437165573-altec-lansing-imw479-mini-chaleco-salvavidas-jolt-altavoz-bl-_JM,NA,NA,NA,NA,NA,#437165573,1 lb,Altec Lansing,NA,NA,NA,NA,RYB,NA
1970, Parlante Iblue Bluetooth Iluminado Usb/micro Sd/fm 15w-600ma ,74,NA,0,10,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/HUANCAYOVENDE.COM,https://articulo.mercadolibre.com.pe/MPE-436496136-parlante-iblue-bluetooth-iluminado-usbmicro-sdfm-15w-600ma-_JM,NA,NA,NA,NA,NA,#436496136,NA,i-Blue,NA,NA,NA,NA,NA,15 W
1971, Altec Lansing Imw479 Mini Chaleco Salvavidas Jolt Altavoz Bl ,199,NA,0,10,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/CHAGUAVILLAJUANBECKER,https://articulo.mercadolibre.com.pe/MPE-428537097-house-of-marley-chant-mini-altavoz-para-uso-portatil-_JM,NA,NA,NA,NA,NA,#428537097,NA,House of Marley,NA,NA,Auxiliar,NA,Azul,NA
1972, House Of Marley Chant Mini - Altavoz - Para Uso Portátil ,597,NA,0,2,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/REMATESYLIQUIDACION_PC,https://articulo.mercadolibre.com.pe/MPE-434726806-a-pedido-jbl-charge-3-edicion-especial-altavoz-jblchar-_JM,NA,NA,NA,NA,NA,#434726806,NA,JBL,Charge 3,Pasivo,NA,NA,NA,20 W
1973, A Pedido Jbl Charge 3 - Edición Especial - Altavoz Jblchar ,109,NA,0,5,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/PACHERRESJUAN,https://articulo.mercadolibre.com.pe/MPE-436575852-speaker-bluetooth-inalambrico-s20-waterproof-w-king-_JM,NA,NA,NA,NA,NA,#436575852,NA,NA,NA,NA,NA,NA,NA,NA
1974, Speaker Bluetooth Inalambrico S20 Waterproof W King ,109,NA,0,5,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ANALULOZANO,https://articulo.mercadolibre.com.pe/MPE-436575853-speaker-bluetooth-inalambrico-s20-waterproof-w-king-_JM,NA,NA,NA,NA,NA,#436575853,NA,NA,NA,NA,NA,NA,NA,NA
1975, Parlante Jbl Charge 4 Acuatico Bluetooth Portatil By Harman ,499,NA,1,298,NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ELEAZARALATAMARINO,https://click1.mercadolibre.com.pe/mclics/clicks/external/MPE/count?a=7Urv9VWczLdwhPF69M%2FTdkLJh%2F5cHtvQNfJTSNrJwKrGn%2Fs9pLY3goH0%2BGOiUehzgBESafKMRCI2A8oPJlcTw6lNCf%2FzcKNMhozj%2FFuTtSf7ba0okFpbuIZSboeiEYooGdr%2BoB7M9F4h%2BR0phS70s7u17%2Fjj5obEWpJoEa8%2FmgKih4AlbmTI8750BYzKIsfecBYhdGsYXZQEf1AMfe1mGSpLElO1%2F32pQWYpFwRn%2Fzx4yTU%2BSnW8b6aS1PFL5JJXahWhOz8c2kvio%2F6ySZADoOPU0CMl06X50lN4NQyB%2FoICNpmz1csZ7mzFktDvHJL9bLAf0EZQQ0LC%2F3Ymp9fIUOdk%2B8lOUdjPASbWUbjEK021xbhfFS%2FwDxxNGYtwZkjUi4k%2FxSYJ9kkpeLPlahwF3My14haUQSJ91NwSSJJxHDfBqmC97x339RsbGvi%2F2wRqhUt4FKOiEXmb%2F1vcCN6T90iYmh7ABQAKp4un2h%2BBxch8AbQxMtRO%2FyoOBBBf3A0iLpCSrnG2pTbCuz5hpdKWK9yJwE4CKjMEV1xK8LZEu85d%2FQydPhU3secoc7%2BNIpVIHTROc9omCa48fno50R%2FA2Xxh17cnKelRl3r%2Fd6Hqf8fSuKyxBDyY8ScNs5I3S4crcmOCK5lbmumSMjhpPaGR32C83IO91JWhi8BH0l9Kuksrp5GOUYVsbUyvzZmMbzEyz4fQR4GAtj1yXPm84CWKdPq%2B3Q8coY9kw4SxSSexhJcNSKhNX5MG8V1q3AqhF0xdv%2Bsq06KjgSiZn2zGxp9tNhE%2BUln2OrlLb3TSn6ssGBuW5E8h5Y4k0OSimlbRrH9muddX8iUT0Gsg%2FjTQf57L4JL5kmkU6U6Vv53RS7CfO%2FKp1%2FIFz6EZKUioF%2FoUtq0OIuD0ioDcwcMpDefrCjB9VNZSMFqf8YkzSQ3TILCYVLR6HaD6GLyX4JoAL84ez8E7JrmpH1N7f89NvSwG0f2mnk0R3Z2e%2FFSC2XfugRN3hdksJoLBCTNGpzsx5P%2Fmpg8gSDM1VYiweqnWLBmaWb9WCs9QQhDvFjg%2BzNP8R%2BDB8i2KZKmDuSlIe0WuHpj7I6TOEndkJOqDxFFtNc2rJhH39C8%2B%2FWSjdtTCqDkDeRYvqAbxpj%2BDcEoy3PSbISqa9cL%2BNMzFgiyYmGHeTwiwrdfXLkh4WkAU5gR102UkCV0NV46dm0uf67Yl7OFF3C6bZfRl1HGuhryN8%2BDXKsbbJEvK%2Bb4PhlXsPW05G5aWs0qvLG2uVAOIEWcYND1ncoAavSrbJDTIssg9S0Mf2C4DrnIdUp7rhvfV4NGidj0f23jEGss%2BvriC%2Fp2Pgq2o%2BzncJhyvCYZkgg7p9hYzJTbp%2BXLW6LiBlram6cETRYmCaNU3DyY5qlylCkEoSWQgMoKbbQyaDrXm3e%2BCitnAAAcqMWy4EJ%2BG08YSAenw2GfuAFu7K0y9DXflVCdLIY5du3PkCW77m8YN9vcAUmC9gl8jrsKfLKFKHE8FzaoyhkQ2IDbYT5KUr4emJnUUGgHbDGhFzrjoiO3RxNi9Mj%2F6OZfO3H3QX3zC3UoN4gxhknzRqFy2ebJuUnsECUBchQB2oTIk1dltMUo3GIqtS7ZjRkx5RjccaPMHQrvawoMCQsGLkcNnvGexag%3D%3D,NA,NA,NA,NA,NA,#437378262,NA,JBL,Charge 4,Activo,NA,Woofer,NA,30 W
1976, Speaker Bluetooth Inalambrico S20 Waterproof W King ,299,NA,0,10,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MULCOTEC,https://articulo.mercadolibre.com.pe/MPE-437467862-tronsmart-element-t6-plus-bluetooth-estuche-agua-_JM,NA,NA,NA,NA,NA,#437467862,NA,Tronsmart,NA,NA,NA,NA,Negro,NA
1977, Mini Parlante Portátil Bluetooth Inalámbrico Dogz - Baseus ,70,NA,0,8,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ZONAMOVILPERU1,https://articulo.mercadolibre.com.pe/MPE-431320052-mini-parlante-portatil-bluetooth-inalambrico-dogz-baseus-_JM,NA,NA,NA,NA,NA,#431320052,NA,NA,NA,NA,NA,NA,NA,NA
1978, Tronsmart Element T6 Plus Bluetooth Estuche Agua ,59,NA,0,10,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/PERUOUTLETCENTER,https://articulo.mercadolibre.com.pe/MPE-433566426-bola-magica-cristalina-con-bluetooth-u-control-remoto-_JM,NA,NA,NA,NA,NA,#433566426,NA,NA,NA,NA,NA,NA,NA,NA
