search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca de Celular,Modelo de Celular,Marca da Capa,Modelo da Capa,Tipo de capa,Material
1224, 2 Capinha Anti Impacto Todos Iphones + Pelicula De Brinde ,14,NA,"
			
				Novo
			
			
		",(86 disponíveis),"
	
		
			
		
		2x 
		
			
				R$ 750
		
		 sem juros
		
	

	
		",50,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/HEBIN+SUN,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=fTuT6mNq2%2FKEfL939uqQWKbOH9G5F%2FXBxdTTg9910%2BF5TciY69fzpAK6R3uK5gY51QnEpNEukf0jZWB0Xb3Qw507oP6OCQwrQaAbo1dfo3S97EKFmZgUa5BK59O7%2FwvzrX73HRFw9wgXWykwpG3lfeYNAtW%2Fg4xwlrAYmC%2Bon50pZeYyGfZswJv5Azw7%2BR%2BjUL7PFfjkqy8BdIqnQheuIPWuUdoPsGas7y6fsgyYYCGnZnaFb1BNeIwiTtGCGNyUo%2F8OGrNX7wpn1DC1EI0PIUMHnqA3YqKkcBhnNp4rwwFjti%2BJ0jFMjCLVPtDwR5HWv360yTLLaRFgWQUYEt98rLHgsl1zi52Z%2BDHcjcWWe%2F2DbaDJ%2BfEMHIFfMuxF3XtPZXAeGS745UuHg881dJPs5PkaDbN5q2DVABzc4e3NMhDSAkq2XWYUr5Urn284EJHAO0A785rw5e5wc7b6zV0qPhj2TLjftSCG5Adf2KrQxrA1oEWe8tEGoQwJXa0FI9dB8IuGl8seeOGr%2BtsCQESKknYGV3jL8ush799IxFsf5r35Q41NiPqyxSfsnk1Nacf2DUrYcSI8bsUCWqda6YWyZ5rNp2WTBo3H8PXZ0FA2Wl63csp5gEs3p%2BibtX9Orgn%2FsATiFztm8ZNKj36KX3chKC3oD6sr2Eb96eaX5xdwHyS7nlVCflf8XjohJ9DH9tF50yVqXe80grSWCiDpd%2F9hUttY7rKaRQTNSZMXifejBANMJSVQQXn2MY%2BucdhucgRbiQ21eS6tB5AmMTAz4nKu9Fo3DCFImzI%2Bb072CmYUkpevHkbn%2FJodt6kxsXV46zvTHtEkiTzIm8uwU86dxMOKJFNCrb3bAxnG1F51fCnKvQQkxkIGF5dCVsKGNHyW7SA8%2FkmiPvMm55TEoJ4Tu3lV4LQahejPpYKIEL93IVT4TNyePsofcC4dFBXUBvmgbEeNOt9AUFx9KSEAOlo6a20M8YRko0HgqGpZuTA0tGGqoWAJcym7u88T3pjUUv7CQAZk3%2Bu6DjexvK5TU%2FJhigU19n59%2BHiIMW0YKRsxnhBUMFhAIMgX7YJa%2BQeABjC1YZmOG5BTkxEYhRDiVFQ%2FL9VtmDbvC%2BTKoG80fSeeEx31%2BoH8XUAfCdXP5Ph2heSteUtnSeCvQG9wCh59xbM2WLsZ%2FgTr9fXxcVLwT0Eh0HLXkvvlGKmmxsUzkhhVUnHpaVUPdgpvEQeF6cjQltmBkLrmfhwZlHQ2tgnDYQkgwsKsAJFStH2YeXVw18E6chYO2XhUK8U5iM%2BSgDTf0spiWum3KGQd3h%2B5oEOSdPx2ejEnIL6klgAVKnSQnn9muuetE4LvS6xhBOO0SF4wanTUI1F47d5uyRfGt1ogWGmJbaZ1FIsKD0WgOFo2qKZWwgHKizpbZOF%2BeIt9uzlwqipXWOU2NgIXMYGKLNMQSXyP%2BIPpwsU%2BozyRir8ftSGVOT2PsyGX30KUYujR2YGkpmUZAmXDjcM1ukVtQoZtfF5FPvBeqPrQha4CV1c%3D,NA,NA,NA,NA,NA,#1220385987,Apple,6 7 8Plus X Xs Xr XsMax,XHFilm,Anti Impacto,Anti Impacto,Silicone
1225, Capinha Anti Queda Silicone iPhone X Xs Xr Max 5 Se 6s 7 8 P ,29,NA,"
			
				Novo
			
			
		",(500 disponíveis),"
	
		
			
		
		5x 
		
			
				R$ 600
		
		 sem juros
		
	

	
		",00,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/DYEGOTRYNDADE,https://produto.mercadolivre.com.br/MLB-1266905999-2-capinha-anti-impacto-todos-iphones-pelicula-de-brinde-_JM?searchVariation=39852855406,NA,NA,NA,NA,NA,#1266905999,Apple,Iphone,Marketmix1,Silicone,Silicone,Silicone
1226, Capa Capinha iPhone Xs X Xr 6 6s 7 8 Plus Max Anti Impacto ,17,NA,"
			
				Novo
			
			
		",(9284 disponíveis),"
	
		
			
		
		3x 
		
			
				R$ 600
		
		 sem juros
		
	

	
		",00,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/YUXI4036710,https://produto.mercadolivre.com.br/MLB-1269866425-capinha-anti-queda-silicone-iphone-x-xs-xr-max-5-se-6s-7-8-p-_JM?searchVariation=40097474710,NA,NA,NA,NA,NA,#1269866425,Apple,Iphone,Marketmix1,Silicone,Anti impacto,Silicone
1227, Capa Capinha Case iPhone 8 8s Plus + 200 Modelos Desenhos ,17,NA,"
			
				Novo
			
			
		",(3820 disponíveis),"
	
		
			
		
		3x 
		
			
				R$ 600
		
		 sem juros
		
	

	
		",00,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/YUXI4036710,https://produto.mercadolivre.com.br/MLB-1269867763-capa-capinha-iphone-xs-x-xr-6-6s-7-8-plus-max-anti-impacto-_JM?searchVariation=40097388164,NA,NA,NA,NA,NA,#1269867763,Apple,Iphone 5s/se/6/6s/7/Plus/X,Marketmix1,Anti Impacto,Anti Impacto,Silicone
1228, Capinha Silicone Aveludado iPhone 7 / 8 Plus Amarela Lacrada ,56,NA,"
			
				Novo
			
			
		",(4990 disponíveis),"
	
		
			
		
		10x 
		
			
				R$ 567
		
		 sem juros
		
	

	
		",67,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/DECIOTERUO,https://produto.mercadolivre.com.br/MLB-1275489115-capa-capinha-case-iphone-8-8s-plus-200-modelos-desenhos-_JM,NA,NA,NA,NA,NA,#1275489115,Apple,Iphone,Mustang,Silicone,Silicone,Silicone
1229, Capinha Case P/ Celular iPhone 7 / 8 Plus Apple Lacrada ,29,NA,"
			
				Novo
			
			
		",(99999 disponíveis),"
	
		
			
		
		5x 
		
			
				R$ 598
		
		 sem juros
		
	

	
		",98,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/AR7353214,https://produto.mercadolivre.com.br/MLB-1275621975-capinha-silicone-aveludado-iphone-7-8-plus-amarela-lacrada-_JM,NA,NA,NA,NA,NA,#1275621975,Apple,Iphone 8 Plus,Apple,iPhone 8 Plus,Silicone,Silicone
1230, Capinha Capa Case Silicone iPhone 7 Plus 8 Plus Lacrada ,31,32,"
			
				Novo
			
			
				
					 - 
				
				95
				vendidos
			
		",(917 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 522
		
		 sem juros
		
	

	
		",22,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5.0,2,https://perfil.mercadolivre.com.br/GLOBALELETRONICOSEIRELI,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=l7AThamV1B%2BW2vbVWA1belnJbHU6208TRd%2FSuZ0lQOeAwV8ij1L%2BMD4LvDQNCIBG9o04ajo7K4LzaN%2BkJgrjuCi9Gl1FnFbnfVI1B9xB1D8NMQD2e0k5TbX%2BAQlltRDbXshqNX1c0qtgZWIauDQ%2F7TWxAioB%2FXxoBku3jNUracKOAgbaShllP0kuDotdfMa7uCnY1%2FXa52nX%2BNSUP%2BPPyNkKV4f%2BFcvDPuXNW5ywjWi4pIew7Zgaait8yUTk09ZtqoCz7cm4CIVojJFstjAlGFX6kfdY27L1PLQ5lxVGOo02ttsPp4XyRbt4Krq5GDmA%2FHVMTZwc8FS8fvW%2BznBRf3MBmIOkyHNaNiGzK0eBTgAcIxrapZo0%2FPZ47NK4xJRZWorDu8PQGgruW38qEAOBBdC6d3P5q5UEGKqw6Iii9GWKZ1F%2BxTLY8SANahw1eB9vJU%2FMqbMdvWR3GX1am88baP9S4weMA%2FbqaYsCplZQhvqoBqPZrnOXL7s351mhW23whDvVeLaXwqFy%2FpYaC2u%2FVScOFrp8HMwvpNn1kQ%2BLZHEHrwRnd994FnylPVh2vOohyKhet9oEUiGzeiORuLu8AOgGIEX0N6VuRhdsqrTp0Dy51Ys6TeHqNKD8Nuo%2BZLW4Rc0ylVJDlwqhGGRpWCk7ml0c%2Bv64o1t0F2Sw36SxicI4CBMo9W058dLqMxKGQHkEgrAVSsJjrjcmtKGPeIK45gVuvcBiVudEkljkYOps8Xr%2FCbGxuXuP61ILctTnjh1MJdaAj6WBU05l%2FkqopiQ28P3BAwJjCwx%2BB%2FvmHReL0ysPVZEprq5aMr9LDZsxx1NkiunyC2ExMmyzrPVXQ10yAKYqVsu5yStsspA7ZvgI%2B7YfYHTXWmdyeYPYp2r%2Fn9Ml4u3V3b12nyVY0%2Bg1lDQAs7AOuhN%2B507w1L%2FIiDHALNozy4kLTXQXOxJxBce7Z0na1UEV7T5SFccxKE3wIxccIQzS7D%2Bos124snLeer1dfUKNwfotIwrz%2FCYd%2FjxVGgPBCnH0mReaMp48Ltt%2F%2FEeNmrA9wyLPVoCQLKUoP1iHNRaiXaVSt7hBJzzNF9Bk7xC1%2FDIG3NwwR%2FZbCq8r0mKWuH1jlDrfb%2F%2BYN3AGUQ1ZlVj74QllDAe%2B6%2BUsch6QaAG%2BPJdEb4uxzn7Nn4nL%2BkMCSqsKAEIXEp4ifOpaA2p9IXkKRP1ZyrXE2DT9j8C0Nd3ByXxIgtieDG5l04JHPhmkSlHUtz8Ud%2FVdckAvJHC8Rn6bt%2B4R7ZXOMKRLq2SfsoYctE%2B3MqxQMJqfLFitcHKdl2RSleuXonJyFEi60hFkCjnJ55DGp%2BojBlRzlGt2dxkgR85nOTi4S0fIOC0%2BwdVRbrqG4fvJNHQX5EJU8XL%2BpBCVuk5JZJ3ofQHsZ%2FIIX6bND4Lp2R7727u1eAyNXWPMQF7nQj%2Fhxi%2FxFTfWUkVmkp5INulpoF2%2Ff5VmezG6Y%2BiczGJyLjGEf719XC9SWuFIjt7yHJzggSz%2By5ZhZ%2Bo%2F7nTxm8FghC1r,NA,NA,NA,NA,NA,#1246923437,Apple,iphone7 plus  iphone 8 plus,Apple,iPhone,Apple Original,Silicone- Aveludada
1231, Capinha Aveludada Celular iPhone 7 / 8 Plus Preta Lacrada ,29,NA,"
			
				Novo
			
			
		",(99999 disponíveis),"
	
		
			
		
		5x 
		
			
				R$ 598
		
		 sem juros
		
	

	
		",98,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/AR7353214,https://produto.mercadolivre.com.br/MLB-1275623932-capinha-case-p-celular-iphone-7-8-plus-apple-lacrada-_JM,NA,NA,NA,NA,NA,#1275623932,Apple,Iphone 8 Plus,Apple,iPhone 8 Plus,Silicone,Silicone
1232, Capinha Aveludada iPhone 7 / 8 Plus Amarela Oferta Relâmpago ,29,NA,"
			
				Novo
			
			
		",(99999 disponíveis),"
	
		
			
		
		5x 
		
			
				R$ 598
		
		 sem juros
		
	

	
		",98,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/AR7353214,https://produto.mercadolivre.com.br/MLB-1275623996-capinha-aveludada-celular-iphone-7-8-plus-preta-lacrada-_JM,NA,NA,NA,NA,NA,#1275623996,Apple,Iphone 8 Plus,Apple,iPhone 8 Plus,Silicone,Silicone
1233, Capa Capinha iPhone 8 Plus / 7 Plus Caseology Envoy Original ,29,NA,"
			
				Novo
			
			
		",(488 disponíveis),"
	
		
			
		
		5x 
		
			
				R$ 598
		
		 sem juros
		
	

	
		",98,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/AR7353214,https://produto.mercadolivre.com.br/MLB-1275626930-capinha-aveludada-iphone-7-8-plus-amarela-oferta-relmpago-_JM,NA,NA,NA,NA,NA,#1275626930,Apple,Iphone 8 Plus,Apple,iPhone 8 Plus,Silicone,Silicone
1234, Capinha Apple iPhone 8 Plus (consulte Cores) ,99,NA,"
			
				Novo
			
			
		",(30 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 833
		
		 sem juros
		
	

	
		",33,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/STORECASE-BR,https://produto.mercadolivre.com.br/MLB-1275971388-capa-capinha-iphone-8-plus-7-plus-caseology-envoy-original-_JM,NA,NA,NA,NA,NA,#1275971388,Apple,iPhone 8 Plus / 7 Plus,caseology,Envoy,protetora,TPU/Policarbonato
1235, Capa Capinha iPhone 8 Plus / 7 Plus Caseology Envoy Original ,120,NA,"
			
				Novo
			
			
		",(30 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 1000
		
		 sem juros
		
	

	
		",00,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/STORECASE-BR,https://produto.mercadolivre.com.br/MLB-1275971455-capa-capinha-iphone-8-plus-7-plus-caseology-envoy-original-_JM,NA,NA,NA,NA,NA,#1275971455,Apple,iPhone 8 Plus / 7 Plus,caseology,Envoy,protetora,TPU/Policarbonato
1236, 1 Película De Vidro 5d Ip 7/8 Plus Branca+ 1 Capinha Glitter ,54,NA,"
			
				Novo
			
			
				
					 - 
				
				43
				vendidos
			
		",(3972 disponíveis),"
	
		
			
		
		10x 
		
			
				R$ 547
		
		 sem juros
		
	

	
		",47,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,3.7,3,https://perfil.mercadolivre.com.br/MAWE6672427,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=Gfdtq9ySEaKSuY6mgohMFgKSWZTRDxNT%2BCcoL9RjfeRg%2BR6qjd8Kh%2F8QlcqhXfHsoN8ITdiROS8mxnCq5Na3K8CZ6QTk%2BKFO2rXk3fdpDznkDwMc88vVnxgd9TBqrBjp6izE2x1wJKY1aUwGUHyl5kfUdrBZokUQOZoGvU0lMfYwo%2F173DPGEvWto1UdYgfl5NTLQpyCPYOr%2BONF%2FIVwCyJ8PN9467IEzkjKxpsQ2zG1rXnwpExSccc%2Bfw72HaNoyt8FeCSG2vsPljqxMe0BAbsAqhjqXRSKcPdhtbWn90AUUruoFnAHrToB6Fi%2Bs47Yr1BtbzCIvmAuymTF02agZKJxpE5KRE7WHo81hD7G3ZeHskQAlVatjlTf3K1gYhfcbXxee5VvKlxU3dvMjg3HCTsQ%2F8EpSxJUokphK6t9maPrt5flXT3KcUMTPsyPpLQq5%2B2S98Xw8957RucJ28NP3FpD70rLvjy7i5mpC5CZT1yF0Sl1z3JLrSIPkcNEYfmAASpyeRycf1GlO2SzcTz8PDKK6b7kRw87aYU4hjG7WDlhthuMNmfHfJQ4HmjKWJFaDQM5TPMqlRMWhOfDV5Qmjhu5VANcy9G3u4Mi3c9KNQjPq%2BinzGGyyMSqwV%2ByPEHAqwr0FnZtk3v3NPqpKofz77v8rHtUFbbc%2FowVFEViAHiZkOpNTd8u6wheLjn7l1QPFgZlb3fLYtsVOHEpxvZopMUIqHRNwr1ErvvxHCg9wlA%2FlUJJoBbX7Kl6CwH9uPVCcGSnfHIqB36ohGD46RpUjLV527hflxS0wNAj5eKveLKHEAWI56LXGTUI%2F4uFCoqE88WCMv7uuFp3fEoEnyc3XudDML2pwbOYun5MHgIw3WFf98Xl9WxbapFnHcT7hZO2o%2FmyaooqQ2YT9cXqtxKMsVgiOGpKxO4P%2BJ%2Fru9X5eyE0hI0XFV9FJqOCBubWc%2FSaZaQbTzXPpw4avqUw%2BPJ3LHNpT1VEpeNjHrqDmnVjeR6%2FCV0siViZGmG%2FMXxgowjBlIshghA1SGhrAASqqJ2UsvOnGS18rmn79ggcMlzCXsb%2BaPSIq8EZ4G7IiExvKkhMi%2BRJcXY%2FUGiTcPevKbfKOozYYGIblyckuJnwaT9OpD3%2F%2FX6QWodxqH3%2BNJpr1T41W4FIqn%2Fhiqqky8YGgZi4%2BQ47IuF78uKq3naliqCu707VCYe3chfssf8FAAWVY9aDWeqEY3Iw4rshqUiiUtH3a5zMi%2Ffhekk2s9z%2BZbt7MnS%2FvNpShrRQ%2F7d%2F4s6m8QwGExR1ZLwtxd8T%2FrxLDub7xwlFVLovJoYZCC6v8UNhXi50ThQFodPv86HI3uqR9OlBn17HH%2B2z7AukxmK7d0%2BzjO73b9SdG%2F11cMOq%2BzoBYcJDGC0BdFgHwUeS2aKxIZWbTjBKQeu2oAnYPSsABAH7UfGiFycVs5Fym5bjCpty%2FrineHeuog9wc2q9XhQArgrz3clJzHEduvMuowF01MeTNDWAgWYy%2F%2FZpFQiYCM2JceuoJTM8nJnTaRh3gw%3D%3D,2,0,0,0,1,#1241682514,Apple,Iphone,ZCX,Iphone,Capa magnetica,Vidro temperado
1237," Capinha Capa Case Tpu Silicone iPhone 8 Plus(5,5) + Pelicula ",34,NA,"
			
				Novo
			
			
		","
		
			Único disponível!
		
	","
	
		
			
		
		6x 
		
			
				R$ 646
		
		 sem juros
		
	

	
		",46,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/LOJAS+OFFICE,https://produto.mercadolivre.com.br/MLB-1276734386-1-pelicula-de-vidro-5d-ip-78-plus-branca-1-capinha-glitter-_JM,NA,NA,NA,NA,NA,#1276734386,NA,NA,NA,NA,NA,NA
1238," Capinha Capa Case Tpu Silicone iPhone 8 Plus(5,5) + Pelicula ",52,NA,"
			
				Novo
			
			
		",(600 disponíveis),"
	
		
			
		
		10x 
		
			
				R$ 602
		
		 sem juros
		
	

	
		",02,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/LOJA_4_REIS,https://produto.mercadolivre.com.br/MLB-809511613-capinha-capa-case-tpu-silicone-iphone-8-plus55-pelicula-_JM,NA,NA,NA,NA,NA,#809511613,Apple,iPhone 8 Plus,H'maston,Capa em TPU - Flexível,Capa em TPU - Flexível,Silicone
1239, Capa Capinha Case Cristal Iphone 8 Plus (5.5) + Pelicula ,24,NA,"
			
				Novo
			
			
		",(600 disponíveis),"
	
		
			
		
		4x 
		
			
				R$ 675
		
		 sem juros
		
	

	
		",75,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/LOJA_4_REIS,https://produto.mercadolivre.com.br/MLB-809511623-capinha-capa-case-tpu-silicone-iphone-8-plus55-pelicula-_JM,NA,NA,NA,NA,NA,#809511623,Apple,iPhone 8 Plus,H'maston,Capa em TPU - Flexível,Capa em TPU - Flexível,Silicone
1240, Capa Capinha Case Cristal iPhone 8 Plus + Pelicula De Vidro ,34,NA,"
			
				Novo
			
			
		",(20 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 647
		
		 sem juros
		
	

	
		",47,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/LOJA_4_REIS,https://produto.mercadolivre.com.br/MLB-935059220-capa-capinha-case-cristal-iphone-8-plus-55-pelicula-_JM,NA,NA,NA,NA,NA,#935059220,Apple,iPhone 8 e iPhone 8 Plus,H'maston,TPU / SILICONE,TPU / SILICONE,Silicone
1241, Capa Capinha Carteira Iphone 8 Plus (5.5) + Película Vidro ,42,NA,"
			
				Novo
			
			
				
					 - 
				
				1
				vendido
			
		",(20 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 795
		
		 sem juros
		
	

	
		",95,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/LOJA_4_REIS,https://produto.mercadolivre.com.br/MLB-935059312-capa-capinha-case-cristal-iphone-8-plus-pelicula-de-vidro-_JM,NA,NA,NA,NA,NA,#935059312,Apple,iPhone 8 e iPhone 8 Plus,H'maston,TPU / SILICONE,TPU / SILICONE,Silicone
1242, Capa Capinha Carteira Iphone 8 Plus (5.5) + Película Vidro ,69,NA,"
			
				Novo
			
			
		",(20 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 669
		
		 sem juros
		
	

	
		",69,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/LUC_FERREIRADESALES,https://produto.mercadolivre.com.br/MLB-944506650-capa-capinha-carteira-iphone-8-plus-55-pelicula-vidro-_JM,NA,NA,NA,NA,NA,#944506650,Apple,iPhone 8 Plus,H'maston,Capa Carteira,Capa Carteira,Couro
1243, Capa Capinha Carteira Iphone 8 Plus (5.5) + Película Vidro ,69,NA,"
			
				Novo
			
			
		",(20 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 669
		
		 sem juros
		
	

	
		",69,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/LOJA_4_REIS,https://produto.mercadolivre.com.br/MLB-944935912-capa-capinha-carteira-iphone-8-plus-55-pelicula-vidro-_JM,NA,NA,NA,NA,NA,#944935912,Apple,iPhone 8 Plus,H'maston,Capa Carteira,Capa Carteira,Couro
1244, Capa Capinha P/ Apple Iphone 6s Plus - Mandala 8 ,37,NA,"
			
				Novo
			
			
		",(20 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 703
		
		 sem juros
		
	

	
		",03,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/LOJA_4_REIS,https://produto.mercadolivre.com.br/MLB-944938472-capa-capinha-carteira-iphone-8-plus-55-pelicula-vidro-_JM,NA,NA,NA,NA,NA,#944938472,Apple,iPhone 8 Plus,H'maston,Capa Carteira,Capa Carteira,Couro
1245, Capa Capinha P/ Apple Iphone 8 Plus - Livrai-nos Do Mal ,24,NA,"
			
				Novo
			
			
		",(1000 disponíveis),"
	
		
			
		
		4x 
		
			
				R$ 625
		
		 sem juros
		
	

	
		",25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-965668613-capa-capinha-p-apple-iphone-6s-plus-mandala-8-_JM,NA,NA,NA,NA,NA,#965668613,Apple,Iphone 8,QuarkCase,Iphone 8,Tpu Flexivel Personaizada,Gel
1246, Capa Capinha P/ Apple Iphone 8 Plus - Caveira 16 ,24,NA,"
			
				Novo
			
			
		",(1000 disponíveis),"
	
		
			
		
		4x 
		
			
				R$ 625
		
		 sem juros
		
	

	
		",25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967095747-capa-capinha-p-apple-iphone-8-plus-livrai-nos-do-mal-_JM,NA,NA,NA,NA,NA,#967095747,Apple,Iphone 8,QuarkCase,Iphone 8,Tpu Flexivel Personaizada,Gel
1247, Capa Capinha P/ Apple Iphone 8 Plus - Fonoaudiologia ,24,NA,"
			
				Novo
			
			
		",(1000 disponíveis),"
	
		
			
		
		4x 
		
			
				R$ 625
		
		 sem juros
		
	

	
		",25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967099076-capa-capinha-p-apple-iphone-8-plus-caveira-16-_JM,NA,NA,NA,NA,NA,#967099076,Apple,Iphone 8,QuarkCase,Iphone 8,Tpu Flexivel Personaizada,Gel
1248, Capa Capinha P/ Apple Iphone 8 Plus - Nossa Sra. Terço ,24,NA,"
			
				Novo
			
			
		",(1000 disponíveis),"
	
		
			
		
		4x 
		
			
				R$ 625
		
		 sem juros
		
	

	
		",25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967099236-capa-capinha-p-apple-iphone-8-plus-fonoaudiologia-_JM,NA,NA,NA,NA,NA,#967099236,Apple,Iphone 8,QuarkCase,Iphone 8,Tpu Flexivel Personaizada,Gel
1249, Capa Capinha P/ Apple Iphone 8 Plus - One Moment ,24,NA,"
			
				Novo
			
			
		",(1000 disponíveis),"
	
		
			
		
		4x 
		
			
				R$ 625
		
		 sem juros
		
	

	
		",25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967099282-capa-capinha-p-apple-iphone-8-plus-nossa-sra-terco-_JM,NA,NA,NA,NA,NA,#967099282,Apple,Iphone 8,QuarkCase,Iphone 8,Tpu Flexivel Personaizada,Gel
1250, Capa Capinha P/ Apple Iphone 8 Plus - Alice País Marv 2 ,24,NA,"
			
				Novo
			
			
		",(1000 disponíveis),"
	
		
			
		
		4x 
		
			
				R$ 625
		
		 sem juros
		
	

	
		",25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967099346-capa-capinha-p-apple-iphone-8-plus-one-moment-_JM,NA,NA,NA,NA,NA,#967099346,Apple,Iphone 8,QuarkCase,Iphone 8,Tpu Flexivel Personaizada,Gel
1251, Capinha Anti Queda Silicone iPhone X Xs Xr Max 6s 7 8 P ,24,NA,"
			
				Novo
			
			
		",(1000 disponíveis),"
	
		
			
		
		4x 
		
			
				R$ 625
		
		 sem juros
		
	

	
		",25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967102997-capa-capinha-p-apple-iphone-8-plus-alice-pais-marv-2-_JM,NA,NA,NA,NA,NA,#967102997,Apple,Iphone 8,QuarkCase,Iphone 8,Tpu Flexivel Personaizada,Gel
1252, Capa Capinha P/ Apple Iphone 8 Plus - Direito ,24,NA,"
			
				Novo
			
			
		",(1000 disponíveis),"
	
		
			
		
		4x 
		
			
				R$ 625
		
		 sem juros
		
	

	
		",25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967103098-capa-capinha-p-apple-iphone-8-plus-direito-_JM,NA,NA,NA,NA,NA,#967103098,Apple,Iphone 8,QuarkCase,Iphone 8,Tpu Flexivel Personaizada,Gel
1253, Capa Capinha P/ Apple Iphone 8 Plus -tec Jogos Digitais ,24,NA,"
			
				Novo
			
			
		",(1000 disponíveis),"
	
		
			
		
		4x 
		
			
				R$ 625
		
		 sem juros
		
	

	
		",25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967104336-capa-capinha-p-apple-iphone-8-plus-tec-jogos-digitais-_JM,NA,NA,NA,NA,NA,#967104336,Apple,Iphone 8,QuarkCase,Iphone 8,Tpu Flexivel Personaizada,Gel
