search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca de Celular,Modelo de Celular,Marca da Capa,Modelo da Capa,Tipo de capa,Material
719, Case Capa Capinha iPhone 8 Plus Anti Impacto Borda Fume ,18,NA,NA,579,3x,6.33,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/CASTOLDIC,https://produto.mercadolivre.com.br/MLB-1193684341-case-capa-capinha-iphone-8-plus-anti-impacto-borda-fume-_JM,NA,NA,NA,NA,NA,#1193684341,Apple,iPhone 7 Plus ou iPhone 8 Plus,Extreme.deal,Anti impacto,Anti impacto,Silicone
720, Capa Carteira Couro Nome Borb Verniz Rosa Bebe Iphone 8 Plus ,69,NA,NA,999,12x,5.82,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/LOJA+CELLWAY,https://produto.mercadolivre.com.br/MLB-1179806670-capa-carteira-couro-nome-borb-verniz-rosa-bebe-iphone-8-plus-_JM,NA,NA,NA,NA,NA,#1179806670,Apple,IPHONE 8 PLUS,CELLWAY,CAPINHA CARTEIRA COM NOME,Carteira,Couro
721, Capa Carteira Couro Nome Borboletas Roxo Iphone 8 Plus ,69,NA,NA,999,12x,5.82,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/LOJA+CELLWAY,https://produto.mercadolivre.com.br/MLB-1181275512-capa-carteira-couro-nome-borboletas-roxo-iphone-8-plus-_JM,NA,NA,NA,NA,NA,#1181275512,Apple,IPHONE 8 PLUS,CELLWAY,CAPINHA CARTEIRA COM NOME,Carteira,Couro
722, Capinha Capa Case iPhone 8 7 Plus Anti Impacto Resistente ,11,NA,NA,20,2x,5.50,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/MAEM4820447,https://produto.mercadolivre.com.br/MLB-1249652126-capinha-capa-case-iphone-8-7-plus-anti-impacto-resistente-_JM,NA,NA,NA,NA,NA,#1249652126,Apple,iPhone 7 8 Plus X,Genérico,NA,Silicone,Silicone
723, Capinha Capa Case Grêmio - iPhone 8 Plus ,32,NA,NA,199,6x,5.99,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/ABC+CASES,https://produto.mercadolivre.com.br/MLB-944326403-capinha-capa-case-grmio-iphone-8-plus-_JM,NA,NA,NA,NA,NA,#944326403,Apple,iPhone,Fanatic Store,iPhone,capinha,Emborrachada
724, Capinha Harry Potter Plataforma 9 3/4 - iPhone 8 8 Plus ,35,NA,NA,100,6x,5.96,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/JEJO5699786,https://produto.mercadolivre.com.br/MLB-1021245114-capinha-harry-potter-plataforma-9-34-iphone-8-8-plus-_JM,NA,NA,NA,NA,NA,#1021245114,Apple,Variados,Capinha 2D Sublimação,Case,2D,TPU/Policarbonato
725, Capinha Capa iPhone Xs Max Xs X 8 7 Anti-impacto + Pelicula ,29,NA,NA,250,5x,6.00,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/STORECCS,https://produto.mercadolivre.com.br/MLB-1131643133-capinha-capa-iphone-xs-max-xs-x-8-7-anti-impacto-pelicula-_JM?searchVariation=29735160400,NA,NA,NA,NA,NA,#1131643133,Apple,Iphone X,Importada,iPhone X,Silicone Anti Impacto,Silicone
726, Capinha Original Para Iphone X Xs 6 7 8 Plus Todas As Cores ,39,NA,NA,58777,6x,6.65,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/IREXMOBILE+ACESSORIOS,https://produto.mercadolivre.com.br/MLB-1206821999-capinha-original-para-iphone-x-xs-6-7-8-plus-todas-as-cores-_JM,NA,NA,NA,NA,NA,#1206821999,Apple,Iphone 8 e 7 Plus,Genérico,iPhone,Silicone,Silicone
727, Capinha Capa Case Tpu iPhone 8 Plus Ultra Fina Casca De Ovo ,12,NA,NA,985,2x,6.50,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/ALVAROMARIODESOUZA,https://produto.mercadolivre.com.br/MLB-1222301660-capinha-capa-case-tpu-iphone-8-plus-ultra-fina-casca-de-ovo-_JM,NA,NA,NA,NA,NA,#1222301660,Apple,iPhone 8 Plus,Silicone,Silicone,Silicone,Silicone
728, Capa Capinha Iphone 8 Plus Nillkin Tpu Original Frete Grátis ,99,NA,NA,2,12x,8.33,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/CAPINHASMARTPHONE,https://produto.mercadolivre.com.br/MLB-1132506841-capa-capinha-iphone-8-plus-nillkin-tpu-original-frete-gratis-_JM,NA,NA,NA,NA,NA,#1132506841,Apple,iPhone 8 Plus,Nillkin,Nature TPU,Emborrachada,Silicone
729, Capinha Preta Enfeites Com Nome iPhone 8 Plus ,22,NA,NA,2000,4x,5.72,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/NOVALOJALUCASES,https://produto.mercadolivre.com.br/MLB-1188996949-capinha-preta-enfeites-com-nome-iphone-8-plus-_JM,NA,NA,NA,NA,NA,#1188996949,Apple,Iphone,Lucases,Iphone 8 Plus,Personalizada,Silicone
730, Capinha Mapa Desenho Rosa Com Nome iPhone 8 Plus ,24,NA,NA,2000,4x,6.22,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/NOVALOJALUCASES,https://produto.mercadolivre.com.br/MLB-1242686415-capinha-mapa-desenho-rosa-com-nome-iphone-8-plus-_JM,NA,NA,NA,NA,NA,#1242686415,Apple,Iphone,Lucases,Iphone 8 Plus,Personalizada,Silicone
731, Capa Capinha 360 Anti Impacto Fosca Luxo iPhone 6 7 8 Plus X ,49,NA,NA,1000,6x,8.33,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/JKCAPAS,https://produto.mercadolivre.com.br/MLB-1254824428-capa-capinha-360-anti-impacto-fosca-luxo-iphone-6-7-8-plus-x-_JM?searchVariation=38969368854,NA,NA,NA,NA,NA,#1254824428,Apple,iphone,gkk,capa 360,capa protetor,TPU/Policarbonato
732, Capa Capinha P/ Apple iPhone 8 Plus - Nutrição Masc ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967104382-capa-capinha-p-apple-iphone-8-plus-nutrico-masc-_JM,NA,NA,NA,NA,NA,#967104382,Apple,Iphone 8,QuarkCase,Iphone 8,Tpu Flexivel Personaizada,Gel
733, Capinha Celular Iphone 8 Plus Antishock Contra Impacto ,56,NA,NA,99965,10x,5.60,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/KELL+MIX,https://produto.mercadolivre.com.br/MLB-989978612-capinha-celular-iphone-8-plus-antishock-contra-impacto-_JM,NA,NA,NA,NA,NA,#989978612,Apple,Iphone 8 Plus 5.5,Apple,Impacto,NA,NA
734, Capinha Homem De Ferro Para iPhone 8 Plus ,43,NA,NA,1010,6x,7.32,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/NOVALOJALUCASES,https://produto.mercadolivre.com.br/MLB-1099943365-capinha-homem-de-ferro-para-iphone-8-plus-_JM,NA,NA,NA,NA,NA,#1099943365,Apple,Iphone,Lucases,iPhone 8 Plus,Personalizada,Silicone
735, Kit Capinha Ultra Fina E Pelicula Gel Iphone 8 / 8 Plus ,15,NA,NA,86,3x,5.30,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/JPMAGAZINE.GYN,https://produto.mercadolivre.com.br/MLB-1149557401-kit-capinha-ultra-fina-e-pelicula-gel-iphone-8-8-plus-_JM,NA,NA,NA,NA,NA,#1149557401,iPhone,Iphone 8 / 8 Plus,HRebros,Ultra Fina Casca de Ovo,Braçadeira,Silicone
736, Capinha Unicórnio Rosa Com Nome iPhone 8 Plus ,22,NA,NA,2000,4x,5.72,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/NOVALOJALUCASES,https://produto.mercadolivre.com.br/MLB-1173366083-capinha-unicornio-rosa-com-nome-iphone-8-plus-_JM,NA,NA,NA,NA,NA,#1173366083,Apple,Iphone,Lucases,iPhone 8 Plus,Personalizada,Silicone
737, Capinha Case iPhone 8 Plus Azul Royal Com Película 5d ,35,NA,NA,100,6x,5.98,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/OLIST?brandId=866,https://produto.mercadolivre.com.br/MLB-1182579902-capinha-case-iphone-8-plus-azul-royal-com-pelicula-5d-_JM,NA,NA,NA,NA,NA,#1182579902,NA,NA,Cases e acessorios i.l,NA,NA,NA
738, Capa Anti Impacto P/ iPhone 5 6 7 8 10 X Xs Xr + Brinde ,22,NA,NA,10,4x,5.72,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/NEGOCIOFECHADOFAST,https://produto.mercadolivre.com.br/MLB-1244396708-capa-anti-impacto-p-iphone-5-6-7-8-10-x-xs-xr-brinde-_JM?searchVariation=38304571343,NA,NA,NA,NA,NA,#1244396708,Apple,Escolher no anúncio.,ANTI IMPACTO,TPU,capinha de silicone,Silicone
739, Capa Capinha Magnetica Luxo iPhone 7 8 Plus X Xs Xr Xs Max ,54,NA,NA,1673,10x,5.50,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/JKCAPAS,https://produto.mercadolivre.com.br/MLB-1263226201-capa-capinha-magnetica-luxo-iphone-7-8-plus-x-xs-xr-xs-max-_JM?searchVariation=39569579420,NA,NA,NA,NA,NA,#1263226201,Apple,iphone,jk capas,magnetica,capa protetor,metal e vidro
740, Capa Capinha Personalizada Com Suas Fotos iPhone 8 8 Plus ,39,NA,1,10,6x,7.40,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/WALLCASE+PERSONALIZE,https://produto.mercadolivre.com.br/MLB-926443843-capa-capinha-personalizada-com-suas-fotos-iphone-8-8-plus-_JM,NA,NA,NA,NA,NA,#926443843,Apple,iPhone 7 / 8 Plus,Wallcase Personalize,iPhone 7 / 8 Plus,Personalizada,TPU/Silicone
741, Capinha Serie Grey's Anatomy Meredith - iPhone 8 8 Plus ,35,NA,NA,100,6x,5.96,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/JEJO5699786,https://produto.mercadolivre.com.br/MLB-1021413033-capinha-serie-greys-anatomy-meredith-iphone-8-8-plus-_JM,NA,NA,NA,NA,NA,#1021413033,Apple,Variados,Capinha 2D Sublimação,Case,2D,TPU/Policarbonato
742, Capinha Os Vingadores Thanos Avengers - iPhone 8 8 Plus ,33,NA,NA,100,6x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/SALES+PERSONALIZADOS,https://produto.mercadolivre.com.br/MLB-1063546495-capinha-os-vingadores-thanos-avengers-iphone-8-8-plus-_JM,NA,NA,NA,NA,NA,#1063546495,Apple,Variados,Capinha 2D Sublimação,Case,2D,TPU/Policarbonato
743, Capinha Capa Pink Floyd Iron Maiden Rock - iPhone 8 8 Plus ,33,NA,NA,100,6x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/SALES+PERSONALIZADOS,https://produto.mercadolivre.com.br/MLB-1106994072-capinha-capa-pink-floyd-iron-maiden-rock-iphone-8-8-plus-_JM,NA,NA,NA,NA,NA,#1106994072,Apple,Variados,Capinha 2D Sublimação,Case,2D,TPU/Policarbonato
744, Capa Anti Impacto + Película Gel P iPhone 5 6 7 8 10 X Xs Xr ,15,NA,NA,163,3x,5.33,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/ROCHA_ACESS%C3%93RIOS,https://produto.mercadolivre.com.br/MLB-1226558333-capa-anti-impacto-pelicula-gel-p-iphone-5-6-7-8-10-x-xs-xr-_JM?searchVariation=36636547561,NA,NA,NA,NA,NA,#1226558333,Apple,Iphone,HR,TPU,Capinha de silicone,Silicone
745, Capinha Iphone 8 Plus Carteira Porta Cartão Couro Importada ,120,NA,1,1,12x,10.06,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/ANDRO200392,https://produto.mercadolivre.com.br/MLB-735620031-capinha-iphone-8-plus-carteira-porta-carto-couro-importada-_JM,NA,NA,NA,NA,NA,#735620031,Apple,iphone,Outros,Plus,Carteira,Couro
746, Capinha Heróis Marvel Thor Homem Aranha - iPhone 8 8 Plus ,35,NA,NA,100,6x,5.96,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/JEJO5699786,https://produto.mercadolivre.com.br/MLB-1021113601-capinha-herois-marvel-thor-homem-aranha-iphone-8-8-plus-_JM,NA,NA,NA,NA,NA,#1021113601,Apple,Variados,Capinha 2D Sublimação,Case,2D,TPU/Policarbonato
747, Capa Capinha Case iPhone 8 8s Plus + 200 Modelos Desenhos ,56,NA,NA,4990,10x,5.63,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/MUSTANG.SHOP1,https://produto.mercadolivre.com.br/MLB-1026362480-capa-capinha-case-iphone-8-8s-plus-200-modelos-desenhos-_JM,NA,NA,NA,NA,NA,#1026362480,Apple,Iphone,Mustang,Silicone,Silicone,Silicone
748, Capinha Homem Aranha Heróis Marvel - iPhone 8 8 Plus ,33,NA,NA,100,6x,5.63,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/JEJO5699786,https://produto.mercadolivre.com.br/MLB-1064097999-capinha-homem-aranha-herois-marvel-iphone-8-8-plus-_JM,NA,NA,NA,NA,NA,#1064097999,Apple,Iphone,Capinha 2D Sublimação,Case,2D,TPU/Policarbonato
749, Capa Capinha iPhone 7 Ou 8 Com Logo Apple Colorida Emborra ,30,NA,NA,3500,6x,5.00,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/ANARITAROCHASOUZA,https://produto.mercadolivre.com.br/MLB-1212891083-capa-capinha-iphone-7-ou-8-com-logo-apple-colorida-emborra-_JM?searchVariation=40223981699,NA,NA,NA,NA,NA,#1212891083,iPhone,6 7 8 x,Apple,Silicone Case,silicone,Silicone
750, Capa Capinha iPhone 8/8 Plus/7/7 Plus Caseology Parallax ,142,149,33,97,12x,11.87,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,5,2,https://perfil.mercadolivre.com.br/STORECASE-BR,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=IvNhQzXIqgDkQJs%2BKJ4ECim5qI3QfR%2B0mLWUeGrDgqX%2B8hjXdxuk3Bm0oT38LlY64TJWSPSvoalkMSZ8wORZmTGTV7rNxZMxBjRDN%2Fp6dhbFy83sczipb7%2B6HTjriZQspicyC8fsGkZBn6z%2Fvkg17iWI68PD4p7fNrC%2F11%2FZatAPM17QueeC6d6TC5lP5jfXhkqUcim35BSh2mIuSjA9fRvnEU9DLBeRAYiQ%2BjKxSS9hTBEneBKSZhwmg0Odo0hUJPzLRglyQ%2F1Y7Y9a26wvBwmzcfFtglToehQSrxoiY%2FLCMuPd%2B1UKABBf9LZ4btPazKF6LICzthS3abi1Y1iBHN7V24n0DJmnLgvey8unuWRjkjA6evhL3%2BKHMn79Z%2BxyYCE3FgvO2FS%2BxGgQGtBwc%2FJraCJadUKgetdRUQoxlpIiEy7Q1%2FEeJXY1qqfJQCnKSNAsfRp%2FlUiea4n7PZhFbAs87UaP3sAtx55e%2FZSizIW0psx%2BuVgoifR%2FmjZ%2Bsu0k6JNaJ%2Bu3nCS%2FEZfTi%2BYa34sYzx450C49vW9nqUQpWVRGvh72Kx1yubO1fnGV71XqlcgIpGA3IwVVvRQ91aHaE1lblQu7A0vsERv24JSDzjwItkvdvYE4S3WvJnQ35BG0ppbmikD8p%2Fs%2FopcdDVNhTU2jR8FAl%2BermW9A1O9XMl61hENmmPincBpJ7D2lvE6iawuOercFi5qFrUUdJb9Jx%2FeL80KSBzO0hmrHFusXhBzv8Y12i2Lcl5%2BPBF16y%2FZCsZgro%2FWdjahJdbkqTien%2FeHuM7dJgyEzdj093gILMqwXwt7kxdfeqvkosq8dvEeUr5Ob%2Be%2FitsBEk7E0JA1sVuE3HCntYFr0wZ5dmvGPK9ok%2FFmUAfrki1pMWQ8AqERZd%2FVXNqoiWwoqzzbNwWTQT1NiKpRu8pucQeuuqad%2Br87dEx7OfGbLvBvMJYoC8JKq%2FRq8sr3OtkgSrLjh6RnNL%2BQrSPCCKIL4vOW47WhiyVXL4aYL1WUunfjKwHkw2Q7sxkMnW2uFNOYnisHwW17R%2FtG1b%2FHp1H1VFHK3Qyy2Tg%2F00cGBJ1PGqh%2B9T8C73jXGSmqyulCXQoVTvsj3fVu7pnMADHuC9g04AGb%2BHWWP8palV6k%2FzxoULioB5f7eIy%2BWR9mifv2F16UZhsQJZm3lKRaEoJGjIum%2FXZ7H6b0xVySe7em7L9A1v0wrmMztRCTsacZMKsUDKDt7GNFGWUz1SeQI0HeiznWFI3tXeQfKz%2FcAN5ahWsGJxbBnpgKDrQGuv%2BzVgoNldPWIQtMOsJ66oBWJHVQbUwtXGYQN%2FYq0j2L6JKCSCUq8U5pe7jiFrjJ3cJAU8F5%2BXSsFtSY9m%2FXaaKCMVVg5GriRoeKYbYxSSgBzsAfoX1J4qz1ZZc2js7CxZQMbTgB7tO6sujwIVvY5ux4LaG0uKyT45TOTLlNzfST0Wv%2Fw7cFIgQz0fMsAbcgVxTt7HtiuSIOCESGL7vxym3Iovf7X0TAJUGQuIbQP%2FQ%3D%3D,2,0,0,0,0,#795848904,Apple,Iphone 8 Plus / 7 Plus 8 / 7,Caseology,Parallax,protetora,TPU/Policarbonato
751, Capa Anti Impacto Queda iPhone 5 Se 6 6s 7 8 Plus Xs Max Xr ,12,NA,NA,250,2x,6.00,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/MASTER+MIX2,https://produto.mercadolivre.com.br/MLB-1236049582-capa-anti-impacto-queda-iphone-5-se-6-6s-7-8-plus-xs-max-xr-_JM?searchVariation=37597584603,NA,NA,NA,NA,NA,#1236049582,Apple,Escolher no anúncio.,HR,TPU,Capinha,Silicone
752, Capinha Iphone 8 Plus 64gb Original ,70,NA,NA,NA,12x,5.83,NA,Entrega a combinar com o vendedor,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/VNIAFOVALIMARSULOPEREIRA,https://produto.mercadolivre.com.br/MLB-994015265-capinha-iphone-8-plus-64gb-original-_JM,NA,NA,NA,NA,NA,#994015265,Apple,NA,NA,NA,NA,NA
753, Capinhas Case Tpu Renda Iphone 7 / 8 + Película De Brinde ,27,NA,NA,5,5x,6.11,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/THIAGOF85,https://produto.mercadolivre.com.br/MLB-1165223939-capinhas-case-tpu-renda-iphone-7-8-pelicula-de-brinde-_JM?searchVariation=31903594395,NA,NA,NA,NA,NA,#1165223939,Apple,iPhone 8 / 8 Plus,Apple,iPhone 8 / 8 Plus,SILICONE,TPU/Policarbonato
754, Capa Case Capinha Tpu Transparente iPhone 8 Plus ,9,NA,NA,1000,1x,9.99,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/L.AELETRONICOS,https://produto.mercadolivre.com.br/MLB-1177251492-capa-case-capinha-tpu-transparente-iphone-8-plus-_JM,NA,NA,NA,NA,NA,#1177251492,Apple,Iphone,Silicone,8 Plus,Trazeira,TPU
755, Capinha Capa iPhone 8 Plus 360º Frente Verso ,19,NA,NA,100,3x,6.66,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/DENGUESHOPACESSORIOS,https://produto.mercadolivre.com.br/MLB-1204715490-capinha-capa-iphone-8-plus-360-frente-verso-_JM?searchVariation=34774601978,NA,NA,NA,NA,NA,#1204715490,Apple,IPHONE 8 PLUS,360,360º,silicone,Silicone
756, Capinha Capa Case Silicone iPhone 7 Plus 8 Plus Lacrada ,31,32,85,920,6x,5.22,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5,2,https://perfil.mercadolivre.com.br/GLOBALELETRONICOSEIRELI,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=2NT9nCW6kq4patmK5SJ1mpON%2FZKI%2FpLHFO7WmgobHM4BvFAqD%2FQkI6%2FKGRAMNCfIh2PbTf0qtgLf9aYqAa0KuQkZtsPFpAauahZrT4UAjZzFR%2BvecAFN77RyWmQcHVa026SpEplG7EXSpHlIiuJ1UfXqcDHLrHjKPUPgUSnyePyGuQdyB7IcmXzj7Nbx9ONw7U4PGkMDEjCpn%2ByiMZXRlaiGCZm4GxJ9gfn3CiR62FByxROfZGlSMRvkBk%2BEqzeh5PHzbyWiEXdmu4FbUjqKsprY87j0yrNVjDe6a28Pltez6mGX0usAlJA6%2F60vEEUJSvPRgTzeB8fxJ6j6TkDKj08ZKP%2BHgRYn6gy%2BM%2FIGnzLW3bZDn8foN0bhDPo%2BEYzg2ijaUlMGwreX2sF6JTn1QNySdoGHyei1cZw8Oq56A4oZ1bpKsUxe%2FI1HOk9YLhB%2BQg8H3VltVXk1wTQeJhq2TYAo1E4RKJQ1gLPo2ZbMyXJGzszgZ2QollWSD3sqVsLu60X3faBvaY8AW%2FDafrwnWL7OH8jR%2BYY8pPjglwxI4t6PFU5i6VAcWgdfhEu8Cd%2FHg%2FucsjXvbf2mc%2FeXQiY%2FGo4GnwduquLcLnK7tp5dV0cB3euhA0f23vC4jlxSZ5NBaTWIzsjdDf3YmGOgqycjQl4fKO23gi3B0%2FSPJ9HfsBSIeqzSBZRltwcF6dzS76%2FZc%2FSQClq%2FFzgHwQ4HGFOn%2BcmyMyNuAS%2FyIcKHs0iT9vyl7BnlcHMYiJ1uwHfLDUUzE17sK78Pb2yoplDpjkD52Y7bg9mn9qwb99Vda%2BU5AXdoxd1RniNe%2F6fFUxfvV1ZC%2FGgRtlkdLhWkUu08yXEclq5M3mBa3QxHn5M9dg2EddsXYjwI2jURcWTVlBccTvWYA46QCEi2TwrZFLFYcJADO%2Blur7fDIpizrtoQcR5dhDEiva4cpBn%2BJ%2BQ%2BeLCcUaQ9ftGAjDf%2FMTi8prqkkOvvgYqIZZLTo7CU3UXV0V4lIcqOVg32a10hnjHOA%2B6QQeJbCjJZJrPXCcxcG0Lj8yG7sHnf8UL4PliHdgv0bApEf%2F8a2bfSoFvLZfogmnfh4yHZtWioK0A1WyvG4Xv5Hd1wmSbQGZyyePy1ftURcS7QM%2Feu5uqmZCJkjxd73U3alMeuuxqNv7mz%2Fa648HCGAbGu44vdsgWLrVAT8zx9y9FkM6Bv384MN552LXmf2k5BWM1FE0%2BvE94%2FvRQF7P9OMHU%2F2MvIKXr3D2kJ562dYCyyfgMqRACjEgqlMDIlMDuXcxonF%2F6ODDA7o1pqI8JTELvlrlfcD41jji8zX36ECBohshvLDF244sjQ6B%2FzXAjHugKJQW%2FGHpfhlIzG1VI%2B2nYECLfUzrSvI0l6BJ8gfgyJml798dpOKlMtnX9BBh6JZu9qqhw09cJVOI%2B5Z0J8cucPJY4yy3vQs1cfZL04bZ3QWv154z356CUAN8BjizcvmdV9UaXVCBYp461W%2Baxh0VQkS1qZKTJNt0d974Nd15chSs852%2BeV,2,0,0,0,0,#1246923437,Apple,iphone7 plus  iphone 8 plus,Apple,iPhone,Apple Original,Silicone- Aveludada
757, Capinha Preta Iphone 8 Plus Porta Cartao Couro Sintetico Pr ,121,NA,NA,NA,12x,10.16,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/CLAD68,https://produto.mercadolivre.com.br/MLB-842739108-capinha-preta-iphone-8-plus-porta-cartao-couro-sintetico-pr-_JM,NA,NA,NA,NA,NA,#842739108,Apple,iphone,Outros,plus,Carteira,Acrílico
758, Capa Capinha Case Fitas Senhor Do Bonfim iPhone 8 Plus ,32,NA,1,195,6x,5.99,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/ABC+CASES,https://produto.mercadolivre.com.br/MLB-937417688-capa-capinha-case-fitas-senhor-do-bonfim-iphone-8-plus-_JM,NA,NA,NA,NA,NA,#937417688,Apple,iPhone 8 Plus,Fs Store,Case,capinha,Acrílico
759, Capa Capinha iPhone 4s 5 5s Se 6 6s 7 8 X Xr Xs Plus Max ,24,NA,56,9922,4x,6.25,NA,Envio para todo o país,NA,NA,5,1,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-955865421-capa-capinha-iphone-4s-5-5s-se-6-6s-7-8-x-xr-xs-plus-max-_JM,1,0,0,0,0,#955865421,Apple,Iphone 8,QuarkCase,Iphone 8,Tpu Flexivel Personaizada,Silicone
760, Capa Capinha P/ Apple Iphone 8 Plus - Corações Rosa ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967099319-capa-capinha-p-apple-iphone-8-plus-coracoes-rosa-_JM,NA,NA,NA,NA,NA,#967099319,Apple,Iphone 8,QuarkCase,Iphone 8,Tpu Flexivel Personaizada,Gel
761, Capa Capinha Case Cristal iPhone 8 Plus + Pelicula De Vidro ,44,NA,NA,48,6x,8.31,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/FERAUTOSHOP+LTDA,https://produto.mercadolivre.com.br/MLB-1009333471-capa-capinha-case-cristal-iphone-8-plus-pelicula-de-vidro-_JM,NA,NA,NA,NA,NA,#1009333471,NA,NA,NA,NA,NA,NA
