search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca del celular,Marca,Tipo de funda
336, Carcasa 360° iPhone 8 7 Plus + Vidrio Templado Rojo 3 En 1 ,9.995,NA,8,8,6,1.666,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/ALPHATECHILE,https://click1.mercadolibre.cl/mclics/clicks/external/MLC/count?a=HqB6jA9wUE%2BUX%2FUxWNdMXT3puMuyuukp0q57F03vXW72COJ%2ByYll1n%2BPohn4rcF6iIKXIcoquTQ3tfUdytXdk0QWCMcChVqOGLE4gURy2ih3d0hp6NodWqOK1LDI1U50PJjvvYpQKNGJIAaYBD9lDwDja79hjI%2F%2Bcph0Ugw4RGZdbQLXuk7stdrHbOAtGZF2k5AzQTUXcQvY9SWDtxhpVzlb4sCiKJOwK4qUSGIBIQ25AXfgRdAlgGWssr1AMdJaLiFef1xYp%2FFifiegJOf7iHG5O%2B16MSdNf%2BCYbYfOfzuwRrAGV%2BB5Sx0Bow0kygOAY5c6dXox5q3F5hTLlqzmmG4bqtCt9fYNxF9LKSJz9%2Fo9wBOStlKOhPTSDVXl7jzs%2F%2BP1GCSplOpVV3j7CCIZ5N6GB%2F8UXOoN5o9QrrQp8uWlfTta4NWsJIpRKHQO7UYM3v%2BqRxgx2OKITKdAca2PuyayVoNFWTOIGhoEbQ0ub%2BxOzw9sRtvgsrQG63UWq0tu5JJFSvQx14uNWPWIiX1mFe67a03DnoysAM9IqEVHRL2dfCak2Y5QzFvB1LUli%2BcTyJAKxBsPwtST5bCmAw9uwDijgulKS4snp9cC0JAEMsK6VJ5Eh0xMkPnVTuiAczrdpB36Eltk4vXARESqOYN2Ik7xmtvwYTTjZGvnVxe%2BC5nLZ6%2FY9gUSj4m7PupSEjaCklJ80uvFrsXQ4LPgoredIs%2FEn92dURTp96s4mGVHXL8cUnrPUPYaQj4cNxrn9MH5FllYw6W0jJFhpCyOLVdSJDN2lMQkGM0Ss%2BWApdoV%2BCi%2Bh%2B7RqUayi72z5GOaWjLb2%2B7IjTRnxe4oRNtum%2BqvEClaGJnIwL6ZnfnG7urEQObzJo7MTMpTVlgFqrXlSC1KeeN56n5tQOXnvF6rApmT59PLlu23knHl7UegLRbm5gopH%2FJqGRxqU1L07ab1LMLssXPWDevRZpljiLGS3sOJ7dRBabyelRoGlmSlRCiXTg8J2eQBl72Dn3efy3yTowifHrYsM%2FdmGCmWpUq7fhZaYtHoKGFp656a9FpXZ9lCTppexA20vArh%2BAZCjCwjeVgVis1vi4Lb0IZnlgs42hHYOD%2FVDhHQ41bSjlEB1cGGQY%2FQLd6YiTd7TBtNulkOvaX%2FlZxKKeOEF0lFaiasKm7cZvgkC34LQqQ%2BXFjUwsRMrQQSfXfSkUFNsEw069OlWek7wzQ0Se5XXlzH2v7FNeYTtKb1z12fdyq7hinDL3GsNuLPyx6j2NSmCKc%2FSEA3NH8l54oou%2Fq2j8lOvwwXH4YWZAdU7BowY1%2FJWT0KIyufqOr6nkKkQMmLzfQrbWDbiw%2FEoTxmNjcvFxzFRyBZoohw%2F90yux8R4vi%2FYkW4SVVZWxWBzSNbBNp%2B7pf8eJ8vGZIfWXNG2mFHoBzNuS2S6bvRe4HEVZ%2F5QA3tfw4A5ONLA4bVwN%2F%2BSJ0%2FaszFhgh3ylNPSen7e6tSHr4Od8oeTwjWgQ848phU3rlcA73l2kEq5lHLRolRL4t3GZkub1F14HJu%2FA6EXtN12ifVqqBWbdfmW%2BRfFlrvicxJCctanLcjxNDbBdiDJMbUHx19mm122DG0YMO1BTiIpFG3Mfele%2Fs%3D,NA,NA,NA,NA,NA,#452825550,Apple,NA,Carcasa
337, iPhone 7 Plus 8 Plus Funda Femenina A Prueba De Golpes ,33.99,NA,0,9999,6,5.665,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MELONCARGO,https://articulo.mercadolibre.cl/MLC-458710600-iphone-7-plus-8-plus-funda-femenina-a-prueba-de-golpes-_JM,NA,NA,NA,NA,NA,#458710600,Apple,NA,Bumper
338," Funda iPhone 8 Plus / iPhone 7 Plus, Disney Funda ",48.99,NA,0,9999,6,8.165,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MELONCARGO,https://articulo.mercadolibre.cl/MLC-458730970-funda-iphone-8-plus-iphone-7-plus-disney-funda-_JM,NA,NA,NA,NA,NA,#458730970,Apple,NA,Bumper
339, Funda De Madera Para iPhone 7 Plus Y 8 Plus | Diseño De ,43.99,NA,0,9999,6,7.332,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MELONCARGO,https://articulo.mercadolibre.cl/MLC-458731464-funda-de-madera-para-iphone-7-plus-y-8-plus-diseno-de-_JM,NA,NA,NA,NA,NA,#458731464,Apple,NA,Bumper
340, Funda iPhone 7 Plus / iPhone 8 Plus - No Soy Especial. ,24.99,NA,0,9999,6,4.165,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MELONCARGO,https://articulo.mercadolibre.cl/MLC-458736022-funda-iphone-7-plus-iphone-8-plus-no-soy-especial-_JM,NA,NA,NA,NA,NA,#458736022,Apple,NA,Flip Cover
341," iPhone 8 plus Funda Tipo Portafolios, Portátil Multifunc ",91.526,NA,0,NA,12,7.627,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DUGU+STORE,https://articulo.mercadolibre.cl/MLC-461421012-iphone-8plus-funda-tipo-portafolios-portatil-multifunc-_JM,NA,NA,NA,NA,NA,#461421012,NA,Ansiwee,NA
342, Multi Funcional iPhone 7 Plus Funda iPhone 8 Plus Diseño ... ,25,NA,0,999,6,4.167,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/TODOENCARGO-CL,https://articulo.mercadolibre.cl/MLC-465689383-multi-funcional-iphone-7-plus-funda-iphone-8-plus-diseno--_JM,NA,NA,NA,NA,NA,#465689383,Apple,Yijiakeji,Carcasa
343, Spigen Tough Armor [2nd Generation] Funda iPhone 8 Plus /... ,28.99,NA,0,9999,6,4.832,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MELONCARGO,https://articulo.mercadolibre.cl/MLC-469860691-spigen-tough-armor-2nd-generation-funda-iphone-8-plus--_JM,NA,NA,NA,NA,NA,#469860691,Apple,Spigen,Carcasa
344, Torras Slim Fit Funda iPhone 8 Plus / Funda iPhone 7... ,122.99,NA,0,9999,6,20.498,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MELONCARGO,https://articulo.mercadolibre.cl/MLC-469860866-torras-slim-fit-funda-iphone-8-plus-funda-iphone-7-_JM,NA,NA,NA,NA,NA,#469860866,Apple,NA,Carcasa
345," Funda iPhone 8 Plus Funda iPhone 7 Plus, Noii Estuche... ",36.99,NA,0,9999,6,6.165,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MELONCARGO,https://articulo.mercadolibre.cl/MLC-469862515-funda-iphone-8-plus-funda-iphone-7-plus-noii-estuche-_JM,NA,NA,NA,NA,NA,#469862515,Apple,NA,Carcasa
346," Funda iPhone 7 Plus, Funda iPhone 8 Plus Glitter, Ruky... ",22.99,NA,0,9999,6,3.832,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MELONCARGO,https://articulo.mercadolibre.cl/MLC-469863307-funda-iphone-7-plus-funda-iphone-8-plus-glitter-ruky-_JM,NA,NA,NA,NA,NA,#469863307,Apple,NA,Carcasa
347," Funda iPhone 7 Plus, Funda iPhone 8 Plus, Novo Icon Slim... ",105.99,NA,0,9999,6,17.665,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MELONCARGO,https://articulo.mercadolibre.cl/MLC-469864075-funda-iphone-7-plus-funda-iphone-8-plus-novo-icon-slim-_JM,NA,NA,NA,NA,NA,#469864075,Apple,NA,Carcasa
348," Esr Funda iPhone 8 Plus, Funda iPhone 7 Plus, Funda De... ",36.99,NA,0,9999,6,6.165,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MELONCARGO,https://articulo.mercadolibre.cl/MLC-469867470-esr-funda-iphone-8-plus-funda-iphone-7-plus-funda-de-_JM,NA,NA,NA,NA,NA,#469867470,Apple,NA,Carcasa
349, Funda Billetera Para iPhone 8 Plus / iPhone 7 Plus Con 6... ,38.99,NA,0,9999,6,6.498,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MELONCARGO,https://articulo.mercadolibre.cl/MLC-469881803-funda-billetera-para-iphone-8-plus-iphone-7-plus-con-6-_JM,NA,NA,NA,NA,NA,#469881803,Apple,NA,Carcasa
350," Funda iPhone 7 Plus Bling, Funda iPhone 8 Plus Brillo... ",30.99,NA,0,9999,6,5.165,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MELONCARGO,https://articulo.mercadolibre.cl/MLC-469884422-funda-iphone-7-plus-bling-funda-iphone-8-plus-brillo-_JM,NA,NA,NA,NA,NA,#469884422,Apple,NA,Carcasa
351, Zizo Serie Estática Compatible Con Funda iPhone 8 Plus... ,34.99,NA,0,9999,6,5.832,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MELONCARGO,https://articulo.mercadolibre.cl/MLC-470936798-zizo-serie-estatica-compatible-con-funda-iphone-8-plus-_JM,NA,NA,NA,NA,NA,#470936798,Apple,NA,Carcasa
352," Funda iPhone 8 Plus, Supcase Unicorn Beetle Series Premium F ",34.53,NA,0,100,6,5.755,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/2EBOX,https://articulo.mercadolibre.cl/MLC-473596711-funda-iphone-8-plus-supcase-unicorn-beetle-series-premium-f-_JM,NA,NA,NA,NA,NA,#473596711,Apple,NA,Carcasa
353, Carcasa Metálica iPhone 8 7 Plus + Dorado Lunatik Armadura ,23.99,NA,2,3,12,1.999,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/ALPHATECHILE,https://click1.mercadolibre.cl/mclics/clicks/external/MLC/count?a=Y8C5AEpsv8EZXipZQY3iSPwPQh551XFSRCU8nfj2NY8YFPc5xfjJnTA8%2BqVCLDqy3WqE05SxcGMkAJ9%2Bobfw9AXOxoZ4BZOpxeisA7oH7%2FMZC47j1QOav%2Bn4bj0uxwjdGhK54gZdbVb%2BK5%2FjEBllVd2L0SFsIxwtA4n6pUCqLJxBvU6d3j1EjLku4fqL0mGj5maVp7xpu6qUeAC2cYVRE2UvsZSP2%2FSjJfB7y5COl9T%2BseKaqCz6kch1xwysawv52jD0sBoI4V7wAC%2FRkVLEpKcrXM5MV8xYqplmK5Jrf%2BVz1YG55ZRiR%2B5EzhOurv5EBk%2BAKf7QErpacU8jAozh92BkDx7OWo5qUWmZFds7MmUzf8HfBy5%2FOBI7ZrRzd%2FO6eMQzvsjgwKrFu9Ahed3aGTxNCLz91Vrp23JT5c9JYhM2ZmrJDiaYrjycFdZ6KbJPd%2FncAuIH8U0RqIJzqLCk7GunjqmP44ZB4%2BQS5M0NbGDHhAEOXz3K%2F2KAfReTixgCdm7Dt1E6z%2FAm%2FcNdO6djWVnXkjrVVKG2FxGU7yC66XHMNmNU6ogpockEGueYYYVpcU1Sr6sbXN6Yl2cZ8ytx4FLu0C1wXFRcaO5c%2BpOnqQYdLUmXbcSQUS5G9ipLv7uzwUMjvHhfQfBOFkJX7sckBFFM8vNKaLL6geS63PV5vEmfK62vv00jgSbPSSoRkF61WB4uixDedvxBrw%2B93Z83izWml5qfm3HKhIPEsIAj73d7ytwoHz8v%2B9mThCeG9pIecpT9BFfdhER8G2D%2BDxP2FL5isQ7D%2BpNW7zqDsvdmgbM0Aejqmw5FwU71lkBLRPjje8fC0PK%2Bm9S1hBUUPWowhni%2B0GVQuVwiTmGsEotfE7uamM2DVrCJSR%2BZbYFEDHI6XBIOoEnw2t%2BATKJiybwD%2B3GchaO3l%2B2QEOmYPFkIqUyCaYhwJz%2BCYtQGHH7ePGptFJAFcrvZVl1P59KivrFWx6pHqlYrSTpSh0y7hHhhUWeI2kCXZ74HZRKCYf1j94F3Dba0evMm7AJgjmOHFPFoSP9qrNs%2FC5Rre1xguccWHYpzJhWpv6G8cWZJc2WJsCfxnJ1uh5c9Iv2cBbBeGT7ScM7szv2XcCBoQx%2FR1CF1CDUJB0ajRWiGrN%2FCuZRQQiWy%2FBPok4h3dSD7Gi2SJZVSRXjeYu%2FCiBb5RksyvVVeZkTMP3iNrVGhokWj%2FinUmkVaPxgYW%2F5qtJP59q6lg1X6%2FjQrb%2F%2Fn3CCzX66KtzU82P24WdDJFl1qh9m7Aj6SRaTh0maJSpnpyBUNvWpiFv4%2FyikXHqb1Q8iJjWlUja88T%2FO6AwIFWMaT4L94LHHEH4tTFko5smgjoU8CwlPLXiXwIXBf%2Fmf2n19NG3p%2FCVlz%2F%2BpGrI0c5goPxwqvPSyUlZ6dk4SUD0%2FEY%2BYSRqpcoKWMjRfMH98sZa3HjV55yupE7xjhKGZO1anvA9WLS8lozPT6yzYPqcKtnlpHKnSSecVWKZs%2B%2Bk%2BinHyRMT4viEUhSQu%2Fh51e68S6vXsGTUIiOVEwQNL0M6OshwxS1L4WguQ0bEQzFa8dt32TS3RXcNJIJ4hQjj2iuP9UuxMOcR6p5MjLA1PVsa%2Bjxtrl38KV8xcL,NA,NA,NA,NA,NA,#452411233,Apple,NA,Carcasa
354, iPhone 8 plus/7 plus/6 plus/6s Plus Funda Cargador De Baterí ,45.99,NA,0,3,12,3.832,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/UP-SHOP,https://articulo.mercadolibre.cl/MLC-474177035-iphone-8plus7plus6plus6s-plus-funda-cargador-de-bateri-_JM,NA,NA,NA,NA,NA,#474177035,NA,NA,NA
355, Genuine Clásico Funda De Piel Para El iPhone De Apple 7 plus ,69.99,NA,0,3,12,5.832,NA,Envío gratis a todo el país,NA,NA,5,1,https://perfil.mercadolibre.cl/UP-SHOP,https://articulo.mercadolibre.cl/MLC-474903287-genuine-clasico-funda-de-piel-para-el-iphone-de-apple-7plus-_JM,1,0,0,0,0,#474903287,NA,Samsung,NA
356," Funda Sunflower 7 Plus Para iPhone 8 Plus Para Mujer, Hepix ",28.712,NA,0,100,6,4.785,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/2EBOX,https://articulo.mercadolibre.cl/MLC-475283421-funda-sunflower-7-plus-para-iphone-8-plus-para-mujer-hepix-_JM,NA,NA,NA,NA,NA,#475283421,Apple,Apple,Carcasa
357, iPhone Xr Xr 6s 7 8 Plus Funda Militar De Aluminio 360 °... ,36.99,NA,0,10,6,6.165,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/EBAY+SELECTION,https://articulo.mercadolibre.cl/MLC-475648052-iphone-xr-xr-6s-7-8-plus-funda-militar-de-aluminio-360--_JM,NA,NA,NA,NA,NA,#475648052,Samsung,NA,NA
358, Apple iPhone X Xs 8 7 / Plus Funda De Cuero Con Tapa... ,34.99,NA,0,7,6,5.832,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/EBAY+SELECTION,https://articulo.mercadolibre.cl/MLC-475725824-apple-iphone-x-xs-8-7-plus-funda-de-cuero-con-tapa-_JM,NA,NA,NA,NA,NA,#475725824,Apple,Apple,Flip Cover
359, Funda A Prueba De Agua For iPhone Se 5 6s 7 8 Plus A... ,38.99,NA,0,10,6,6.498,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/EBAY+SELECTION,https://articulo.mercadolibre.cl/MLC-475726281-funda-a-prueba-de-agua-for-iphone-se-5-6s-7-8-plus-a-_JM,NA,NA,NA,NA,NA,#475726281,Apple,NA,NA
360, Recargable iPhone 7 / 8plus Batería Extra Delgada Funda... ,47.99,NA,0,10,6,7.998,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/EBAY+SELECTION,https://articulo.mercadolibre.cl/MLC-475726326-recargable-iphone-7-8plus-bateria-extra-delgada-funda-_JM,NA,NA,NA,NA,NA,#475726326,Apple,Genérico,NA
361, iPhone Xs Max Xr 8 7 6s Plus Funda Impermeable De Buceo A... ,34.99,NA,0,5,6,5.832,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/EBAY+SELECTION,https://articulo.mercadolibre.cl/MLC-475727666-iphone-xs-max-xr-8-7-6s-plus-funda-impermeable-de-buceo-a-_JM,NA,NA,NA,NA,NA,#475727666,Apple,Genérico,NA
362," Funda Con Batería Para iPhone 8 Plus / 7 Plus 8500mah, Funda ",41.465,NA,0,100,6,6.911,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/2EBOX,https://articulo.mercadolibre.cl/MLC-476777704-funda-con-bateria-para-iphone-8-plus-7-plus-8500mah-funda-_JM,NA,NA,NA,NA,NA,#476777704,Apple,NA,Carcasa
363," Funda iPhone 7 Plus Para Mujeres Niñas Niños, Funda iPhone 8 ",27.445,NA,0,100,6,4.574,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/2EBOX,https://articulo.mercadolibre.cl/MLC-480183357-funda-iphone-7-plus-para-mujeres-ninas-ninos-funda-iphone-8-_JM,NA,NA,NA,NA,NA,#480183357,Apple,NA,Carcasa
364, Funda iPhone 8 Plus - Funda De Cuero Premium Para iPhone 8 P ,35.894,NA,0,100,6,5.982,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/2EBOX,https://articulo.mercadolibre.cl/MLC-482307586-funda-iphone-8-plus-funda-de-cuero-premium-para-iphone-8-p-_JM,NA,NA,NA,NA,NA,#482307586,Apple,NA,Carcasa
365, Viromo - Fundas Con Espejo Para iPhone 8 Plus / iPhone 7 Plu ,29.21,NA,0,100,6,4.868,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/2EBOX,https://articulo.mercadolibre.cl/MLC-482652351-viromo-fundas-con-espejo-para-iphone-8-plus-iphone-7-plu-_JM,NA,NA,NA,NA,NA,#482652351,Apple,NA,Carcasa
366," Funda iPhone 8plus, Funda iPhone 7plus Wallet, Shieldon Cuer ",51.757,NA,0,100,6,8.626,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/2EBOX,https://articulo.mercadolibre.cl/MLC-482677695-funda-iphone-8plus-funda-iphone-7plus-wallet-shieldon-cuer-_JM,NA,NA,NA,NA,NA,#482677695,Samsung,NA,NA
367, Funda iPhone 8 Plus 7 Plus [solidsuit De Rhinoshield] | ,50.372,NA,0,NA,6,8.395,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/AKAESCHILE.,https://articulo.mercadolibre.cl/MLC-479043713-funda-iphone-8-plus-7-plus-solidsuit-de-rhinoshield--_JM,NA,NA,NA,NA,NA,#479043713,NA,Apple,NA
368, Luvvitt Clear View Funda Para iPhone 7 Plus / iPhone 8 ,36.99,NA,0,9999,6,6.165,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MELONCARGO,https://articulo.mercadolibre.cl/MLC-458706574-luvvitt-clear-view-funda-para-iphone-7-plus-iphone-8-_JM,NA,NA,NA,NA,NA,#458706574,Apple,NA,Bumper
369, Newseego Funda iPhone 8 Plus / Funda iPhone 7 Plus Con... ,31.99,NA,0,9999,6,5.332,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MELONCARGO,https://articulo.mercadolibre.cl/MLC-462215392-newseego-funda-iphone-8-plus-funda-iphone-7-plus-con-_JM,NA,NA,NA,NA,NA,#462215392,NA,NA,NA
370, Funda Para iPhone 7 8 Plus Diseño Minimalista Delgado Par... ,26,NA,0,900,6,4.333,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/TODOENCARGO-CL,https://articulo.mercadolibre.cl/MLC-465567359-funda-para-iphone-7-8-plus-diseno-minimalista-delgado-par-_JM,NA,NA,NA,NA,NA,#465567359,Apple,mx-imports,Carcasa
371, Spigen Funda iPhone 8 Plus De Liquid Air Armor / Funda... ,23.99,NA,0,9999,6,3.998,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MELONCARGO,https://articulo.mercadolibre.cl/MLC-469861053-spigen-funda-iphone-8-plus-de-liquid-air-armor-funda-_JM,NA,NA,NA,NA,NA,#469861053,Apple,Spigen,Carcasa
372," Pelican Funda Para iPhone: Se Adapta A iPhone 8 Plus,... ",47.99,NA,0,9999,6,7.998,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MELONCARGO,https://articulo.mercadolibre.cl/MLC-469864231-pelican-funda-para-iphone-se-adapta-a-iphone-8-plus-_JM,NA,NA,NA,NA,NA,#469864231,Apple,NA,Carcasa
373," Funda iPhone 8 Plus, Funda iPhone 7 Plus, Geekzone... ",20.99,NA,0,9999,6,3.498,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MELONCARGO,https://articulo.mercadolibre.cl/MLC-469865289-funda-iphone-8-plus-funda-iphone-7-plus-geekzone-_JM,NA,NA,NA,NA,NA,#469865289,Apple,NA,Carcasa
374," Carcasa iPhone 8 Plus, Carcasa iPhone 7 Plus, Funda... ",34.99,NA,0,9999,6,5.832,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MELONCARGO,https://articulo.mercadolibre.cl/MLC-469865505-carcasa-iphone-8-plus-carcasa-iphone-7-plus-funda-_JM,NA,NA,NA,NA,NA,#469865505,Apple,NA,Carcasa
375, Xrpow Funda iPhone 8 Plus / Funda iPhone 7 Plus Funda De... ,29.99,NA,0,9999,6,4.998,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MELONCARGO,https://articulo.mercadolibre.cl/MLC-469871919-xrpow-funda-iphone-8-plus-funda-iphone-7-plus-funda-de-_JM,NA,NA,NA,NA,NA,#469871919,Apple,NA,Carcasa
376, Mulafnxal Quicksand Unicorn Funda Para iPhone 8 Plus / 7... ,33.99,NA,0,9999,6,5.665,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MELONCARGO,https://articulo.mercadolibre.cl/MLC-469878538-mulafnxal-quicksand-unicorn-funda-para-iphone-8-plus-7-_JM,NA,NA,NA,NA,NA,#469878538,Apple,NA,Carcasa
377, Funda De Cuero Walletskin Para El iPhone 8 Plus / 7 Plus... ,76.99,NA,0,9999,6,12.832,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MELONCARGO,https://articulo.mercadolibre.cl/MLC-469879353-funda-de-cuero-walletskin-para-el-iphone-8-plus-7-plus-_JM,NA,NA,NA,NA,NA,#469879353,Apple,NA,Carcasa
378," Carcasa Líquida Para iPhone 7 Plus, Funda iPhone 8 Plus,... ",31.99,NA,0,9999,6,5.332,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MELONCARGO,https://articulo.mercadolibre.cl/MLC-469880169-carcasa-liquida-para-iphone-7-plus-funda-iphone-8-plus-_JM,NA,NA,NA,NA,NA,#469880169,Apple,NA,Carcasa
379," Funda iPhone 7 Plus, Funda iPhone 8 Plus, Arae Flip Folio... ",32.99,NA,0,9999,6,5.498,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MELONCARGO,https://articulo.mercadolibre.cl/MLC-469886921-funda-iphone-7-plus-funda-iphone-8-plus-arae-flip-folio-_JM,NA,NA,NA,NA,NA,#469886921,Apple,NA,Carcasa
380, Funda De Fluorescencia Para iPhone 7 Plus / iPhone 8... ,32.99,NA,0,9999,6,5.498,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MELONCARGO,https://articulo.mercadolibre.cl/MLC-469887639-funda-de-fluorescencia-para-iphone-7-plus-iphone-8-_JM,NA,NA,NA,NA,NA,#469887639,Apple,NA,Carcasa
381, For iPhone X 8 6s 7 Plus Luxury Slim Funda Con Tapa Para... ,26.99,NA,0,3,6,4.498,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/EBAY+SELECTION,https://articulo.mercadolibre.cl/MLC-475692195-for-iphone-x-8-6s-7-plus-luxury-slim-funda-con-tapa-para-_JM,NA,NA,NA,NA,NA,#475692195,Apple,Genérico,Flip Cover
382, Para iPhone X 7 Y 8 Plus Funda Con Tapa Para Tarjeta De... ,23.99,NA,0,10,6,3.998,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/EBAY+SELECTION,https://articulo.mercadolibre.cl/MLC-475697869-para-iphone-x-7-y-8-plus-funda-con-tapa-para-tarjeta-de-_JM,NA,NA,NA,NA,NA,#475697869,Apple,Genérico,Flip Cover
383, iPhone 8/7 / 6s Plus Funda Con Ranura Para Tarjeta De... ,24.99,NA,0,7,6,4.165,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/EBAY+SELECTION,https://articulo.mercadolibre.cl/MLC-475698767-iphone-87-6s-plus-funda-con-ranura-para-tarjeta-de-_JM,NA,NA,NA,NA,NA,#475698767,Apple,Genérico,Flip Cover
384, Funda De Fluorescencia Para iPhone 7 Plus / iPhone 8 Pl... ,24,NA,0,999,6,4.000,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/TODOENCARGO-CL,https://articulo.mercadolibre.cl/MLC-490874596-funda-de-fluorescencia-para-iphone-7-plus-iphone-8-pl-_JM,NA,NA,NA,NA,NA,#490874596,Apple,ACMBO,Bumper
