search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Línea,Modelo,Tipos de cabezales,Cantidad de cabezales,Sistema de afeitado,Tipo de alimentación,Tiempo de funcionamiento,Tiempo de carga,Modelo alfanumérico
1554, Rasuradora Multifuncional Portatil Barba Cabello Recargable ,149,NA,"
			
				Nuevo
			
			
		",(10 disponibles),"
	
		
			
		
		12 meses de
		
			
				$ 1472
		
		 sin intereses
		
	

	
		",72,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/DSL_SANTOS,https://articulo.mercadolibre.com.mx/MLM-679159237-rasuradora-multifuncional-portatil-barba-cabello-recargable-_JM,NA,NA,NA,NA,NA,#679159237,LJK,Resuradora,216,Removibles,NA,NA,Recargable,NA,NA,NA
1555, Rastrillo Electrico Philips One Blade Recargable ,"1,269",NA,"
			
				Nuevo
			
			
		",(1 disponibles),"
	
		
			
		
		12 meses de
		
			
				$ 12537
		
		 sin intereses
		
	

	
		",37,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/EL+MORRALITO,https://articulo.mercadolibre.com.mx/MLM-699539775-rastrillo-electrico-philips-one-blade-recargable-_JM,NA,NA,NA,NA,NA,#699539775,Philips,OneBlade,QP2530,Planos,NA,NA,Recargable,NA,NA,NA
1556, Máquina Shaver Afeitadora Profesional Foilfx02 Babyliss ,"2,220",NA,"
			
				Nuevo
			
			
		",(1 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 12333
		
		 sin intereses
		
	

	
		",33,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/ROMBOSESHOP,https://articulo.mercadolibre.com.mx/MLM-671799133-maquina-shaver-afeitadora-profesional-foilfx02-babyliss-_JM,NA,NA,NA,NA,NA,#671799133,BaByliss,FoilFX2,FoilFX2,NA,NA,NA,NA,NA,NA,NA
1557, Rasuradora Star Wars Philips Serie 5700. Envio Gratis ,"2,159",NA,"
			
				Nuevo
			
			
		",(1 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 11994
		
		 sin intereses
		
	

	
		",94,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/F.E.E.R.,https://articulo.mercadolibre.com.mx/MLM-654597412-rasuradora-star-wars-philips-serie-5700-envio-gratis-_JM,NA,NA,NA,NA,NA,#654597412,Philips,Series 5700,SW5700,Flexibles,3,Rotativo,Recargable,50 minutos,1 h,S5370/84
1558, Maquina Whall Barber Combo ,"1,950",NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	","
	
		
			
		
		18 meses de
		
			
				$ 10833
		
		 sin intereses
		
	

	
		",33,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/VICTORMANUELOLIVARESPONCE,https://articulo.mercadolibre.com.mx/MLM-664968253-maquina-whall-barber-combo-_JM,NA,NA,NA,NA,NA,#664968253,Whall,Barber,5 estrellas,Planos,NA,NA,Eléctrica,12 horas,NA,NA
1559, Remington Flex 360 Rasuradora Cortador De Patilla R3130 ,650,NA,"
			
				Nuevo
			
			
		",(10 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 3611
		
		 sin intereses
		
	

	
		",11,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/RAC-09+SHOP,https://articulo.mercadolibre.com.mx/MLM-677173926-remington-flex-360-rasuradora-cortador-de-patilla-r3130-_JM,NA,NA,NA,NA,NA,#677173926,Remington,personal,R-3130,Ergónomicos,NA,NA,Corriente directa,NA,NA,NA
1560, Máquina Rasuradora De Corte Professional Timco Hc-222 ,"1,349",NA,"
			
				Nuevo
			
			
		",(4 disponibles),"
	
		
			
		
		12 meses de
		
			
				$ 13327
		
		 sin intereses
		
	

	
		",27,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/MUNDONAIL,https://articulo.mercadolibre.com.mx/MLM-663808151-maquina-rasuradora-de-corte-professional-timco-hc-222-_JM,NA,NA,NA,NA,NA,#663808151,Timco,Rasuradora,HC-222,NA,NA,NA,NA,CORTE,NA,NA
1561, Rasuradora Gama Gsh860 ,579,NA,"
			
				Nuevo
			
			
		",(3 disponibles),"
	
		
			
		
		12 meses de
		
			
				$ 5720
		
		 sin intereses
		
	

	
		",20,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/ODARA+PROFESSIONAL,https://articulo.mercadolibre.com.mx/MLM-685741385-rasuradora-gama-gsh860-_JM,NA,NA,NA,NA,NA,#685741385,GA.MA Italy,GAMA,GHS 860,Ergónomicos,NA,NA,Batería,NA,NA,NA
1562, Rasuradora S5050 Aquatouch Recargable Seco Húmedo Philips ,"2,099",NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(1 disponibles),"
	
		
			
		
		12 meses de
		
			
				$ 20736
		
		 sin intereses
		
	

	
		",36,NA,Envío gratis a todo el país,NA,NA,4.6,16,https://perfil.mercadolibre.com.mx/MORSE72,https://articulo.mercadolibre.com.mx/MLM-560253469-rasuradora-s5050-aquatouch-recargable-seco-humedo-philips-_JM,11,4,1,0,0,#560253469,Philips,AquaTouch,S5050,NA,NA,NA,NA,NA,NA,NA
1563, Rasuradora Vicco Doble Corte Afeitado Suave Recargable ,449,NA,"
			
				Nuevo
			
			
		",(10 disponibles),"
	
		
			
		
		12 meses de
		
			
				$ 4436
		
		 sin intereses
		
	

	
		",36,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/COMPRAR_ES_DIVERTIDO,https://articulo.mercadolibre.com.mx/MLM-649249787-rasuradora-vicco-doble-corte-afeitado-suave-recargable-_JM,NA,NA,NA,NA,NA,#649249787,VICCO,DOMESTICA PARA CABALLERO,FS330MX,Ergónomicos,3,Láminas,Recargable,60 MINUTOS,8 h,NA
1564, Máquina De Afeitar Eléctrica Braun Serie 5 5190cc Recargable ,"4,081",NA,"
			
				Nuevo
			
			
		",(100 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 22677
		
		 sin intereses
		
	

	
		",77,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/CLUBENVIOSMX,https://articulo.mercadolibre.com.mx/MLM-667606467-maquina-de-afeitar-electrica-braun-serie-5-5190cc-recargable-_JM,NA,NA,NA,NA,NA,#667606467,Braun,Series 5,5190,NA,NA,NA,NA,NA,NA,NA
1564, Máquina De Afeitar Eléctrica Braun Serie 5 5190cc Recargable ,"4,081",NA,"
			
				Nuevo
			
			
		",(100 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 22677
		
		 sin intereses
		
	

	
		",10,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/CLUBENVIOSMX,https://articulo.mercadolibre.com.mx/MLM-667606467-maquina-de-afeitar-electrica-braun-serie-5-5190cc-recargable-_JM,NA,NA,NA,NA,NA,#667606467,Braun,Series 5,5190,NA,NA,NA,NA,NA,NA,NA
1565, Máquina Shaver Afeitadora Profesional Foilfx02 Babylisspro ,"1,899",NA,"
			
				Nuevo
			
			
		",(1 disponibles),"
	
		
			
		
		12 meses de
		
			
				$ 18761
		
		 sin intereses
		
	

	
		",61,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/BELLEZA+TANYS,https://articulo.mercadolibre.com.mx/MLM-692552747-maquina-shaver-afeitadora-profesional-foilfx02-babylisspro-_JM,NA,NA,NA,NA,NA,#692552747,BaBylissPRO,NA,Silver Shaver FX02,Removibles,NA,NA,Batería,NA,NA,NA
1566, Rasuradora Profesional Recargable Portátil Hombre Cabello ,209,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(2 disponibles),"
	
		
			
		
		12 meses de
		
			
				$ 2065
		
		 sin intereses
		
	

	
		",65,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/SHABA+BOUTIQUEE,https://articulo.mercadolibre.com.mx/MLM-616250119-rasuradora-profesional-recargable-portatil-hombre-cabello-_JM,NA,NA,NA,NA,NA,#616250119,SPORT MAN,NA,22-36,Removibles,2,NA,NA,Cabello,4 h,NA
1567, Rasuradora Wahl ,"1,400",NA,"
			
				Nuevo
			
			
				
					 - 
				
				2
				vendidos
			
		",(6 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 7778
		
		 sin intereses
		
	

	
		",78,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/OH+BELLEZA,https://articulo.mercadolibre.com.mx/MLM-570400977-rasuradora-wahl-_JM,NA,NA,NA,NA,NA,#570400977,Wahl,rasuradora,rasuradora,NA,NA,Láminas,Recargable,NA,2 h,NA
1568, Podadoras Máquina De Afeitar Cortador Eléctrica Profesiona ,745,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(5 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 4140
		
		 sin intereses
		
	

	
		",40,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/HOMEGARDENTOYSMX,https://articulo.mercadolibre.com.mx/MLM-650028854-podadoras-maquina-de-afeitar-cortador-electrica-profesiona-_JM,NA,NA,NA,NA,NA,#650028854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1569, Afeitadora Rasuradora Philips Norelco Recargable Pt729/41 ,"1,493",NA,"
			
			
				
				1
				vendido
			
		",(3 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 8294
		
		 sin intereses
		
	

	
		",94,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/CARAS1990?brandId=1233,https://articulo.mercadolibre.com.mx/MLM-551345175-afeitadora-rasuradora-philips-norelco-recargable-pt72941-_JM,NA,NA,NA,NA,NA,#551345175,Philips,Series 3000,Pt729/41,Giratorios,3,Rotativo,Recargable,40 m,8 h,PT729/41
1570, Rasuradora Philips Norelco Qt4050/41 Beard Trimmer 7100 ,"7,199",NA,"
			
				Nuevo
			
			
		",(5 disponibles),"
	
		
			
		
		12 meses de
		
			
				$ 71120
		
		 sin intereses
		
	

	
		",20,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/DEMARKAZONE,https://articulo.mercadolibre.com.mx/MLM-606050045-rasuradora-philips-norelco-qt405041-beard-trimmer-7100-_JM,NA,NA,NA,NA,NA,#606050045,Philips,Series 7000,Beardtrimmer,NA,NA,Rotativo,NA,NA,NA,QT4050
